Title,Description,Keywords,sclid1,sclmin1,sclmax1,pairs1,n1,sclid2,sclmin2,sclmax2,pairs2,n2,sclid3,sclmin3,sclmax3,pairs3,n3,Answer.Answer.sclid1.1,Answer.Answer.sclid1.10,Answer.Answer.sclid1.11,Answer.Answer.sclid1.12,Answer.Answer.sclid1.13,Answer.Answer.sclid1.14,Answer.Answer.sclid1.15,Answer.Answer.sclid1.16,Answer.Answer.sclid1.17,Answer.Answer.sclid1.18,Answer.Answer.sclid1.19,Answer.Answer.sclid1.2,Answer.Answer.sclid1.20,Answer.Answer.sclid1.21,Answer.Answer.sclid1.22,Answer.Answer.sclid1.23,Answer.Answer.sclid1.24,Answer.Answer.sclid1.25,Answer.Answer.sclid1.26,Answer.Answer.sclid1.27,Answer.Answer.sclid1.28,Answer.Answer.sclid1.3,Answer.Answer.sclid1.4,Answer.Answer.sclid1.5,Answer.Answer.sclid1.6,Answer.Answer.sclid1.7,Answer.Answer.sclid1.8,Answer.Answer.sclid1.9,Answer.Answer.sclid2.1,Answer.Answer.sclid2.10,Answer.Answer.sclid2.11,Answer.Answer.sclid2.12,Answer.Answer.sclid2.13,Answer.Answer.sclid2.14,Answer.Answer.sclid2.15,Answer.Answer.sclid2.2,Answer.Answer.sclid2.3,Answer.Answer.sclid2.4,Answer.Answer.sclid2.5,Answer.Answer.sclid2.6,Answer.Answer.sclid2.7,Answer.Answer.sclid2.8,Answer.Answer.sclid2.9,Answer.Answer.sclid3.1,Answer.Answer.sclid3.2,Answer.Answer.sclid3.3
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",efficient-potentXX,efficient,potent,efficient XXX optimum,1,perfect-wellXX,perfect,well,terrific XXX well ||| fine XXX terrific ||| fine XXX well ||| fine XXX perfect ||| awesome XXX terrific ||| awesome XXX fine ||| awesome XXX well ||| awesome XXX perfect ||| perfect XXX terrific ||| perfect XXX well,10,loud-loudestXX,loud,loudest,loud XXX louder ||| loud XXX loudest ||| louder XXX loudest,3,efficient**LT**optimum,,,,,,,,,,,,,,,,,,,,,,,,,,,,terrific**GT**well,perfect**GT**well,,,,,,fine**LT**terrific,fine**EQ**well,fine**LT**perfect,awesome**EQ**terrific,awesome**GT**fine,awesome**GT**well,awesome**LT**perfect,perfect**GT**terrific,loud**LT**louder,loud**LT**loudest,louder**LT**loudest
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",efficient-potentXX,efficient,potent,efficient XXX optimum,1,perfect-wellXX,perfect,well,terrific XXX well ||| fine XXX terrific ||| fine XXX well ||| fine XXX perfect ||| awesome XXX terrific ||| awesome XXX fine ||| awesome XXX well ||| awesome XXX perfect ||| perfect XXX terrific ||| perfect XXX well,10,loud-loudestXX,loud,loudest,loud XXX louder ||| loud XXX loudest ||| louder XXX loudest,3,efficient**LT**optimum,,,,,,,,,,,,,,,,,,,,,,,,,,,,terrific**GT**well,perfect**GT**well,,,,,,fine**LT**terrific,fine**EQ**well,fine**LT**perfect,awesome**EQ**terrific,awesome**GT**fine,awesome**GT**well,awesome**LT**perfect,perfect**GT**terrific,loud**LT**louder,loud**LT**loudest,louder**LT**loudest
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",efficient-potentXX,efficient,potent,efficient XXX optimum,1,perfect-wellXX,perfect,well,terrific XXX well ||| fine XXX terrific ||| fine XXX well ||| fine XXX perfect ||| awesome XXX terrific ||| awesome XXX fine ||| awesome XXX well ||| awesome XXX perfect ||| perfect XXX terrific ||| perfect XXX well,10,loud-loudestXX,loud,loudest,loud XXX louder ||| loud XXX loudest ||| louder XXX loudest,3,efficient**LT**optimum,,,,,,,,,,,,,,,,,,,,,,,,,,,,terrific**GT**well,perfect**GT**well,,,,,,fine**LT**terrific,fine**EQ**well,fine**LT**perfect,awesome**EQ**terrific,awesome**GT**fine,awesome**GT**well,awesome**EQ**perfect,perfect**EQ**terrific,loud**LT**louder,loud**LT**loudest,louder**LT**loudest
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",perfect-fineXX,perfect,fine,appropriate XXX perfect ||| appropriate XXX okay ||| appropriate XXX faultless ||| appropriate XXX fine ||| okay XXX perfect ||| faultless XXX perfect ||| faultless XXX okay ||| faultless XXX fine ||| a-okay XXX perfect ||| a-okay XXX appropriate ||| a-okay XXX okay ||| a-okay XXX faultless ||| a-okay XXX fine ||| fine XXX perfect ||| fine XXX okay,15,abundant-plenty2XX,abundant,plenty2,abundant XXX considerable,1,lovely-loveliestXX,lovely,loveliest,lovelier XXX loveliest ||| lovelier XXX lovely ||| loveliest XXX lovely,3,appropriate**GT**perfect,a-okay**GT**appropriate,a-okay**EQ**okay,a-okay**GT**faultless,a-okay**GT**fine,fine**GT**perfect,fine**EQ**okay,,,,,appropriate**LT**okay,,,,,,,,,,appropriate**GT**faultless,appropriate**GT**fine,okay**GT**perfect,faultless**GT**perfect,faultless**LT**okay,faultless**LT**fine,a-okay**GT**perfect,abundant**LT**considerable,,,,,,,,,,,,,,,lovelier**LT**loveliest,lovelier**GT**lovely,loveliest**GT**lovely
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",perfect-fineXX,perfect,fine,appropriate XXX perfect ||| appropriate XXX okay ||| appropriate XXX faultless ||| appropriate XXX fine ||| okay XXX perfect ||| faultless XXX perfect ||| faultless XXX okay ||| faultless XXX fine ||| a-okay XXX perfect ||| a-okay XXX appropriate ||| a-okay XXX okay ||| a-okay XXX faultless ||| a-okay XXX fine ||| fine XXX perfect ||| fine XXX okay,15,abundant-plenty2XX,abundant,plenty2,abundant XXX considerable,1,lovely-loveliestXX,lovely,loveliest,lovelier XXX loveliest ||| lovelier XXX lovely ||| loveliest XXX lovely,3,appropriate**LT**perfect,a-okay**GT**appropriate,a-okay**GT**okay,a-okay**LT**faultless,a-okay**GT**fine,fine**LT**perfect,fine**GT**okay,,,,,appropriate**GT**okay,,,,,,,,,,appropriate**LT**faultless,appropriate**GT**fine,okay**LT**perfect,faultless**LT**perfect,faultless**GT**okay,faultless**GT**fine,a-okay**LT**perfect,abundant**GT**considerable,,,,,,,,,,,,,,,lovelier**LT**loveliest,lovelier**GT**lovely,loveliest**GT**lovely
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",perfect-fineXX,perfect,fine,appropriate XXX perfect ||| appropriate XXX okay ||| appropriate XXX faultless ||| appropriate XXX fine ||| okay XXX perfect ||| faultless XXX perfect ||| faultless XXX okay ||| faultless XXX fine ||| a-okay XXX perfect ||| a-okay XXX appropriate ||| a-okay XXX okay ||| a-okay XXX faultless ||| a-okay XXX fine ||| fine XXX perfect ||| fine XXX okay,15,abundant-plenty2XX,abundant,plenty2,abundant XXX considerable,1,lovely-loveliestXX,lovely,loveliest,lovelier XXX loveliest ||| lovelier XXX lovely ||| loveliest XXX lovely,3,appropriate**LT**perfect,a-okay**EQ**appropriate,a-okay**EQ**okay,a-okay**LT**faultless,a-okay**EQ**fine,fine**LT**perfect,fine**EQ**okay,,,,,appropriate**GT**okay,,,,,,,,,,appropriate**LT**faultless,,okay**LT**perfect,faultless**EQ**perfect,faultless**GT**okay,faultless**GT**fine,a-okay**LT**perfect,abundant**EQ**considerable,,,,,,,,,,,,,,,lovelier**LT**loveliest,lovelier**GT**lovely,loveliest**GT**lovely
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",perfect-fineXX,perfect,fine,appropriate XXX perfect ||| appropriate XXX okay ||| appropriate XXX faultless ||| appropriate XXX fine ||| okay XXX perfect ||| faultless XXX perfect ||| faultless XXX okay ||| faultless XXX fine ||| a-okay XXX perfect ||| a-okay XXX appropriate ||| a-okay XXX okay ||| a-okay XXX faultless ||| a-okay XXX fine ||| fine XXX perfect ||| fine XXX okay,15,abundant-plenty2XX,abundant,plenty2,abundant XXX considerable,1,lovely-loveliestXX,lovely,loveliest,lovelier XXX loveliest ||| lovelier XXX lovely ||| loveliest XXX lovely,3,appropriate**LT**perfect,a-okay**GT**appropriate,a-okay**EQ**okay,a-okay**EQ**faultless,a-okay**GT**fine,fine**LT**perfect,fine**EQ**okay,,,,,appropriate**EQ**okay,,,,,,,,,,appropriate**GT**faultless,appropriate**EQ**fine,okay**LT**perfect,faultless**EQ**perfect,faultless**GT**okay,faultless**GT**fine,a-okay**LT**perfect,abundant**EQ**considerable,,,,,,,,,,,,,,,lovelier**LT**loveliest,lovelier**GT**lovely,loveliest**GT**lovely
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",perfect-fineXX,perfect,fine,appropriate XXX perfect ||| appropriate XXX okay ||| appropriate XXX faultless ||| appropriate XXX fine ||| okay XXX perfect ||| faultless XXX perfect ||| faultless XXX okay ||| faultless XXX fine ||| a-okay XXX perfect ||| a-okay XXX appropriate ||| a-okay XXX okay ||| a-okay XXX faultless ||| a-okay XXX fine ||| fine XXX perfect ||| fine XXX okay,15,abundant-plenty2XX,abundant,plenty2,abundant XXX considerable,1,lovely-loveliestXX,lovely,loveliest,lovelier XXX loveliest ||| lovelier XXX lovely ||| loveliest XXX lovely,3,appropriate**LT**perfect,a-okay**LT**appropriate,a-okay**EQ**okay,a-okay**LT**faultless,a-okay**EQ**fine,fine**LT**perfect,fine**EQ**okay,,,,,appropriate**GT**okay,,,,,,,,,,appropriate**LT**faultless,appropriate**GT**fine,okay**LT**perfect,faultless**EQ**perfect,faultless**GT**okay,faultless**GT**fine,a-okay**LT**perfect,abundant**GT**considerable,,,,,,,,,,,,,,,lovelier**LT**loveliest,lovelier**GT**lovely,loveliest**GT**lovely
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",satisfactory-excellentXX,satisfactory,excellent,fine XXX satisfactory ||| appropriate XXX satisfactory ||| appropriate XXX fine ||| appropriate XXX excellent ||| excellent XXX satisfactory ||| excellent XXX fine,6,limited-scarceXX,limited,scarce,limited XXX low ||| limited XXX scarce ||| low XXX scarce,3,low-lowestXX,low,lowest,low XXX lower ||| low XXX lowest ||| lower XXX lowest,3,fine**EQ**satisfactory,,,,,,,,,,,appropriate**GT**satisfactory,,,,,,,,,,appropriate**GT**fine,appropriate**LT**excellent,excellent**GT**satisfactory,excellent**GT**fine,,,,limited**LT**low,,,,,,,limited**EQ**scarce,low**LT**scarce,,,,,,,low**LT**lower,low**LT**lowest,lower**LT**lowest
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",satisfactory-excellentXX,satisfactory,excellent,fine XXX satisfactory ||| appropriate XXX satisfactory ||| appropriate XXX fine ||| appropriate XXX excellent ||| excellent XXX satisfactory ||| excellent XXX fine,6,limited-scarceXX,limited,scarce,limited XXX low ||| limited XXX scarce ||| low XXX scarce,3,low-lowestXX,low,lowest,low XXX lower ||| low XXX lowest ||| lower XXX lowest,3,fine**LT**satisfactory,,,,,,,,,,,appropriate**LT**satisfactory,,,,,,,,,,appropriate**LT**fine,appropriate**LT**excellent,excellent**GT**satisfactory,excellent**GT**fine,,,,limited**GT**low,,,,,,,limited**LT**scarce,low**LT**scarce,,,,,,,low**LT**lower,low**LT**lowest,lower**LT**lowest
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",satisfactory-excellentXX,satisfactory,excellent,fine XXX satisfactory ||| appropriate XXX satisfactory ||| appropriate XXX fine ||| appropriate XXX excellent ||| excellent XXX satisfactory ||| excellent XXX fine,6,limited-scarceXX,limited,scarce,limited XXX low ||| limited XXX scarce ||| low XXX scarce,3,low-lowestXX,low,lowest,low XXX lower ||| low XXX lowest ||| lower XXX lowest,3,fine**EQ**satisfactory,,,,,,,,,,,appropriate**LT**satisfactory,,,,,,,,,,appropriate**EQ**fine,appropriate**LT**excellent,excellent**GT**satisfactory,excellent**GT**fine,,,,limited**EQ**low,,,,,,,limited**LT**scarce,low**LT**scarce,,,,,,,low**LT**lower,low**LT**lowest,lower**LT**lowest
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",satisfactory-excellentXX,satisfactory,excellent,fine XXX satisfactory ||| appropriate XXX satisfactory ||| appropriate XXX fine ||| appropriate XXX excellent ||| excellent XXX satisfactory ||| excellent XXX fine,6,limited-scarceXX,limited,scarce,limited XXX low ||| limited XXX scarce ||| low XXX scarce,3,low-lowestXX,low,lowest,low XXX lower ||| low XXX lowest ||| lower XXX lowest,3,fine**GT**satisfactory,,,,,,,,,,,appropriate**LT**satisfactory,,,,,,,,,,appropriate**LT**fine,appropriate**LT**excellent,excellent**GT**satisfactory,excellent**LT**fine,,,,limited**LT**low,,,,,,,limited**LT**scarce,low**LT**scarce,,,,,,,low**LT**lower,low**LT**lowest,lower**LT**lowest
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",satisfactory-excellentXX,satisfactory,excellent,fine XXX satisfactory ||| appropriate XXX satisfactory ||| appropriate XXX fine ||| appropriate XXX excellent ||| excellent XXX satisfactory ||| excellent XXX fine,6,limited-scarceXX,limited,scarce,limited XXX low ||| limited XXX scarce ||| low XXX scarce,3,low-lowestXX,low,lowest,low XXX lower ||| low XXX lowest ||| lower XXX lowest,3,fine**LT**satisfactory,,,,,,,,,,,appropriate**LT**satisfactory,,,,,,,,,,appropriate**GT**fine,appropriate**LT**excellent,excellent**GT**satisfactory,excellent**GT**fine,,,,limited**GT**low,,,,,,,limited**LT**scarce,low**LT**scarce,,,,,,,low**LT**lower,low**LT**lowest,lower**LT**lowest
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",poor-indigentXX,poor,indigent,bankrupt XXX poor ||| bankrupt XXX indigent ||| indigent XXX poor,3,huge-broadXX,huge,broad,huge XXX sizeable ||| huge XXX immense ||| huge XXX tremendous ||| enormous XXX huge ||| enormous XXX sizeable ||| enormous XXX immense ||| enormous XXX tremendous ||| sizeable XXX tremendous ||| immense XXX sizeable ||| immense XXX tremendous ||| big XXX huge ||| big XXX enormous ||| big XXX sizeable ||| big XXX immense ||| big XXX tremendous,15,lucky-luckiestXX,lucky,luckiest,luckier XXX luckiest ||| luckier XXX lucky ||| luckiest XXX lucky,3,bankrupt**GT**poor,,,,,,,,,,,bankrupt**GT**indigent,,,,,,,,,,indigent**EQ**poor,,,,,,,huge**GT**sizeable,immense**LT**tremendous,big**LT**huge,big**LT**enormous,big**GT**sizeable,big**LT**immense,big**LT**tremendous,huge**LT**immense,huge**LT**tremendous,enormous**GT**huge,enormous**GT**sizeable,enormous**GT**immense,enormous**LT**tremendous,sizeable**LT**tremendous,immense**GT**sizeable,luckier**LT**luckiest,luckier**GT**lucky,luckiest**GT**lucky
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",poor-indigentXX,poor,indigent,bankrupt XXX poor ||| bankrupt XXX indigent ||| indigent XXX poor,3,huge-broadXX,huge,broad,huge XXX sizeable ||| huge XXX immense ||| huge XXX tremendous ||| enormous XXX huge ||| enormous XXX sizeable ||| enormous XXX immense ||| enormous XXX tremendous ||| sizeable XXX tremendous ||| immense XXX sizeable ||| immense XXX tremendous ||| big XXX huge ||| big XXX enormous ||| big XXX sizeable ||| big XXX immense ||| big XXX tremendous,15,lucky-luckiestXX,lucky,luckiest,luckier XXX luckiest ||| luckier XXX lucky ||| luckiest XXX lucky,3,bankrupt**GT**poor,,,,,,,,,,,bankrupt**LT**indigent,,,,,,,,,,indigent**GT**poor,,,,,,,huge**GT**sizeable,immense**GT**tremendous,big**LT**huge,big**LT**enormous,big**LT**sizeable,big**LT**immense,big**LT**tremendous,huge**LT**immense,huge**LT**tremendous,enormous**GT**huge,enormous**GT**sizeable,enormous**LT**immense,enormous**LT**tremendous,sizeable**LT**tremendous,immense**GT**sizeable,luckier**LT**luckiest,luckier**GT**lucky,luckiest**GT**lucky
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",poor-indigentXX,poor,indigent,bankrupt XXX poor ||| bankrupt XXX indigent ||| indigent XXX poor,3,huge-broadXX,huge,broad,huge XXX sizeable ||| huge XXX immense ||| huge XXX tremendous ||| enormous XXX huge ||| enormous XXX sizeable ||| enormous XXX immense ||| enormous XXX tremendous ||| sizeable XXX tremendous ||| immense XXX sizeable ||| immense XXX tremendous ||| big XXX huge ||| big XXX enormous ||| big XXX sizeable ||| big XXX immense ||| big XXX tremendous,15,lucky-luckiestXX,lucky,luckiest,luckier XXX luckiest ||| luckier XXX lucky ||| luckiest XXX lucky,3,bankrupt**LT**poor,,,,,,,,,,,bankrupt**LT**indigent,,,,,,,,,,indigent**EQ**poor,,,,,,,huge**GT**sizeable,immense**LT**tremendous,big**LT**huge,big**LT**enormous,big**GT**sizeable,big**LT**immense,big**LT**tremendous,huge**LT**immense,huge**LT**tremendous,enormous**GT**huge,enormous**GT**sizeable,enormous**GT**immense,enormous**LT**tremendous,sizeable**LT**tremendous,immense**GT**sizeable,luckier**LT**luckiest,luckier**GT**lucky,luckiest**GT**lucky
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",poor-indigentXX,poor,indigent,bankrupt XXX poor ||| bankrupt XXX indigent ||| indigent XXX poor,3,huge-broadXX,huge,broad,huge XXX sizeable ||| huge XXX immense ||| huge XXX tremendous ||| enormous XXX huge ||| enormous XXX sizeable ||| enormous XXX immense ||| enormous XXX tremendous ||| sizeable XXX tremendous ||| immense XXX sizeable ||| immense XXX tremendous ||| big XXX huge ||| big XXX enormous ||| big XXX sizeable ||| big XXX immense ||| big XXX tremendous,15,lucky-luckiestXX,lucky,luckiest,luckier XXX luckiest ||| luckier XXX lucky ||| luckiest XXX lucky,3,bankrupt**GT**poor,,,,,,,,,,,bankrupt**LT**indigent,,,,,,,,,,indigent**GT**poor,,,,,,,huge**GT**sizeable,immense**EQ**tremendous,big**LT**huge,big**LT**enormous,big**EQ**sizeable,big**LT**immense,big**LT**tremendous,huge**LT**immense,huge**LT**tremendous,enormous**GT**huge,enormous**GT**sizeable,enormous**EQ**immense,enormous**EQ**tremendous,sizeable**LT**tremendous,immense**GT**sizeable,luckier**LT**luckiest,luckier**GT**lucky,luckiest**GT**lucky
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",poor-indigentXX,poor,indigent,bankrupt XXX poor ||| bankrupt XXX indigent ||| indigent XXX poor,3,huge-broadXX,huge,broad,huge XXX sizeable ||| huge XXX immense ||| huge XXX tremendous ||| enormous XXX huge ||| enormous XXX sizeable ||| enormous XXX immense ||| enormous XXX tremendous ||| sizeable XXX tremendous ||| immense XXX sizeable ||| immense XXX tremendous ||| big XXX huge ||| big XXX enormous ||| big XXX sizeable ||| big XXX immense ||| big XXX tremendous,15,lucky-luckiestXX,lucky,luckiest,luckier XXX luckiest ||| luckier XXX lucky ||| luckiest XXX lucky,3,bankrupt**GT**poor,,,,,,,,,,,bankrupt**GT**indigent,,,,,,,,,,indigent**GT**poor,,,,,,,huge**LT**sizeable,immense**EQ**tremendous,big**EQ**huge,big**LT**enormous,big**LT**sizeable,big**LT**immense,big**LT**tremendous,huge**LT**immense,huge**LT**tremendous,enormous**GT**huge,enormous**GT**sizeable,enormous**EQ**immense,enormous**EQ**tremendous,sizeable**LT**tremendous,immense**GT**sizeable,luckier**LT**luckiest,luckier**GT**lucky,luckiest**GT**lucky
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",marvellous-spectacularXX,marvellous,spectacular,marvellous XXX spectacular ||| marvellous XXX pretty ||| breathtaking XXX marvellous ||| breathtaking XXX spectacular ||| breathtaking XXX pretty ||| pretty XXX spectacular,6,big-vastXX,big,vast,big XXX extensive ||| big XXX vast ||| extensive XXX vast,3,narrow-narrowestXX,narrow,narrowest,narrow XXX narrower ||| narrow XXX narrowest ||| narrower XXX narrowest,3,marvellous**GT**spectacular,,,,,,,,,,,marvellous**GT**pretty,,,,,,,,,,breathtaking**GT**marvellous,breathtaking**EQ**spectacular,breathtaking**GT**pretty,pretty**LT**spectacular,,,,big**LT**extensive,,,,,,,big**LT**vast,extensive**EQ**vast,,,,,,,narrow**LT**narrower,narrow**LT**narrowest,narrower**LT**narrowest
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",marvellous-spectacularXX,marvellous,spectacular,marvellous XXX spectacular ||| marvellous XXX pretty ||| breathtaking XXX marvellous ||| breathtaking XXX spectacular ||| breathtaking XXX pretty ||| pretty XXX spectacular,6,big-vastXX,big,vast,big XXX extensive ||| big XXX vast ||| extensive XXX vast,3,narrow-narrowestXX,narrow,narrowest,narrow XXX narrower ||| narrow XXX narrowest ||| narrower XXX narrowest,3,marvellous**LT**spectacular,,,,,,,,,,,marvellous**GT**pretty,,,,,,,,,,breathtaking**GT**marvellous,breathtaking**GT**spectacular,breathtaking**GT**pretty,pretty**LT**spectacular,,,,big**LT**extensive,,,,,,,big**LT**vast,extensive**LT**vast,,,,,,,narrow**LT**narrower,narrow**LT**narrowest,narrower**LT**narrowest
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",marvellous-spectacularXX,marvellous,spectacular,marvellous XXX spectacular ||| marvellous XXX pretty ||| breathtaking XXX marvellous ||| breathtaking XXX spectacular ||| breathtaking XXX pretty ||| pretty XXX spectacular,6,big-vastXX,big,vast,big XXX extensive ||| big XXX vast ||| extensive XXX vast,3,narrow-narrowestXX,narrow,narrowest,narrow XXX narrower ||| narrow XXX narrowest ||| narrower XXX narrowest,3,marvellous**EQ**spectacular,,,,,,,,,,,marvellous**GT**pretty,,,,,,,,,,breathtaking**EQ**marvellous,breathtaking**EQ**spectacular,breathtaking**GT**pretty,pretty**LT**spectacular,,,,big**LT**extensive,,,,,,,big**LT**vast,extensive**GT**vast,,,,,,,narrow**LT**narrower,narrow**LT**narrowest,narrower**LT**narrowest
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",marvellous-spectacularXX,marvellous,spectacular,marvellous XXX spectacular ||| marvellous XXX pretty ||| breathtaking XXX marvellous ||| breathtaking XXX spectacular ||| breathtaking XXX pretty ||| pretty XXX spectacular,6,big-vastXX,big,vast,big XXX extensive ||| big XXX vast ||| extensive XXX vast,3,narrow-narrowestXX,narrow,narrowest,narrow XXX narrower ||| narrow XXX narrowest ||| narrower XXX narrowest,3,marvellous**EQ**spectacular,,,,,,,,,,,marvellous**GT**pretty,,,,,,,,,,breathtaking**GT**marvellous,breathtaking**EQ**spectacular,breathtaking**GT**pretty,pretty**LT**spectacular,,,,big**LT**extensive,,,,,,,big**LT**vast,extensive**EQ**vast,,,,,,,narrow**LT**narrower,narrow**LT**narrowest,narrower**LT**narrowest
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",marvellous-spectacularXX,marvellous,spectacular,marvellous XXX spectacular ||| marvellous XXX pretty ||| breathtaking XXX marvellous ||| breathtaking XXX spectacular ||| breathtaking XXX pretty ||| pretty XXX spectacular,6,big-vastXX,big,vast,big XXX extensive ||| big XXX vast ||| extensive XXX vast,3,narrow-narrowestXX,narrow,narrowest,narrow XXX narrower ||| narrow XXX narrowest ||| narrower XXX narrowest,3,marvellous**GT**spectacular,,,,,,,,,,,marvellous**LT**pretty,,,,,,,,,,breathtaking**GT**marvellous,breathtaking**GT**spectacular,breathtaking**GT**pretty,pretty**LT**spectacular,,,,big**LT**extensive,,,,,,,big**LT**vast,extensive**GT**vast,,,,,,,narrow**LT**narrower,narrow**LT**narrowest,narrower**LT**narrowest
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",miserable-sad2XX,miserable,sad2,miserable XXX terrible ||| miserable XXX sad ||| sad XXX terrible,3,enraged-irritatedXX,enraged,irritated,enraged XXX upset ||| angry XXX enraged ||| angry XXX upset,3,new-newestXX,new,newest,new XXX newer ||| new XXX newest ||| newer XXX newest,3,miserable**GT**terrible,,,,,,,,,,,miserable**GT**sad,,,,,,,,,,sad**LT**terrible,,,,,,,enraged**GT**upset,,,,,,,angry**LT**enraged,angry**LT**upset,,,,,,,new**LT**newer,new**LT**newest,newer**LT**newest
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",miserable-sad2XX,miserable,sad2,miserable XXX terrible ||| miserable XXX sad ||| sad XXX terrible,3,enraged-irritatedXX,enraged,irritated,enraged XXX upset ||| angry XXX enraged ||| angry XXX upset,3,new-newestXX,new,newest,new XXX newer ||| new XXX newest ||| newer XXX newest,3,miserable**GT**terrible,,,,,,,,,,,miserable**GT**sad,,,,,,,,,,sad**LT**terrible,,,,,,,enraged**GT**upset,,,,,,,angry**LT**enraged,angry**GT**upset,,,,,,,new**LT**newer,new**LT**newest,newer**LT**newest
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",miserable-sad2XX,miserable,sad2,miserable XXX terrible ||| miserable XXX sad ||| sad XXX terrible,3,enraged-irritatedXX,enraged,irritated,enraged XXX upset ||| angry XXX enraged ||| angry XXX upset,3,new-newestXX,new,newest,new XXX newer ||| new XXX newest ||| newer XXX newest,3,miserable**LT**terrible,,,,,,,,,,,miserable**GT**sad,,,,,,,,,,sad**LT**terrible,,,,,,,enraged**GT**upset,,,,,,,angry**LT**enraged,angry**GT**upset,,,,,,,new**LT**newer,new**LT**newest,newer**LT**newest
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",miserable-sad2XX,miserable,sad2,miserable XXX terrible ||| miserable XXX sad ||| sad XXX terrible,3,enraged-irritatedXX,enraged,irritated,enraged XXX upset ||| angry XXX enraged ||| angry XXX upset,3,new-newestXX,new,newest,new XXX newer ||| new XXX newest ||| newer XXX newest,3,miserable**GT**terrible,,,,,,,,,,,miserable**GT**sad,,,,,,,,,,,,,,,,,enraged**GT**upset,,,,,,,,,,,,,,,new**LT**newer,,
Ordering adjectives by their intensity,"Given a pair of adjectives (e.g. cold, freezing), determine which is more intense (freezing).","NLP, research, adjectives",miserable-sad2XX,miserable,sad2,miserable XXX terrible ||| miserable XXX sad ||| sad XXX terrible,3,enraged-irritatedXX,enraged,irritated,enraged XXX upset ||| angry XXX enraged ||| angry XXX upset,3,new-newestXX,new,newest,new XXX newer ||| new XXX newest ||| newer XXX newest,3,miserable**GT**terrible,,,,,,,,,,,miserable**GT**sad,,,,,,,,,,sad**LT**terrible,,,,,,,enraged**GT**upset,,,,,,,angry**LT**enraged,angry**EQ**upset,,,,,,,new**LT**newer,new**LT**newest,newer**LT**newest
