Title,Description,Keywords,facts,sentence,model,Answer.coverage,Answer.quality
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : pub | food : Fast food | price : cheap | customer rating : 5 out of 5 | area : riverside | family friendly : no | near : Café Sicilia,"There is a cheap pub near Café Sicilia in the riverside area called The Mill. It is not family - friendly, serves Fast food, and has a customer rating of 5 out of 5.",neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : pub | food : Fast food | price : cheap | customer rating : 5 out of 5 | area : riverside | family friendly : no | near : Café Sicilia,"There is a cheap pub near Café Sicilia in the riverside area called The Mill. It is not family - friendly, serves Fast food, and has a customer rating of 5 out of 5.",neurologic,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : pub | food : Fast food | price : cheap | customer rating : 5 out of 5 | area : riverside | family friendly : no | near : Café Sicilia,"There is a cheap pub near Café Sicilia in the riverside area called The Mill. It is not family - friendly, serves Fast food, and has a customer rating of 5 out of 5.",neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Cotto | Type : coffee shop | near : The Bakers,Cotto is a coffee shop near The Bakers.,neurologic,3,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Cotto | Type : coffee shop | near : The Bakers,Cotto is a coffee shop near The Bakers.,neurologic,2,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Cotto | Type : coffee shop | near : The Bakers,Cotto is a coffee shop near The Bakers.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : restaurant | food : Chinese | price : moderate | customer rating : 1 out of 5 | area : city centre | family friendly : no | near : All Bar One,The Cricketers is a Chinese restaurant with a moderate price range near All Bar One in the city centre. It has a customer rating of 1 out of 5 and is not kids friendly.,neurologic,3,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : restaurant | food : Chinese | price : moderate | customer rating : 1 out of 5 | area : city centre | family friendly : no | near : All Bar One,The Cricketers is a Chinese restaurant with a moderate price range near All Bar One in the city centre. It has a customer rating of 1 out of 5 and is not kids friendly.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : restaurant | food : Chinese | price : moderate | customer rating : 1 out of 5 | area : city centre | family friendly : no | near : All Bar One,The Cricketers is a Chinese restaurant with a moderate price range near All Bar One in the city centre. It has a customer rating of 1 out of 5 and is not kids friendly.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : Fast food | price : cheap | area : riverside | family friendly : yes | near : Raja Indian Cuisine,"There is a cheap Fast food restaurant in the riverside area, it is The Mill and it is family friendly. It is near Raja Indian Cuisine.",neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : Fast food | price : cheap | area : riverside | family friendly : yes | near : Raja Indian Cuisine,"There is a cheap Fast food restaurant in the riverside area, it is The Mill and it is family friendly. It is near Raja Indian Cuisine.",neurologic,2,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : Fast food | price : cheap | area : riverside | family friendly : yes | near : Raja Indian Cuisine,"There is a cheap Fast food restaurant in the riverside area, it is The Mill and it is family friendly. It is near Raja Indian Cuisine.",neurologic,3,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Indian | price : high | customer rating : average | area : city centre | family friendly : yes | near : Express by Holiday Inn,The Punter is a children friendly restaurant located in the city centre near Express by Holiday Inn. They serve Indian food at a high price range with an average customer rating.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Indian | price : high | customer rating : average | area : city centre | family friendly : yes | near : Express by Holiday Inn,The Punter is a children friendly restaurant located in the city centre near Express by Holiday Inn. They serve Indian food at a high price range with an average customer rating.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Indian | price : high | customer rating : average | area : city centre | family friendly : yes | near : Express by Holiday Inn,The Punter is a children friendly restaurant located in the city centre near Express by Holiday Inn. They serve Indian food at a high price range with an average customer rating.,a_star,4,2
