Title,Description,Keywords,sentence,summary,model,adhered,Answer.Q1,Answer.Q2,Answer.Q3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""I was halfway through an episode of Fringe last weekend when I needed to leave to meet some friends.",I was watching Fringe last weekend.,gpt3_high_compression_04_06,False,3.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""I was halfway through an episode of Fringe last weekend when I needed to leave to meet some friends.",I was watching Fringe last weekend.,gpt3_high_compression_04_06,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","""I was halfway through an episode of Fringe last weekend when I needed to leave to meet some friends.",I was watching Fringe last weekend.,gpt3_high_compression_04_06,False,3.0,2.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",“I am confident in the extraordinary benefits to our national security and the peace and security of the world that come with the successful implementation of the (deal).”,“I am confident in benefits to national securitydeal�,scrl_hc_title_30p_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",“I am confident in the extraordinary benefits to our national security and the peace and security of the world that come with the successful implementation of the (deal).”,“I am confident in benefits to national securitydeal�,scrl_hc_title_30p_02_04,True,2.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",“I am confident in the extraordinary benefits to our national security and the peace and security of the world that come with the successful implementation of the (deal).”,“I am confident in benefits to national securitydeal�,scrl_hc_title_30p_02_04,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Liam’s feet make a guest appearance in the picture, as does his Great Dane Watson who he bought with ex-girlfriend Sophia Smith can be seen by his settee.",dane watson who bought ex-girlfriend sophia smith can be,liuetal_ratio_03,True,2.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Liam’s feet make a guest appearance in the picture, as does his Great Dane Watson who he bought with ex-girlfriend Sophia Smith can be seen by his settee.",dane watson who bought ex-girlfriend sophia smith can be,liuetal_ratio_03,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Liam’s feet make a guest appearance in the picture, as does his Great Dane Watson who he bought with ex-girlfriend Sophia Smith can be seen by his settee.",dane watson who bought ex-girlfriend sophia smith can be,liuetal_ratio_03,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Ten days later, Nov. 18, she called Salazar and said she was ready to come back, the worried husband said.",Ten days she called Salazar ready come back,scrl_hc_title_30p_02_04,False,3.0,2.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Ten days later, Nov. 18, she called Salazar and said she was ready to come back, the worried husband said.",Ten days she called Salazar ready come back,scrl_hc_title_30p_02_04,False,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Ten days later, Nov. 18, she called Salazar and said she was ready to come back, the worried husband said.",Ten days she called Salazar ready come back,scrl_hc_title_30p_02_04,False,1.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.","In one New Jersey county, the Red Cross was AWOL.",gpt3_high_compression_04_06,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.","In one New Jersey county, the Red Cross was AWOL.",gpt3_high_compression_04_06,False,2.0,3.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.","In one New Jersey county, the Red Cross was AWOL.",gpt3_high_compression_04_06,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Dutta has been sleeping in his home, which has some cracks in the wall, for two nights, but the dozens of small aftershocks that he has felt since Saturday's huge quake make him uneasy.",Dutta has been sleeping in his home which has cracks in the wall for two nights but aftershocks quake uneasy.,scrl_hc_title_50p_04_06,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Dutta has been sleeping in his home, which has some cracks in the wall, for two nights, but the dozens of small aftershocks that he has felt since Saturday's huge quake make him uneasy.",Dutta has been sleeping in his home which has cracks in the wall for two nights but aftershocks quake uneasy.,scrl_hc_title_50p_04_06,True,2.0,2.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Dutta has been sleeping in his home, which has some cracks in the wall, for two nights, but the dozens of small aftershocks that he has felt since Saturday's huge quake make him uneasy.",Dutta has been sleeping in his home which has cracks in the wall for two nights but aftershocks quake uneasy.,scrl_hc_title_50p_04_06,True,2.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Phillips also attempted to dispute aspects of his supervised release, specifically around language related to a ban “frequent[ing] places where controlled substances are illegally sold, used, distributed, or administered.”",aspects of a ban where controlled substances are illegally,hc_title_30p,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Phillips also attempted to dispute aspects of his supervised release, specifically around language related to a ban “frequent[ing] places where controlled substances are illegally sold, used, distributed, or administered.”",aspects of a ban where controlled substances are illegally,hc_title_30p,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Phillips also attempted to dispute aspects of his supervised release, specifically around language related to a ban “frequent[ing] places where controlled substances are illegally sold, used, distributed, or administered.”",aspects of a ban where controlled substances are illegally,hc_title_30p,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.","The boy was not Adrian Peterson, Jr.",gpt3_high_compression_04_06,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.","The boy was not Adrian Peterson, Jr.",gpt3_high_compression_04_06,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Early reports speculated that the boy was Adrian Peterson, Jr., with whom the Minnesota Vikings running back is often photographed, but it was later learned that the deceased child was another of Peterson's sons.","The boy was not Adrian Peterson, Jr.",gpt3_high_compression_04_06,False,2.0,3.0,3
