Title,Description,Keywords,pairID1,premise1,hypothesis1,gold_label1,partial_neutral_entailment1,entailment_count1,neutral_count1,contradiction_count1,pairID2,premise2,hypothesis2,gold_label2,partial_neutral_entailment2,entailment_count2,neutral_count2,contradiction_count2,Answer.Attenuator1_impossible,Answer.Attenuator1_modifier,Answer.Attenuator1_option,Answer.Attenuator1_reason,Answer.Attenuator2_impossible,Answer.Attenuator2_modifier,Answer.Attenuator2_option,Answer.Attenuator2_reason,Answer.Intensifier1_impossible,Answer.Intensifier1_modifier,Answer.Intensifier1_option,Answer.Intensifier1_reason,Answer.Intensifier2_impossible,Answer.Intensifier2_modifier,Answer.Intensifier2_option,Answer.Intensifier2_reason
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7438344154.jpg#2r1n,Young female athlete shoots a goal in exciting soccer match-up.,A soccer player scores a winning goal.,neutral,False,0,1,0,3475936747.jpg#3r1n,One adult and three small children paddling in a canoe down a river.,One adult and three small children paddling in a canoe down a rapid river.,neutral,False,0,1,0,,The athlete's team is ten points behind.,,{},,The water is clear and it's easy to see to the bottom.,,{},,The score was tied.,,{},,The water is white and foaming.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7438344154.jpg#2r1n,Young female athlete shoots a goal in exciting soccer match-up.,A soccer player scores a winning goal.,neutral,False,0,1,0,3475936747.jpg#3r1n,One adult and three small children paddling in a canoe down a river.,One adult and three small children paddling in a canoe down a rapid river.,neutral,False,0,1,0,,The soccer game just began.,,{},,The canoe is moving slowly.,,{},,It is the final moments of the soccer game.,,{},,The canoe is moving very quickly.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7438344154.jpg#2r1n,Young female athlete shoots a goal in exciting soccer match-up.,A soccer player scores a winning goal.,neutral,False,0,1,0,3475936747.jpg#3r1n,One adult and three small children paddling in a canoe down a river.,One adult and three small children paddling in a canoe down a rapid river.,neutral,False,0,1,0,,A flashing scoreboard announces the end of the first half of the game.,entailed,{},,Two women swim past the canoe in the other direction.,,{},,All her team members run to her and raise her up in the air.,,{},,There are white caps on the waves.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3315616181.jpg#2r1n,A teenage boy climbs an indoor climbing wall.,A boy is trying to climb to the top of a wall.,neutral,False,0,1,0,4930721605.jpg#0r1n,"A man wearing sunglasses, a cap, and a blue shirt with a Superman logo on it is walking on the sidewalk holding a stereo.",The stereo that the man is holding is large.,neutral,False,0,3,2,,The boy reaches  his scared little brother and helps him down.,,{},,He carefully places inside the doll house.,,{},,There is a prize for the first one to the top.,,{},,Even Superman is getting tired carrying it.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3315616181.jpg#2r1n,A teenage boy climbs an indoor climbing wall.,A boy is trying to climb to the top of a wall.,neutral,False,0,1,0,4930721605.jpg#0r1n,"A man wearing sunglasses, a cap, and a blue shirt with a Superman logo on it is walking on the sidewalk holding a stereo.",The stereo that the man is holding is large.,neutral,False,0,3,2,,A boy climbing on the wall has his knees go weak.,,{},,The stereo the man is holding is the size of a radio.,,{},,A boy climbing on the wall is able to touch the ceiling.,,{},,The stereo the man is holding is the size of a television screen.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3315616181.jpg#2r1n,A teenage boy climbs an indoor climbing wall.,A boy is trying to climb to the top of a wall.,neutral,False,0,1,0,4930721605.jpg#0r1n,"A man wearing sunglasses, a cap, and a blue shirt with a Superman logo on it is walking on the sidewalk holding a stereo.",The stereo that the man is holding is large.,neutral,False,0,3,2,,He is moving downwards.,,{},,It's a car stereo.,,{},,He is racing his friend to the top of the  wall.,,{},,He needs both hands to hold it.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3315616181.jpg#2r1n,A teenage boy climbs an indoor climbing wall.,A boy is trying to climb to the top of a wall.,neutral,False,0,1,0,4930721605.jpg#0r1n,"A man wearing sunglasses, a cap, and a blue shirt with a Superman logo on it is walking on the sidewalk holding a stereo.",The stereo that the man is holding is large.,neutral,False,0,3,2,,The boy is crying that he wants to get down.,,{},,The stereo can barely be heard.,,{},,The boy is racing someone else up the wall.,,{},,The man struggles to hold the stereo.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3315616181.jpg#2r1n,A teenage boy climbs an indoor climbing wall.,A boy is trying to climb to the top of a wall.,neutral,False,0,1,0,4930721605.jpg#0r1n,"A man wearing sunglasses, a cap, and a blue shirt with a Superman logo on it is walking on the sidewalk holding a stereo.",The stereo that the man is holding is large.,neutral,False,0,3,2,,"A man beside him says 'Just to that blue sticker right there, no more'",,{},,An onlooker asks him 'Is that a walkman?',,{},,"A woman down below remarks 'He'll go all the way, he always does'",,{},,Some onlookers ask him 'You need help with that?',,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4752790409.jpg#4r1n,A young woman in green sunglasses pauses while sketching outside.,The young women is taking a break from her art.,neutral,False,1,3,1,83292701.jpg#0r1n,Two children wearing striped sweaters and black pants tussle outdoors near a play set.,The twin boys are fighting over who gets to throw the ball next.,neutral,False,0,1,0,,The woman is wearing a hard hat.,,{},,The children are laughing while tussling.,,{},,The woman is an artist.,,{},,A ball is inside of one of the childrens hands.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4752790409.jpg#4r1n,A young woman in green sunglasses pauses while sketching outside.,The young women is taking a break from her art.,neutral,False,1,3,1,83292701.jpg#0r1n,Two children wearing striped sweaters and black pants tussle outdoors near a play set.,The twin boys are fighting over who gets to throw the ball next.,neutral,False,0,1,0,,The woman tells her subject to move her head,,{},,One boy holds another in a choke hold,,{},,The woman puts the pencil down and leans back into a chair,,{},,The boys are both holding onto a ball,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4752790409.jpg#4r1n,A young woman in green sunglasses pauses while sketching outside.,The young women is taking a break from her art.,neutral,False,1,3,1,83292701.jpg#0r1n,Two children wearing striped sweaters and black pants tussle outdoors near a play set.,The twin boys are fighting over who gets to throw the ball next.,neutral,False,0,1,0,,A young woman considers adding a cigarette image.,,{},,Two children were born in different cities but have the same birthday.,,{},,A young woman has a cigarette.,,{},,Two children were born two minutes apart in the same maternity ward.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4752790409.jpg#4r1n,A young woman in green sunglasses pauses while sketching outside.,The young women is taking a break from her art.,neutral,False,1,3,1,83292701.jpg#0r1n,Two children wearing striped sweaters and black pants tussle outdoors near a play set.,The twin boys are fighting over who gets to throw the ball next.,neutral,False,0,1,0,,The woman immediately starts sketching again.,,{},,Two children tussle to try to get on the play set first.,,{},,The woman drinks a glass of water before she resumes sketching.,,{},,Two children tussle and try to grab a ball that is in front of them.,,{}
