Title,Description,Keywords,pairID1,premise1,hypothesis1,gold_label1,partial_neutral_entailment1,entailment_count1,neutral_count1,contradiction_count1,pairID2,premise2,hypothesis2,gold_label2,partial_neutral_entailment2,entailment_count2,neutral_count2,contradiction_count2
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",8155411493.jpg#1r3n,"Several people, including a man in a green shirt and a woman wearing a scarf, are dancing at a party.",Tall humans dancing,neutral,False,0,1,0,3019748495.jpg#1r1n,A man wearing a t-shirt using a computer with a very large monitor.,A man wearing a t-shirt play a computer game.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",145053276.jpg#3r1n,A woman in a black shirt laughs at a joke.,A sad woman in a black shirt laughs at a joke.,neutral,False,0,4,1,6647902055.jpg#2r1n,Men dressed in red and white playing musical instruments.,Men dressed in red and white playing horns.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3234719720.jpg#0r1n,A dark-haired bearded man in a white dress shirt and black sweater and a woman in a black and white dress in a small space.,The man and woman are related.,neutral,False,0,1,0,1720302155.jpg#0r5n,"A man wearing a white t-shirt and khaki pants with a tape measure is repairing shingles on a roof, surrounded by tools.",A man is standing on a roof in kahki pants.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3204712107.jpg#4r1n,Newlyweds stand outside in the train.,Two newlyweds are heading to their honeymoon.,neutral,False,0,1,0,281792349.jpg#1r1n,"A woman with red, black, and blond-hair sitting with 5 children opening gifts.",A woman with multi colored hair sits with her family as they open gifts.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3173025050.jpg#4r1n,A man playing a game on his computer.,A man is doing a fun activity on his computer.,neutral,False,0,1,0,1804144683.jpg#3r1n,A man painting very strange and modern art.,A guy is making modern abstract picture,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",95728660.jpg#3r1n,Man on bike in mountains,A tall human on bike,neutral,False,0,1,0,97138973.jpg#2r1n,This gentleman just finished a refreshing swim.,A man is getting out to go back to sunbathing.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",5656207480.jpg#1r1n,"a baby sits on the floor as an older child has a box of crayons, markers and color pencils open.",There is a blond baby watching her older brother draw pictures.,neutral,False,0,1,0,2064780645.jpg#0r1n,The setting sun outlines a group of four people and the surrounding trees.,The sun outlines four or more people in a park.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7512588306.jpg#4r1n,"A man plays with a baby, holding him up into the air.",Jake was holding the baby.,neutral,False,0,1,0,3430607596.jpg#3r1n,A boy takes a flying leap into the water.,Boy is showing all his swimming skills,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3049191866.jpg#2r1n,A man in a long brown coat is looking at another person in a bright yellow jacket.,Two friends are meeting in the street.,neutral,False,0,1,0,4948440838.jpg#4r2n,A girl standing in high heels.,A girl wears her mother's shoes.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",205675005.jpg#0r1n,A man in a yellow suit is kneeling on top of a piano while another man in yellow has a musical instrument in his hands.,the man is white,neutral,False,0,1,0,4614953559.jpg#2r1n,A baker in a blue shirt is preparing the bread.,the baker worker preparing bread for baker shop,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2050742372.jpg#2r1n,A boy in camouflage shorts and an orange shirt has his hat on backwards.,A boy puts his hat on backwards to look cool.,neutral,False,0,1,0,1595300147.jpg#0r5n,A man wearing a blue shirt and red hat riding on the back of a cart filled with hay and pulled by a white horse.,A horse pulls a cart full of hay with a tall man sitting on the back.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2894217628.jpg#4r1n,Two football player are in the kick off position in front of a crowd.,The football player is being shouted at by the coach.,neutral,False,0,1,0,4717508243.jpg#0r1n,Three shoppers looking at product on a table at a outside market,The shoppers are thinking of buying something.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3349415759.jpg#4r1n,A man wearing a black shirt.,A man is ready for a wedding,neutral,False,0,5,0,3948003394.jpg#3r1n,Bikini-clad female at the beach doing a cartwheel.,There is a woman near the water.,neutral,True,2,3,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3076585010.jpg#3r1n,A group of people singing at night on a crowded street.,The people are singing at a Christmas Eve concert.,neutral,False,0,1,0,10101477.jpg#0r3n,"Man wearing a blue and white outfit, holding a broom, with a traditional Asian architecture in the background.",A smiling man wearing blue and white holds a broom.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",372770231.jpg#0r1e,A man wearing a dark colored sweater is smiling while holding a glass of beer.,A man is having fun drinking beer.,neutral,True,2,3,0,vg_len59r3n,There is a small spiral notebook next to the pile of papers in the bottom left.,There is a notebook on the left.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3424851862.jpg#2r1n,Three people standing on a stone wall.,Three people are getting their picture taken on a wall.,neutral,False,0,1,0,4475940174.jpg#1r1n,The restaurant staff is setting up the dining room for a meal.,Some people are setting places at a table.,neutral,False,0,1,0
