Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6,Answer.c0,Answer.c1,Answer.c2,Answer.c3,Answer.c4,Answer.c5,Answer.c6,Answer.commentbox,Answer.q1,Answer.q2,Answer.q21,Answer.q22,Answer.q23,Answer.q24,Answer.q25,Answer.q3
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000038892,What are the big object next to the girl?,stocking,A girl is sitting on a bench with a stocking on her back.,COCO_val2014_000000038892.jpg,-,vqa_textual_viscomet_q_a_to_r,bench,girl,stocking,back,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,bench|stocking|back,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000038892,What are the big object next to the girl?,stocking,A girl is sitting on a bench with a stocking on her back.,COCO_val2014_000000038892.jpg,-,vqa_textual_viscomet_q_a_to_r,bench,girl,stocking,back,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,yes,bench,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000038892,What are the big object next to the girl?,stocking,A girl is sitting on a bench with a stocking on her back.,COCO_val2014_000000038892.jpg,-,vqa_textual_viscomet_q_a_to_r,bench,girl,stocking,back,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,w_no,no,w_no,bench|girl|back,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000508041,Where is the black sooty smoke?,above train,A train is traveling down the tracks near a station.,COCO_val2014_000000508041.jpg,-,vqa_textual_viscomet_q_a_to_r,tracks,train,station,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000508041,Where is the black sooty smoke?,above train,A train is traveling down the tracks near a station.,COCO_val2014_000000508041.jpg,-,vqa_textual_viscomet_q_a_to_r,tracks,train,station,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,no,station,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000508041,Where is the black sooty smoke?,above train,A train is traveling down the tracks near a station.,COCO_val2014_000000508041.jpg,-,vqa_textual_viscomet_q_a_to_r,tracks,train,station,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000039368,What is the number of the bus?,8601,A bus that is sitting in the street.,COCO_val2014_000000039368.jpg,-,vqa_textual_viscomet_q_a_to_r,bus,street,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000039368,What is the number of the bus?,8601,A bus that is sitting in the street.,COCO_val2014_000000039368.jpg,-,vqa_textual_viscomet_q_a_to_r,bus,street,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000039368,What is the number of the bus?,8601,A bus that is sitting in the street.,COCO_val2014_000000039368.jpg,-,vqa_textual_viscomet_q_a_to_r,bus,street,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_no,w_no,no,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000413058,Are the two laptops identical?,no,Two laptops are sitting on a desk with a mouse.,COCO_val2014_000000413058.jpg,-,vqa_embeddings_viscomet_q_a_to_r,laptops,mouse,desk,-,-,-,-,-,-,two laptops,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000413058,Are the two laptops identical?,no,Two laptops are sitting on a desk with a mouse.,COCO_val2014_000000413058.jpg,-,vqa_embeddings_viscomet_q_a_to_r,laptops,mouse,desk,-,-,-,-,-,-,two laptops,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000413058,Are the two laptops identical?,no,Two laptops are sitting on a desk with a mouse.,COCO_val2014_000000413058.jpg,-,vqa_embeddings_viscomet_q_a_to_r,laptops,mouse,desk,-,-,-,-,-,-,two laptops,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000509116,Are the animals covered with snow?,no,A group of animals that are standing in the snow.,COCO_val2014_000000509116.jpg,-,vqa_textual_viscomet_q_a_to_r,animals,snow,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000509116,Are the animals covered with snow?,no,A group of animals that are standing in the snow.,COCO_val2014_000000509116.jpg,-,vqa_textual_viscomet_q_a_to_r,animals,snow,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000509116,Are the animals covered with snow?,no,A group of animals that are standing in the snow.,COCO_val2014_000000509116.jpg,-,vqa_textual_viscomet_q_a_to_r,animals,snow,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,no,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000510559,Are there any waves?,yes,A surfer is riding a wave in the ocean.,COCO_val2014_000000510559.jpg,-,vqa_textual_viscomet_q_a_to_r,wave,ocean,surfer,-,-,-,-,-,-,-,-,-,-,-,is riding wave,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000510559,Are there any waves?,yes,A surfer is riding a wave in the ocean.,COCO_val2014_000000510559.jpg,-,vqa_textual_viscomet_q_a_to_r,wave,ocean,surfer,-,-,-,-,-,-,-,-,-,-,-,is riding wave,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000510559,Are there any waves?,yes,A surfer is riding a wave in the ocean.,COCO_val2014_000000510559.jpg,-,vqa_textual_viscomet_q_a_to_r,wave,ocean,surfer,-,-,-,-,-,-,-,-,-,-,-,is riding wave,-,-,-,-,-,yes,yes,yes,no,-,-,-,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000416864,Is Santa standing at the North Pole?,no,A man is standing in the snow with skis.,COCO_val2014_000000416864.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,snow,skis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,snow|skis,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000416864,Is Santa standing at the North Pole?,no,A man is standing in the snow with skis.,COCO_val2014_000000416864.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,snow,skis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,snow|skis,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000416864,Is Santa standing at the North Pole?,no,A man is standing in the snow with skis.,COCO_val2014_000000416864.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,snow,skis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,snow|skis,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000511669,Is there a saddle on the horse?,yes,A horse is standing on the grass with a saddle.,COCO_val2014_000000511669.jpg,-,vqa_textual_viscomet_q_a_to_r,grass,horse,saddle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000511669,Is there a saddle on the horse?,yes,A horse is standing on the grass with a saddle.,COCO_val2014_000000511669.jpg,-,vqa_textual_viscomet_q_a_to_r,grass,horse,saddle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000511669,Is there a saddle on the horse?,yes,A horse is standing on the grass with a saddle.,COCO_val2014_000000511669.jpg,-,vqa_textual_viscomet_q_a_to_r,grass,horse,saddle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000420791,How many boats are docked?,6,Several boats are docked in a harbor.,COCO_val2014_000000420791.jpg,-,vqa_embeddings_viscomet_q_a_to_r,boats,harbor,-,-,-,-,-,-,-,several boats,-,-,-,-,-,-,-,-,-,-,w_yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000420791,How many boats are docked?,6,Several boats are docked in a harbor.,COCO_val2014_000000420791.jpg,-,vqa_embeddings_viscomet_q_a_to_r,boats,harbor,-,-,-,-,-,-,-,several boats,-,-,-,-,-,-,-,-,-,-,w_yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000420791,How many boats are docked?,6,Several boats are docked in a harbor.,COCO_val2014_000000420791.jpg,-,vqa_embeddings_viscomet_q_a_to_r,boats,harbor,-,-,-,-,-,-,-,several boats,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000511895,What is burning?,candles,A woman is holding a candle that is lit.,COCO_val2014_000000511895.jpg,-,vqa_textual_viscomet_q_a_to_r,woman,candle,-,-,-,-,-,-,-,-,-,-,-,-,is holding candle,-,-,-,-,-,yes,w_no,yes,w_no,nota-n,nota-np,is holding candle,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000511895,What is burning?,candles,A woman is holding a candle that is lit.,COCO_val2014_000000511895.jpg,-,vqa_textual_viscomet_q_a_to_r,woman,candle,-,-,-,-,-,-,-,-,-,-,-,-,is holding candle,-,-,-,-,-,yes,w_no,yes,yes,woman,nota-np,is holding candle,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000511895,What is burning?,candles,A woman is holding a candle that is lit.,COCO_val2014_000000511895.jpg,-,vqa_textual_viscomet_q_a_to_r,woman,candle,-,-,-,-,-,-,-,-,-,-,-,-,is holding candle,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000421455,Who has his head out the window?,dog,A dog is sitting in the window sill looking out.,COCO_val2014_000000421455.jpg,-,vqa_embeddings_viscomet_q_a_to_r,sill,dog,-,-,-,-,-,-,-,window sill,-,-,-,-,-,-,-,-,-,-,yes,no,no,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000421455,Who has his head out the window?,dog,A dog is sitting in the window sill looking out.,COCO_val2014_000000421455.jpg,-,vqa_embeddings_viscomet_q_a_to_r,sill,dog,-,-,-,-,-,-,-,window sill,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000421455,Who has his head out the window?,dog,A dog is sitting in the window sill looking out.,COCO_val2014_000000421455.jpg,-,vqa_embeddings_viscomet_q_a_to_r,sill,dog,-,-,-,-,-,-,-,window sill,-,-,-,-,-,-,-,-,-,-,w_yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000512394,Where is the motorcycle?,inside,A motorcycle is parked inside of a garage.,COCO_val2014_000000512394.jpg,-,vqa_textual_viscomet_q_a_to_r,garage,motorcycle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000512394,Where is the motorcycle?,inside,A motorcycle is parked inside of a garage.,COCO_val2014_000000512394.jpg,-,vqa_textual_viscomet_q_a_to_r,garage,motorcycle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
