Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000060052,What pattern is on the umbrella?,flowers,A woman holding a red umbrella with flowers on it.,COCO_val2014_000000060052.jpg,-,vqa_embeddings_viscomet_q_a_to_r,flowers,woman,umbrella,-,-,-,-,-,-,red umbrella,-,-,-,-,holding umbrella,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000501260,What device is on?,tv,A man is watching a television show on a cabinet next to a desk.,COCO_val2014_000000501260.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,desk,show,cabinet,-,-,-,-,-,television show,-,-,-,-,is watching show,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000508041,Where is the black sooty smoke?,above train,A train is traveling down the tracks near a building.,COCO_val2014_000000508041.jpg,-,vqa_embeddings_viscomet_q_a_to_r,tracks,train,building,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000067208,What animal is shown?,cow,A cow is standing in the middle of a field.,COCO_val2014_000000067208.jpg,-,vqa_embeddings_viscomet_q_a_to_r,middle,field,cow,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000509116,Are the animals covered with snow?,no,A group of animals that are standing in the snow.,COCO_val2014_000000509116.jpg,-,vqa_embeddings_viscomet_q_a_to_r,animals,snow,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000067727,Is the water running?,no,A man is surfing on a wave in the ocean.,COCO_val2014_000000067727.jpg,-,vqa_embeddings_viscomet_q_a_to_r,wave,man,ocean,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000510559,Are there any waves?,yes,A surfer is riding a wave in the ocean.,COCO_val2014_000000510559.jpg,-,vqa_embeddings_viscomet_q_a_to_r,wave,ocean,surfer,-,-,-,-,-,-,-,-,-,-,-,is riding wave,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000072797,What is the shadow of?,tennis player,A tennis player is swinging his racket at a ball.,COCO_val2014_000000072797.jpg,-,vqa_embeddings_viscomet_q_a_to_r,ball,racket,player,-,-,-,-,-,-,tennis player,-,-,-,-,is swinging racket,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000511669,Is there a saddle on the horse?,yes,A horse is pulling a carriage with a man on it.,COCO_val2014_000000511669.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,carriage,horse,-,-,-,-,-,-,-,-,-,-,-,is pulling carriage,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000511895,What is burning?,candles,A woman is holding a candle that is lit.,COCO_val2014_000000511895.jpg,-,vqa_embeddings_viscomet_q_a_to_r,woman,candle,-,-,-,-,-,-,-,-,-,-,-,-,is holding candle,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000078720,Is the object at rest?,yes,A cat is sitting on a desk next to a computer.,COCO_val2014_000000078720.jpg,-,vqa_embeddings_viscomet_q_a_to_r,computer,desk,cat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000080953,What appears to be in the glasses?,wine,A table with a glass of wine and a plate of food.,COCO_val2014_000000080953.jpg,-,vqa_embeddings_viscomet_q_a_to_r,glass,wine,food,table,plate,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000082807,Is this dog asleep?,no,A dog is laying on a bed with a stuffed animal.,COCO_val2014_000000082807.jpg,-,vqa_embeddings_viscomet_q_a_to_r,animal,bed,dog,-,-,-,-,-,-,stuffed animal,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000512394,Where is the motorcycle?,inside,A motorcycle is parked inside of a garage.,COCO_val2014_000000512394.jpg,-,vqa_embeddings_viscomet_q_a_to_r,garage,motorcycle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000087920,Is the woman wearing a helmet?,no,A woman is riding a motorcycle down the street.,COCO_val2014_000000087920.jpg,-,vqa_embeddings_viscomet_q_a_to_r,motorcycle,woman,street,-,-,-,-,-,-,-,-,-,-,-,is riding motorcycle,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000091612,Is the dog on top of the lady?,yes,A woman is sitting on a couch with a dog.,COCO_val2014_000000091612.jpg,-,vqa_embeddings_viscomet_q_a_to_r,couch,woman,dog,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000516178,What color are the flags?,red,A group of people standing in front of a red wall.,COCO_val2014_000000516178.jpg,-,vqa_embeddings_viscomet_q_a_to_r,people,front,wall,group,-,-,-,-,-,red wall,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000160421,Is there chicken in there?,yes,A plate of food that includes broccoli and chicken.,COCO_val2014_000000160421.jpg,-,vqa_textual_viscomet_q_a_to_r,plate,food,chicken,-,-,-,-,-,-,-,-,-,-,-,includes broccoli,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000092051,Is the toilet open?,no,A toilet is shown with the lid up.,COCO_val2014_000000092051.jpg,-,vqa_embeddings_viscomet_q_a_to_r,toilet,lid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000516342,Where is the woman going?,park,A woman is standing in the park holding a kite.,COCO_val2014_000000516342.jpg,-,vqa_embeddings_viscomet_q_a_to_r,woman,park,kite,-,-,-,-,-,-,-,-,-,-,-,holding kite,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000092679,What fruit piece is balanced on the fence?,orange,A small orange is sitting on a fence.,COCO_val2014_000000092679.jpg,-,vqa_embeddings_viscomet_q_a_to_r,orange,fence,-,-,-,-,-,-,-,small orange,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000161022,Are the birds flying south?,no,A flock of birds flying in the sky over a beach.,COCO_val2014_000000161022.jpg,-,vqa_textual_viscomet_q_a_to_r,flock,sky,beach,birds,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000093887,Is the Sheep alone?,yes,A sheep is standing in the grass near a fence.,COCO_val2014_000000093887.jpg,-,vqa_embeddings_viscomet_q_a_to_r,sheep,grass,fence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000161557,What is the dog doing?,resting,A dog is resting on the floor next to a pair of shoes.,COCO_val2014_000000161557.jpg,-,vqa_textual_viscomet_q_a_to_r,pair,floor,shoes,dog,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000516415,What kind of ball is being played?,baseball,A baseball player is getting ready to hit the ball.,COCO_val2014_000000516415.jpg,-,vqa_embeddings_viscomet_q_a_to_r,ball,player,-,-,-,-,-,-,-,baseball player,-,-,-,-,to hit ball,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000163528,What color is the table?,brown,A brown table topped with a cake and a candle.,COCO_val2014_000000163528.jpg,-,vqa_textual_viscomet_q_a_to_r,cake,table,candle,-,-,-,-,-,-,brown table,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000094538,Is there a zebra in the background?,yes,A zebra is standing in the grass near a tree.,COCO_val2014_000000094538.jpg,-,vqa_embeddings_viscomet_q_a_to_r,zebra,grass,tree,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000517793,What is in the sky?,kite,A man is flying a kite in the sky.,COCO_val2014_000000517793.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,sky,kite,-,-,-,-,-,-,-,-,-,-,-,is flying kite,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000166664,Is the elephant bigger than the car?,yes,An elephant is standing in the middle of a road.,COCO_val2014_000000166664.jpg,-,vqa_textual_viscomet_q_a_to_r,middle,elephant,road,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000101913,What are the people watching?,train,A train is on the tracks near a station.,COCO_val2014_000000101913.jpg,-,vqa_embeddings_viscomet_q_a_to_r,tracks,train,station,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000518140,What is the nickname of the clock in the photo?,clock,A clock tower with a clock on the top of it.,COCO_val2014_000000518140.jpg,-,vqa_embeddings_viscomet_q_a_to_r,clock,tower,top,-,-,-,-,-,-,clock tower,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000103496,Is the little girl in a high chair?,yes,A little girl is sitting in a high chair.,COCO_val2014_000000103496.jpg,-,vqa_embeddings_viscomet_q_a_to_r,girl,chair,-,-,-,-,-,-,-,high chair,little girl,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000170127,What is the guy throwing?,baseball,A baseball player is throwing a baseball in a field.,COCO_val2014_000000170127.jpg,-,vqa_textual_viscomet_q_a_to_r,baseball,field,player,-,-,-,-,-,-,baseball player,-,-,-,-,is throwing baseball,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000518440,How many food items are on the plate?,3,A plate with three different types of food on it.,COCO_val2014_000000518440.jpg,-,vqa_embeddings_viscomet_q_a_to_r,plate,food,types,-,-,-,-,-,-,three different types,-,-,-,-,-,-,-,-,-,-
