Title,Description,Keywords,source,target,sureAlignments,possAlignments,sourceHighlights,targetHighlights,Answer.activeTime,Answer.comment,Answer.endTime,Answer.possAlignments,Answer.sourceHighlights,Answer.startTime,Answer.submit,Answer.sureAlignments,Answer.targetHighlights
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",निम्न स्थल पटना के महत्वपूर्ण दार्शनिक स्थल हैं :,following are the important sight-seeing places of patna .,0-0 2-7 3-6 4-3 5-4 7-1,0-0 7-1 3-2 4-3 5-4 6-4 6-5 3-6 2-7 8-8,1,,130613.0,,1395272523277.0,0-0 2-7 3-6 4-2 4-3 5-4 7-1 8-8,,1395272392664.0,Submit,0-0 1-5 2-7 3-6 4-3 5-4 6-5 7-1,
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",शिक्षा,education,0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0,0-0,,,3921.0,,1395273815978.0,,unchanged,1395273812057.0,Submit,0-0,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",शिक्षा,education,0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0,0-0,,,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",बिहार का इतिहास,history of bihar,0-2 1-1 2-0 0-2 1-1 2-0 0-2 1-1 2-0,2-0 1-1 0-2,,,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",बिहार का इतिहास,history of bihar,0-2 1-1 2-0 0-2 1-1 2-0 0-2 1-1 2-0,2-0 1-1 0-2,,,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",उन्होंने उसी क्षण अपनी गति रोक ली ।,at very moment he stopped his motion .,2-2 7-7,1-0 2-1 0-2 1-2 2-2 3-2 4-2 5-2 6-2 0-3 7-7,,4 5 6,47620.0,,1395293110629.0,0-3 1-0 1-1 1-2 2-2 6-4 7-7,,1395293063009.0,Submit,2-2 3-5 4-6 5-4 7-7,
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",उन्होंने उसी क्षण अपनी गति रोक ली ।,at very moment he stopped his motion .,2-2 7-7,1-0 2-1 0-2 1-2 2-2 3-2 4-2 5-2 6-2 0-3 7-7,,4 5 6,143666.0,,1395340415968.0,0-3 1-0 1-1 2-1 2-2 6-4 7-7,,1395340272302.0,Submit,2-2 3-5 4-6 5-4 7-7,
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",अतीत में यह सत्ता धर्म तथा ज्ञान का केंद्र रहा है ।,in past &#44; it used to be the center of power &#44; religion and knowledge .,0-1 1-0 2-3 3-10 4-12 5-13 6-14 7-9 8-8 11-15,1-0 0-1 2-3 7-7 8-8 9-8 7-9 3-10 4-12 5-13 6-14 10-15 11-15,,2 4 5 6 11,152652.0,,1395265649378.0,2-3 3-10 4-12 5-13 6-14 7-7 7-9 8-8 11-15,10,1395265496726.0,Submit,0-0 0-1 1-0 2-3 3-10 4-12 5-13 6-14 7-9 8-8 9-4 9-5 9-6 10-4 10-5 10-6 11-15,2 11
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",अतीत में यह सत्ता धर्म तथा ज्ञान का केंद्र रहा है ।,in past &#44; it used to be the center of power &#44; religion and knowledge .,0-1 1-0 2-3 3-10 4-12 5-13 6-14 7-9 8-8 11-15,1-0 0-1 2-3 7-7 8-8 9-8 7-9 3-10 4-12 5-13 6-14 10-15 11-15,,2 4 5 6 11,113918.0,,1395312408382.0,0-1 0-2 1-0 2-3 3-10 4-12 5-13 6-14 7-9 8-7 8-8 9-6 11-15,unchanged,1395312294464.0,Submit,0-1 1-0 2-3 3-10 4-12 5-13 6-14 7-9 8-8 9-4 10-5 11-15,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",शादी के दौरान शहनाई का बजना आम बात है ।,the playing of shehnai during the marriage is a common thing .,2-4 3-3 6-9 7-10 8-7 9-11,4-0 3-1 4-2 3-3 2-4 0-5 8-7 5-8 6-9 7-10 9-11,1,6,119652.0,,1395335157678.0,2-4 3-3 4-0 6-9 7-10 8-7 9-11,unchanged,1395335038026.0,Submit,0-6 1-5 2-4 3-3 4-2 5-1 6-9 7-10 8-7 9-11,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",शादी के दौरान शहनाई का बजना आम बात है ।,the playing of shehnai during the marriage is a common thing .,2-4 3-3 6-9 7-10 8-7 9-11,4-0 3-1 4-2 3-3 2-4 0-5 8-7 5-8 6-9 7-10 9-11,1,6,53094.0,,1395337536395.0,1-5 2-4 3-3 4-0 4-2 5-8 6-9 7-10 8-7 9-11,,1395337483301.0,Submit,0-6 2-4 3-3 5-1 6-9 7-10 8-7 9-11,
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",दोहावली का मूल पाठ -LRB- विकीस्रोत पर -RRB-,the lesson of the two lined poems . -lrb- on wikistotra -rrb-,0-5 1-2 3-1 4-8 5-10 7-11,1-0 2-1 3-1 1-2 1-3 0-4 0-5 0-6 4-8 5-9 5-10 6-10 7-11,,7,126614.0,,1395328673285.0,0-4 0-5 0-6 1-2 2-1 3-1 4-8 5-10 7-11,,1395328546671.0,Submit,0-5 1-2 3-1 4-8 5-10 6-9 7-11,0 3 7
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",दोहावली का मूल पाठ -LRB- विकीस्रोत पर -RRB-,the lesson of the two lined poems . -lrb- on wikistotra -rrb-,0-5 1-2 3-1 4-8 5-10 7-11,1-0 2-1 3-1 1-2 1-3 0-4 0-5 0-6 4-8 5-9 5-10 6-10 7-11,,7,118846.0,,1395294047047.0,0-4 0-5 0-6 1-0 1-2 1-3 3-1 4-8 5-10 7-11,2,1395293928201.0,Submit,0-5 1-2 3-1 4-8 5-10 6-9 7-11,7
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",ओ दुनिया के रखवाले -LRB- बैजू बावरा-1952 -RRB-,o duniya ke rakhwale -lrb- baiju bawra-1952 -rrb-,0-0 4-4 5-5 6-6 7-7,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7,,,13433.0,,1395269345820.0,0-0 4-4 5-5 6-6 7-7,unchanged,1395269332387.0,Submit,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",ओ दुनिया के रखवाले -LRB- बैजू बावरा-1952 -RRB-,o duniya ke rakhwale -lrb- baiju bawra-1952 -rrb-,0-0 4-4 5-5 6-6 7-7,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7,,,8529.0,,1395280867070.0,0-0 4-4 5-5 6-6 7-7,unchanged,1395280858541.0,Submit,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",दिल्ली के सार्वजनिक यातायात के साधन मुख्यतः बस ऑटोरिक्शा और मेट्रो रेल सेवा हैं ।,delhi &amp;apos;s primary public transport are mainly buses &#44; auto rickshaws and metro rail service .,0-0 2-3 3-4 8-10 9-11 10-12 11-13 12-14 14-15,0-0 1-1 2-3 3-4 13-5 8-7 8-8 8-9 5-10 6-10 7-10 8-10 9-11 10-12 11-13 12-14 14-15,4,2 6,118967.0,,1395268127010.0,0-0 2-3 3-4 8-10 9-11 10-12 11-13 12-14 13-5 14-15,5,1395268008043.0,Submit,0-0 1-1 2-3 3-4 4-5 6-2 6-6 7-7 8-9 8-10 9-11 10-12 11-13 12-14 14-15,8
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",दिल्ली के सार्वजनिक यातायात के साधन मुख्यतः बस ऑटोरिक्शा और मेट्रो रेल सेवा हैं ।,delhi &amp;apos;s primary public transport are mainly buses &#44; auto rickshaws and metro rail service .,0-0 2-3 3-4 8-10 9-11 10-12 11-13 12-14 14-15,0-0 1-1 2-3 3-4 13-5 8-7 8-8 8-9 5-10 6-10 7-10 8-10 9-11 10-12 11-13 12-14 14-15,4,2 6,61410.0,,1395311493288.0,0-0 1-1 2-2 2-3 3-4 7-8 8-10 9-11 10-12 11-13 12-14,unchanged,1395311431878.0,Submit,0-0 2-3 3-4 6-6 7-7 8-9 9-11 10-12 11-13 12-14 13-5 14-15,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",जयप्रकाश नारायण विश्वविद्यालय छपरा,jai prakash narayan university chapra,1-2 2-3 3-4,0-0 0-1 1-2 2-3 3-4,,,11138.0,,1395270793891.0,1-2 2-3 3-4,unchanged,1395270782753.0,Submit,0-0 0-1 1-2 2-3 3-4,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",जयप्रकाश नारायण विश्वविद्यालय छपरा,jai prakash narayan university chapra,1-2 2-3 3-4,0-0 0-1 1-2 2-3 3-4,,,17311.0,,1395274141981.0,0-0 0-1 1-2 2-3 3-4,unchanged,1395274124670.0,Submit,1-2 2-3 3-4,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",वहाँ से ये काशी चले आये और वहाँ प्रह्लादघाट पर एक ब्राह्मण के घर निवास किया ।,from there they came out and there prahlad ghat varanasi to a brahmin have stayed home,0-1 1-0 2-2 6-5 7-6 8-7 10-11 11-12 13-15,1-0 0-1 2-2 5-3 3-4 6-5 7-6 8-7 8-8 9-8 8-9 4-10 10-11 11-12 13-15 14-15 15-15 16-15,12,13 14,236923.0,,1395417684415.0,0-1 1-0 2-2 6-5 7-6 8-7 8-8 10-11 11-12 13-15 15-13,3 4 9 12 16,1395417447492.0,Submit,0-1 1-0 2-2 5-3 6-5 7-6 8-7 10-11 11-12 13-15 14-14,4 9 10
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",वहाँ से ये काशी चले आये और वहाँ प्रह्लादघाट पर एक ब्राह्मण के घर निवास किया ।,from there they came out and there prahlad ghat varanasi to a brahmin have stayed home,0-1 1-0 2-2 6-5 7-6 8-7 10-11 11-12 13-15,1-0 0-1 2-2 5-3 3-4 6-5 7-6 8-7 8-8 9-8 8-9 4-10 10-11 11-12 13-15 14-15 15-15 16-15,12,13 14,141104.0,,1395406644879.0,0-1 1-0 2-2 4-3 5-4 6-5 7-6 8-7 8-8 9-8 10-10 10-11 11-12 12-12 13-15 16-15,unchanged,1395406155553.0,Submit,0-1 1-0 2-2 3-9 5-3 6-5 7-6 8-7 10-11 11-12 13-15 14-14 15-13,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",सत्तू चूड़ा-दही और लिट्टी-चोखा जैसे स्थानीय व्यंजन तो यहाँ के लोगों की कमजोरी है ।,sathu &#44; yogurt and litty-chokga like local items are their weakness .,0-0 2-3 3-4 4-5 5-6 14-11,0-0 1-0 1-1 1-2 2-3 3-4 4-5 5-6 6-8 12-10 14-11,7 8 9 10 11 13,7 9,125679.0,,1395424223114.0,0-0 1-2 2-3 3-4 4-5 5-6 6-7 8-9 9-9 10-9 12-8 14-11,13,1395424097435.0,Submit,0-0 2-3 3-4 4-5 5-6 12-10 14-11,1 9
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",सत्तू चूड़ा-दही और लिट्टी-चोखा जैसे स्थानीय व्यंजन तो यहाँ के लोगों की कमजोरी है ।,sathu &#44; yogurt and litty-chokga like local items are their weakness .,0-0 2-3 3-4 4-5 5-6 14-11,0-0 1-0 1-1 1-2 2-3 3-4 4-5 5-6 6-8 12-10 14-11,7 8 9 10 11 13,7 9,304132.0,,1395400061749.0,0-0 0-1 2-3 3-4 4-5 5-6 7-9 8-9 9-9 11-9 14-11,unchanged,1395399757617.0,Submit,0-0 1-2 2-3 3-4 4-5 5-6 6-7 10-9 12-10 13-8 14-11,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",भारत छोड़ो आंदोलन में भी बिहार की गहन भूमिका रही ।,bihar played a major role in quit india movement .,0-7 1-6 2-8 3-5 5-0 10-9,5-0 7-1 8-2 6-4 3-5 1-6 4-6 0-7 2-8 10-9,9,3,43656.0,,1395305727065.0,0-7 1-6 2-8 3-5 5-0 9-1 10-9,4 6,1395305683409.0,Submit,0-7 1-6 2-8 3-5 5-0 7-3 8-4 10-9,2
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",भारत छोड़ो आंदोलन में भी बिहार की गहन भूमिका रही ।,bihar played a major role in quit india movement .,0-7 1-6 2-8 3-5 5-0 10-9,5-0 7-1 8-2 6-4 3-5 1-6 4-6 0-7 2-8 10-9,9,3,127378.0,,1395321803202.0,0-7 1-6 2-8 3-5 5-0 10-9,4 6 9,1395321675824.0,Submit,0-7 1-6 2-8 3-5 5-0 7-3 8-4 10-9,
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",श्रेणी : भक्तिकाल के कवि,group : the poet of bhaktikal .,0-0 1-1 2-5 3-4 4-3,0-0 1-1 3-2 4-3 3-4 2-5,,6,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",श्रेणी : भक्तिकाल के कवि,group : the poet of bhaktikal .,0-0 1-1 2-5 3-4 4-3,0-0 1-1 3-2 4-3 3-4 2-5,,6,46248.0,,1395275322297.0,0-0 1-1 2-5 3-4 4-3,,1395275276049.0,Submit,0-0 1-1 2-5 3-4 4-3,2 6
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",रामायण के अनुसार वे जानकी के अत्यधिक प्रिय हैं ।,according to ramayana he was most favorite of janaki .,0-2 2-0 3-3 4-8 5-7 7-6 9-9,1-0 2-0 2-1 0-2 3-3 4-4 6-5 7-6 5-7 4-8 8-9 9-9,,,53789.0,,1395293302251.0,0-2 2-0 3-3 4-8 5-7 7-6 8-4 9-9,unchanged,1395292311717.0,Submit,0-2 1-1 2-0 3-3 4-8 5-7 6-5 7-6 9-9,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",रामायण के अनुसार वे जानकी के अत्यधिक प्रिय हैं ।,according to ramayana he was most favorite of janaki .,0-2 2-0 3-3 4-8 5-7 7-6 9-9,1-0 2-0 2-1 0-2 3-3 4-4 6-5 7-6 5-7 4-8 8-9 9-9,,,142308.0,,1395303113222.0,0-2 1-0 2-0 2-1 3-3 4-8 5-7 7-6 9-9,unchanged,1395302970914.0,Submit,0-2 2-0 3-3 4-8 5-7 6-5 7-6 8-4 9-9,unchanged
