Title,Description,Keywords,exp_path,exp_link,object_type,Answer.commentbox,Answer.instruction,Answer.video_hard,Answer.video_not_shown
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/02447,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/02447,Mug,{},Pick up object and spin right until the object faces the desk chair and throw with force,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00476,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00476,Book,{},"Push to object off of the ledge, towards the bunk bed",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00395,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00395,Television,{},Forcefully push the object into the wall its in front of,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00467,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00467,BasketBall,{},"Move the object to the left so that it faces the waste basket, lower it slightly, then throw it forward gently.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/00338,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/00338,Statue,{},"grab object and turn right to face the left corner of the door, then gently release it forward",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01664,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01664,Pillow,{},Take red object from middle sofa.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00356,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00356,Pillow,{},move the object to the right and up then further right before throwing it at the window,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01411,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01411,Vase,{},Rotate slight left and then throw the object with force over the counter,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00705,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00705,Plate,{},Push the object to the right hard.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00953,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00953,Pillow,{},Push the object across the table toward the south chair.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00441,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00441,CreditCard,{},"push object forward and to the left, into the potted plant.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/01963,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/01963,Mug,{},"Move object forward over lower half of counter, drop object",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_towards_experiments/00038,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_towards_experiments/00038,Mug,{},Tip the object over in the direction of the pot.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/02559,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/02559,CellPhone,{},"Lift the object and turn it to the left toward the desk. Throw the object, with force, toward the right corner of the desk top.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_towards_experiments/01478,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_towards_experiments/01478,HousePlant,{},pull the object towards the right chair,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/00591,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/00591,TeddyBear,{},"Pick object, look lower until see the lower corner, then throw object toward the lower corner",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/00101,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/00101,Pot,{},gently slide the object back towards the stove,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01426,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01426,Potato,{},"take object, turn right and throw it onto the top of the bread on the counter.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00593,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00593,CD,{},Toss object from brown table to the left toward the door with great force.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00771,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00771,Book,{},Push the object into the laptop.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00818,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00818,DeskLamp,{},Push the object back across the table and into the wall.,,
