Title,Description,Keywords,Id1,Event1,Id2,Event2,Id3,Event3,Answer.Event1,Answer.Event2,Answer.Event3,Answer.Id1,Answer.Id2,Answer.Id3,Answer.after1,Answer.after2,Answer.after3,Answer.before1,Answer.before2,Answer.before3,Answer.event-valid1,Answer.event-valid2,Answer.event-valid3,Answer.feedback
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",0zv04OWyhoD2e81ZfkhU+A==,PersonX starts choking,qpNJA3F6xAUiRK5DF7Tr0A==,PersonX does n't get in trouble,gjqanOX1nVjwSdU+4l5O2w==,PersonX is impressed by PersonX's work,PersonX starts choking,PersonX does n't get in trouble,PersonX is impressed by PersonX's work,0zv04OWyhoD2e81ZfkhU+A==,qpNJA3F6xAUiRK5DF7Tr0A==,gjqanOX1nVjwSdU+4l5O2w==,is saved by a relative.,learned a lesson.,gets a call back.,is at dinner with family.,is looking for trouble.,is looking to receive a promotion.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",kgekfrT6PHilyp4KLy7qDA==,PersonX engages in PersonY activity,LwFBAadf5v5+LKDpVos4gw==,PersonX makes room,viEToPOc4nLvItAj9iN9yg==,PersonX needs gas,PersonX engages in PersonY activity,PersonX makes room,PersonX needs gas,kgekfrT6PHilyp4KLy7qDA==,LwFBAadf5v5+LKDpVos4gw==,viEToPOc4nLvItAj9iN9yg==,{},has a new fridge in his kitchen now,drives to a gas station,{},orders a new fridge,starts his car,on,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",VYtWL1KaBPQlmYuM1eMY5w==,PersonX sings PersonX's songs,kRxuw8EI+YZD7mN5w/dwSw==,PersonX eats the ice cream,+kCDsPpP7G+vTt2U8jFS5A==,PersonX gets home from work,PersonX sings PersonX's songs,PersonX eats the ice cream,PersonX gets home from work,VYtWL1KaBPQlmYuM1eMY5w==,kRxuw8EI+YZD7mN5w/dwSw==,+kCDsPpP7G+vTt2U8jFS5A==,sells the songs on itunes,throws away the wrapper,goes to bed without dinner,writes songs,buys ice cream,works late,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",RF3eylOTIjeukSdZtuz9Pg==,PersonX sits on PersonY's bed,IUhfqHDBFa8YX2rOCYVMtA==,PersonX is planning PersonY's wedding,dd1dSU5xS9LlcHARk8/v7Q==,PersonX kills birds with stone,PersonX sits on PersonY's bed,PersonX is planning PersonY's wedding,PersonX kills birds with stone,RF3eylOTIjeukSdZtuz9Pg==,IUhfqHDBFa8YX2rOCYVMtA==,dd1dSU5xS9LlcHARk8/v7Q==,starts talking to PersonY.,finishes making the plans for PersonY's wedding.,eats the bird after cooking it.,goes into PersonY's room.,is hired by PersonY.,picks up a stone.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",WW0E/tOCm1THTue9xPDWHA==,PersonX sets PersonY example,DnlpasvBwG/zFK/3X+sABQ==,PersonX wants to throw a party,DvduEjhVWj+CVRRCxlHMqQ==,PersonX is in a bad car accident,PersonX sets PersonY example,PersonX wants to throw a party,PersonX is in a bad car accident,WW0E/tOCm1THTue9xPDWHA==,DnlpasvBwG/zFK/3X+sABQ==,DvduEjhVWj+CVRRCxlHMqQ==,{},throws a party,heals slowly,{},graduates college,drinks and drives,on,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",HDvNL2k/pQ/yiW7qZLb3IA==,PersonX becomes a success,M0kZRqpnKE+Yfts1HHWQeQ==,PersonX hopes would get,24+Lup7DtRVNuAB6Yqaavw==,PersonX places a recall for this item,PersonX becomes a success,PersonX hopes would get,PersonX places a recall for this item,HDvNL2k/pQ/yiW7qZLb3IA==,M0kZRqpnKE+Yfts1HHWQeQ==,24+Lup7DtRVNuAB6Yqaavw==,devoted themselves to philanthropy.,{},saved lives.,was a straight A student.,{},discovers that the item is defective.,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",uZIkMuO8IQ/MFQ6z3ttVpw==,PersonX protects PersonY's privacy,eY0GBBZ5aiNcpa9OKo5ciA==,PersonX gets mad,iXJh3DhOoJKw1nELJgc1Fg==,PersonX plays fetch,PersonX protects PersonY's privacy,PersonX gets mad,PersonX plays fetch,uZIkMuO8IQ/MFQ6z3ttVpw==,eY0GBBZ5aiNcpa9OKo5ciA==,iXJh3DhOoJKw1nELJgc1Fg==,burns the paper afterwards,punches the wall,watches his dog become excited,writes down PersonY's credit card number,stubs his toe,has a dog,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",uxI6lAWfwySmwLGo81LcRA==,PersonX is really looking forward to it,breF/CnqxS6RAbCAwfSXjA==,PersonX starts to slip,L6bhKehg61tzw8oYLSSjXg==,PersonX rides PersonX's bike every day,PersonX is really looking forward to it,PersonX starts to slip,PersonX rides PersonX's bike every day,uxI6lAWfwySmwLGo81LcRA==,breF/CnqxS6RAbCAwfSXjA==,L6bhKehg61tzw8oYLSSjXg==,is going to open lots of gifts,falls on their behind,is fit from all the riding,is ready for Christmas,walks across ice,likes to travel,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",0btMo1AmM8xIss2Rc5ywPQ==,PersonX gets a shot,29LOfjoRUuxyEAPiIKiOwQ==,PersonX has a pet cat,uM+bNY4gVrRpVAidEwf50w==,PersonX opens all of PersonX's presents,PersonX gets a shot,PersonX has a pet cat,PersonX opens all of PersonX's presents,0btMo1AmM8xIss2Rc5ywPQ==,29LOfjoRUuxyEAPiIKiOwQ==,uM+bNY4gVrRpVAidEwf50w==,feels drunk,now has a pet cat and dog,starts playing with his new toys,sits down at a bar,goes to the animal shelter,sits down near the Christmas tree,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",kEYXlyW1aszwEhWXDAiVNw==,PersonX has to go to work,09rbzKfAnBFWQaEYlxmwEw==,PersonX never return,lZW6oo3Ec6GWVTl8uCDAgQ==,PersonX begs PersonY's forgiveness,PersonX has to go to work,PersonX never return,PersonX begs PersonY's forgiveness,kEYXlyW1aszwEhWXDAiVNw==,09rbzKfAnBFWQaEYlxmwEw==,lZW6oo3Ec6GWVTl8uCDAgQ==,goes to work,{},leaves,wakes up,{},gets mad,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",mDCGD8MHak4wC7BWcs+yZg==,PersonX asks a girl,vIWgTBjBuYw+gLlezkDK0A==,PersonX hires on the spot,mBqKVucyLPNup4AB22zoCw==,PersonX stops going to the gym,PersonX asks a girl,PersonX hires on the spot,PersonX stops going to the gym,mDCGD8MHak4wC7BWcs+yZg==,vIWgTBjBuYw+gLlezkDK0A==,mBqKVucyLPNup4AB22zoCw==,sees a movie.,sends the others home.,gains weight.,needs a date.,interviews a great candidate.,hurts a knee.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",4nRboXZLqqzk+nakfhfDEw==,PersonX stops trying,O0mgnDljuyCx1qPXhlLOOg==,PersonX gets PersonX's grade,MYVAJoxVTNW+os0TifffDw==,PersonX drives all night,PersonX stops trying,PersonX gets PersonX's grade,PersonX drives all night,4nRboXZLqqzk+nakfhfDEw==,O0mgnDljuyCx1qPXhlLOOg==,MYVAJoxVTNW+os0TifffDw==,walks inside the house to watch tv,marks off 3 incorrect answers because tehy were wrong,gets to the hospital and gives his dad a hug,wants to hit the ball,has to go over her student's paper,has to go see his dad because he is dying,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",pMmmZn9PMMCIGa+xQsCHCQ==,PersonX pokes PersonY's eye out,zdAHyT/N/HF0+ud+vmhjhg==,PersonX breaks a window,AbYq0rbjIVp/vUeZZrtlKA==,PersonX finally noticed,PersonX pokes PersonY's eye out,PersonX breaks a window,PersonX finally noticed,pMmmZn9PMMCIGa+xQsCHCQ==,zdAHyT/N/HF0+ud+vmhjhg==,AbYq0rbjIVp/vUeZZrtlKA==,calls 911,runs away from the scene,sees the rocket launch,fights with PersonY,throws a brick,looked up at the sky,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",s1LVtz5QXt8yoBeoF9xD1g==,PersonX cuts it fine,5qYwfsI7k8SYWxqwhblWLg==,PersonX takes a closer look,3xhn6VRJsHzrDED7pzzFaA==,PersonX flogs the log,PersonX cuts it fine,PersonX takes a closer look,PersonX flogs the log,s1LVtz5QXt8yoBeoF9xD1g==,5qYwfsI7k8SYWxqwhblWLg==,3xhn6VRJsHzrDED7pzzFaA==,puts it in the dish,takes pictures,feels better,needs an onion for a job,sees a spider,is stressed,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",SeAmh4q1Te8K0msQsQX0pA==,PersonX develops PersonY interest,1oHuxpn6ESMXcp6IKuQnNw==,PersonX really needed,JI6ZO4ueowZDenPYUt1ECQ==,PersonX speaks PersonX's name,PersonX develops PersonY interest,PersonX really needed,PersonX speaks PersonX's name,SeAmh4q1Te8K0msQsQX0pA==,1oHuxpn6ESMXcp6IKuQnNw==,JI6ZO4ueowZDenPYUt1ECQ==,goes on a date with PersonY,{},makes an appointment,has a crush on PersonY,is homeless,makes a call.,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",dFakESksul9Jd99bo+CZ7w==,PersonX stays far away,PU0dfg6J20oPrOLz+3sURQ==,PersonX gives PersonX's history,wRGzpDki1XkoSdKDwdPHhw==,PersonX needs a solution,PersonX stays far away,PersonX gives PersonX's history,PersonX needs a solution,dFakESksul9Jd99bo+CZ7w==,PU0dfg6J20oPrOLz+3sURQ==,wRGzpDki1XkoSdKDwdPHhw==,walks the other direction.,waits for Person Y to start the examination.,calls Person Y to help him conceal evidence.,sees Person Y down the street,waits for Person Y to give instructions,commited a crime,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",WXceQxfXIz1bc1XDqhci0w==,PersonX pays money,oil9RM1hf+01D2G3uaQuTQ==,PersonX never returned,QIChb+dqJgojyVBkKubTAg==,PersonX sees PersonY home,PersonX pays money,PersonX never returned,PersonX sees PersonY home,WXceQxfXIz1bc1XDqhci0w==,oil9RM1hf+01D2G3uaQuTQ==,QIChb+dqJgojyVBkKubTAg==,takes the shoes home and puts them on,made new friends in the new town,invites Person Y in,heads to the register with the new shoes,moved away from the old town,goes on a date with Person Y,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",c0qzlatcNHX6SGl9XY9Vqg==,PersonX looks closely,HV8vhgVEflhfopBHw7Gdxg==,PersonX has a fantastic time,YGANTkZS5UGgixCMQ1TYGg==,PersonX has it coming,PersonX looks closely,PersonX has a fantastic time,PersonX has it coming,c0qzlatcNHX6SGl9XY9Vqg==,HV8vhgVEflhfopBHw7Gdxg==,YGANTkZS5UGgixCMQ1TYGg==,fixes the mistake,tells their friends to go to the amusement park,{},spots a mistake,goes to an amusement park,{},,,on,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",yGBxWVOWTfRowZwqKrOBNg==,PersonX feels very good,ilsYYFYDanUhMJ+6ihwbfw==,PersonX is playing at the park,3hJSQuiENoURPOlSUvRZyQ==,PersonX pays someone,PersonX feels very good,PersonX is playing at the park,PersonX pays someone,yGBxWVOWTfRowZwqKrOBNg==,ilsYYFYDanUhMJ+6ihwbfw==,3hJSQuiENoURPOlSUvRZyQ==,sits down to write a short story.,falls down and skins their knee.,leaves the store satisfied.,takes a long bath.,begs PersonY to take them to the park.,selects the tablet they want to buy.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",g//5fE33n7ypa5DLVJkx5g==,PersonX is watching a scary movie,6NVl2kQCf5cjS58HH2mjDw==,PersonX enjoys the concert,wjiqx+x1bJnlp15FG30mFA==,PersonX catches any fish,PersonX is watching a scary movie,PersonX enjoys the concert,PersonX catches any fish,g//5fE33n7ypa5DLVJkx5g==,6NVl2kQCf5cjS58HH2mjDw==,wjiqx+x1bJnlp15FG30mFA==,can't sleep that night,remembers the performance for ever,fries the fish for dinner,loves scary things,is going to see their favorite artist,goes fishing,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",DHBm9vT116k6uym3XnUVwA==,PersonX starts to work,xaUnAVzaGuydPMJc88ccyg==,PersonX sends PersonY one,TYL7I01RwBr7G/cbGOqZxQ==,PersonX fills the tub,PersonX starts to work,PersonX sends PersonY one,PersonX fills the tub,DHBm9vT116k6uym3XnUVwA==,xaUnAVzaGuydPMJc88ccyg==,TYL7I01RwBr7G/cbGOqZxQ==,finishes the job early,saves the other one,relaxes in the bathtub,arrives early,buys two cards,decides to take a bath,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",NlnqJMu7YkpgQJPHpCff/A==,PersonX talks to PersonY a bit,I7sT8CScGPJgr2XcGXKqBA==,PersonX feels kind of bad,ZVmK4ielLdEwO1tb3hEFkw==,PersonX plays games together,PersonX talks to PersonY a bit,PersonX feels kind of bad,PersonX plays games together,NlnqJMu7YkpgQJPHpCff/A==,I7sT8CScGPJgr2XcGXKqBA==,ZVmK4ielLdEwO1tb3hEFkw==,hugs PersonY goodbye.,goes to see a doctor.,loses the game on purpose.,sees PersonY.,has a stomachache.,is sitting with their daughter.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",F7o4kvFRgvpLCJg2Zm/w1Q==,PersonX worships god according,3d44KEY6n2gSwszpbiwgag==,PersonX cleans the fridge,l1TbJNYdecXZ7vqe2zbhcw==,PersonX performs the heimlich maneuver,PersonX worships god according,PersonX cleans the fridge,PersonX performs the heimlich maneuver,F7o4kvFRgvpLCJg2Zm/w1Q==,3d44KEY6n2gSwszpbiwgag==,l1TbJNYdecXZ7vqe2zbhcw==,felt good after church.,bought new food to put in the fridge.,saved the person's life.,went to church.,found rotten food in the fridge.,saw someone who started choking all of a sudden.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",P+kOocjbLHjLnFa03rCODg==,PersonX sets up PersonY's tent,5r5qoAuXX5deX1PxrzXo2g==,PersonX changes PersonX's tire,u4p494xAREDGgU2QIR0UgQ==,PersonX has lost PersonY's keys,PersonX sets up PersonY's tent,PersonX changes PersonX's tire,PersonX has lost PersonY's keys,P+kOocjbLHjLnFa03rCODg==,5r5qoAuXX5deX1PxrzXo2g==,u4p494xAREDGgU2QIR0UgQ==,and PersonY go to sleep in tent,drives to the service station,gets a replacement set of keys for PersonY,goes camping with PersonY,gets a flat tire,borrowed PersonY's car keys,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",wZ39mBh4dqaDZBjXTzuhGw==,PersonX hearts beat as PersonX,KLIE1sJKr8YrwtHVaBf/jg==,PersonX sees everything,HkGS+z9/caiyftnuCUQOsw==,PersonX decides to go to the doctor,PersonX hearts beat as PersonX,PersonX sees everything,PersonX decides to go to the doctor,wZ39mBh4dqaDZBjXTzuhGw==,KLIE1sJKr8YrwtHVaBf/jg==,HkGS+z9/caiyftnuCUQOsw==,{},draws a picture of what PersonX sees,asks for pain medicine,{},looks out a window,breaks PersonX's arm,on,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",20l9qk+dX4vs7jj8k/WPHg==,PersonX gets it repaired,OGqhJtqKKTbJbOrDJeLG2w==,PersonX buys lottery tickets,T/uBFmjYtOH8yOcN/ayTiQ==,PersonX loves PersonY with all my heart,PersonX gets it repaired,PersonX buys lottery tickets,PersonX loves PersonY with all my heart,20l9qk+dX4vs7jj8k/WPHg==,OGqhJtqKKTbJbOrDJeLG2w==,T/uBFmjYtOH8yOcN/ayTiQ==,X is careful not to drop the phone again.,X puts the tickets in the birthday card.,X asks Person Y if they studied for the final.,X notices a crack in the phone screen.,X stands in a long line.,X walks toward Person Y at school.,,,,"In the 2nd event ""all my heart"" should maybe be all ""his/her/their"" heart."
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",D32h+y+jh2dUqwFRamnYXw==,PersonX loves the cake,l7JPa4H6duAYZUJRpxIiFQ==,PersonX finds another gear,SpqiT4tB5NNSZhGrmo65RQ==,PersonX rids the roller coaster,PersonX loves the cake,PersonX finds another gear,PersonX rids the roller coaster,D32h+y+jh2dUqwFRamnYXw==,l7JPa4H6duAYZUJRpxIiFQ==,SpqiT4tB5NNSZhGrmo65RQ==,wants more cake,{},can't wait to see the photo taken on the ride,ate the cake,{},waited in the line for the ride,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",ocO7ZjsXShZQ+1txfbSkAQ==,PersonX is dying of cancer,l/gVhs6/Dnkz495I4Ij17g==,PersonX is bored one afternoon,d606z0HpU2r8ymReJYvY+Q==,PersonX is married for 20 years,PersonX is dying of cancer,PersonX is bored one afternoon,PersonX is married for 20 years,ocO7ZjsXShZQ+1txfbSkAQ==,l/gVhs6/Dnkz495I4Ij17g==,d606z0HpU2r8ymReJYvY+Q==,begins chemotherapy,finds a new job,lives a happy married life,goes to the doctor,quits his job,gets married at a young age,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",WONKa5jt+RUJ1ym0p4w4EQ==,PersonX is dating for five years,0ChdaAcLiSdD3JjXEybncQ==,PersonX redoubles PersonX's efforts,6UzoWXFIZqdD63xt/iQb/w==,PersonX feels anxious,PersonX is dating for five years,PersonX redoubles PersonX's efforts,PersonX feels anxious,WONKa5jt+RUJ1ym0p4w4EQ==,0ChdaAcLiSdD3JjXEybncQ==,6UzoWXFIZqdD63xt/iQb/w==,{},wins the item from the auction.,PersonX approaches PersonY after class.,{},is losing at an auction.,Is going to ask PersonY out on a date.,on,,,Redoubles is a bit on an odd word.
