Title,Description,Keywords,Id1,Event1,Id2,Event2,Id3,Event3
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",NR4T2ygi+DqQ5wzXbgG9Cg==,PersonX burns PersonX's hand,n0Rx5n5LvdRnFNhYwoNV3A==,PersonX wins PersonY's heart,06nHUi8NCU9VR6x1H9EF8w==,PersonX closes PersonX's windows
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",t2Mfh3sg5u6o4ETeanrf8g==,PersonX runs away from home,eu0en0IIfTK07WAzL6e3/g==,PersonX explains what happened,2krK2b1sihz2ARnGynPs0Q==,PersonX has a crush on a girl
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",S/ku0lYfCBMsymj+DB7Hgg==,PersonX calls the doctor,C9lcGBDZcQs0JD9Hp6aU2w==,PersonX is in PersonX's living room,P8s9mQ6ppi76h0PKeicqiA==,PersonX is so much fun
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",P1xgiKyr3AQuUH86Jz1lWA==,PersonX holds PersonX's tongue,11uL57wthuHYGuIhKlzZMA==,PersonX eats PersonX's plants,/TBHd6HF1QZCFTunYh+a0w==,PersonX turns PersonY's body
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",zVDURXHENmALpVmJsMRS9w==,PersonX makes cakes,+/UZSnYbRL4ETZ53AOkK6w==,PersonX talks to PersonX's parents,9KLlKzALZ1szRlaF8f2enw==,PersonX protects PersonY from harm
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",ww+wlhgPr+i+pTnazV6NKw==,PersonX buys groceries,Q5OExo7ueY1A034kQdG2uA==,PersonX plays better,PUidFigg3uxJoTMiix2nGA==,PersonX rules the roost
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",aIruCUlXUeSVC8/TErc9Uw==,PersonX works all summer,b4ixxCU/Ax8WmheKkiBJmg==,PersonX carries out PersonY's plan,ibe8whTHmYAtJJMTmtjxFg==,PersonX decides to keep the cat
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",g5fw5Ee6zdLI7TD4vfDlbA==,PersonX searches PersonX's pantry,kjCa+NL3qmA/xXRwcR1Sdg==,PersonX comes into PersonY's eyes,HcHdF01qq2QXZZwi6lPejQ==,PersonX drives the porcelain bus
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",0BIYx4Ah8u+T4N22UJPMKg==,PersonX makes my way back,28afj52mEWquhssXsqsx0A==,PersonX affords PersonX's rent,RpTRFzkrxYUWHzSG4KV8LQ==,PersonX places PersonY at the head
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",nXjS8C9SnbsDVNKZ79AZIg==,PersonX mixes the batter,KQuTM3XuGYPei80hCnASuw==,PersonX contacts the seller,aR787NzkvRas24kIe0k6Nw==,PersonX places my order
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",+q4EChTtJxC8a3Re+A2FSA==,PersonX buys PersonY a new one,va8tk5IseCqpswRKsqHyUg==,PersonX goes get PersonY,D1UawX/sn21YBvx2AO+lAA==,PersonX steps on PersonY's toes
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",kXS6/YwS2/Cd177zc1BnVg==,PersonX gets PersonX's way,aRYdyJgVaZYeFNm0Ssu8iA==,PersonX is in great shape,FXBnnGqd8ELVOoZvXhmrag==,PersonX loses a few pounds
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Lxr3EB5QjdlX8TY36ATgOw==,PersonX lays PersonY's hand,2w7xJf44ZcuJN861jU0Mkg==,PersonX asks PersonY to look,UzjCLCcqb06rLq1vgJCkkQ==,PersonX wants to go to the movies
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",rt1HP6Nmz2W0jUIaxleeLQ==,PersonX parks the car,q4JekbcMn/lU3PMGxM/avQ==,PersonX needs work,M+bfCEXT5ndbik3i13lI/A==,PersonX gets a new job
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",h3iByz4r0z1xAH7B3lC5DQ==,PersonX gets PersonY's wallet,0tV+fdbGcz2ki1t6JFpAow==,PersonX sells PersonY's collection,NS9JdKPltXm454p/9AUDDg==,PersonX mixes together
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",s5oWdCEFhyHe2X3Vu3dZxg==,PersonX eats PersonX's cookies,bx/0vfxFV4qMbB6GNM1DaA==,PersonX accepts the job,yHXr918O1Uc8lNt8NhWilA==,PersonX spends a lot of time together
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",R7uIOO9M4OisnlWOjVLUxg==,PersonX leaves immediately,LMgscBXbuaSaLaoSvKib2A==,PersonX conducts PersonY's affairs,2pFvWDN7HkPFZvJoyMofoQ==,PersonX arrives at PersonY understanding
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",k8vjmH7Y899YsM2nxXU01w==,PersonX sits in the back of the bus,00vuJOeWYfWYNPnLGWaW5g==,PersonX gets a bloody nose,mapDab54AX7L3gz1xVQuEA==,PersonX boils water for minutes
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",8Ay3Oln7mTjf5jhUkDsbeg==,PersonX sees an old friend,6KU+Hkj/gZu6A4kDA+lotQ==,PersonX raises PersonY's eyebrow,pmcLiaiHIyf1K+lFyillkg==,PersonX closes PersonX's eyes
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",gt7gB0v8wJO6ypj4U2t38w==,PersonX feels overwhelmed,qMbLlZL91FuzOFsEG6AnYg==,PersonX kills PersonY man,9m1EYwPjI6LH3aa/aVsXQA==,PersonX waits to use it
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",f+1X/V1xLAGg3LYKmX4sTQ==,PersonX gives PersonY's orders,/g0zGnBSU4Rw5EY4fbGQkQ==,PersonX presses the button,Ea5SOwjBuCzbQBSW9YD5cg==,PersonX paints PersonY's bedroom walls
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",hm1KZ3ZfrkliVjVl5jS4ag==,PersonX feels PersonY's power,uw+wAmlf9sYVKhqvxdN3ag==,PersonX wears shorts,SL/OFeiHvCZyK3SaSPLBMw==,PersonX rents PersonY apartment
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",rEsVdDBgD2nBAyCnz6dONg==,PersonX gets thirsty,SgHGbNk/xdIezilaAnEi5A==,PersonX urges PersonY to go,ZTYyjtQbecqqjiwIu/VZ7w==,PersonX sends PersonY to PersonZ's room
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",dW4bOdoBKP3bGdlhSr14/g==,PersonX opens PersonX's gifts,HubaLCNJ1bs2HU4Z7wnpjg==,PersonX learns to walk,8qK65qfmmzdVGuiAwnGsuQ==,PersonX meets new friends
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",lyL6vaofUI46OL11sM3pwg==,PersonX calls PersonY father,zmM54KdsfOK9dc8PKYhEiw==,PersonX says sure,KQbCp7f3SZA4pDT7/v1asw==,PersonX lives near PersonY
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",+SV5iq/12hh3XGkuofqs6g==,PersonX loses PersonY's car keys,oHIe0F+Uf23cAnuKXE+2eg==,PersonX loves PersonY's dog,n3L6qfkhGlNoulXg51KuMw==,PersonX stands near PersonY
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Dghj+2KgBwzcvSKfhjQ0Vw==,PersonX denies PersonY access,orMqMDbPYLamDpN95ZgMZA==,PersonX sees something,U5PaCXxCIBtc9kdniWXm1w==,PersonX stays with PersonY's mom
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Sm848rBbZcQblFGLkwPWSQ==,PersonX gives PersonY a position,byWLNGS01r/BkfYD0Drhtg==,PersonX walks to PersonY's car,AyWn2ckanVVrxmGDq92/FA==,PersonX challenges PersonY's brother
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",DMKpO4UNcpXvoRQBhYDBfg==,PersonX tastes very good,/ocOCtQzU7Qq415lrtNGGA==,PersonX cries himself to sleep,KxsOQytydWLj2CjeVGaX3A==,PersonX always listened
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",TOfCEdKQNBR4k0sH7x7E1g==,PersonX goes over to PersonY's house,DfLCWUyvgW0koMygGNdYXA==,PersonX comes within PersonY's reach,MzPXqRnvRGZmjHg9Wsynnw==,PersonX draws PersonY conclusion
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",VJrteO83NspH/W5Ae4Kw+w==,PersonX gives PersonY indication,rGEbJxVq/qA+oUnopXpoMA==,PersonX buys a new tv,osR0jC6z/tELX21eBtbuIA==,PersonX becomes better
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",U4HSVGXgk80lPY/5WsfGYQ==,PersonX is really disappointed,kMX2BYWWgahAq5+2K4vCGA==,PersonX plays alone,waFKfEw7INyGQ4y3IiGb5Q==,PersonX pays enough
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",2YBufQRh8+0vTjqWGxypog==,PersonX is really good,se0N5C8BLUSbFqiAbbc1Dg==,PersonX gets serious,qO0OmD4cgJEKZb5juuHKbQ==,PersonX asks PersonX's neighbors
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",98RmZO/8MOEXHo6poBNxQw==,PersonX scares PersonY away,RB1++Wg7GT23Pr3+F0xY2g==,PersonX buys the ice cream,+WiNDaU5eJiBvzT1FNcftg==,PersonX turns PersonY's attention back
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",SrFURHovMcu3iNvUpxDBWA==,PersonX pays all of PersonY's bills,P1gCpeFQFbm0fbLLN8JNXw==,PersonX holds PersonY's head,OCXKQF3AArcRQFgo0nB9sw==,PersonX sells lemonade
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",2xk18ef9hOjYBhMBrPWeBQ==,PersonX hears something,6jvmb11eZsMtk5FjuBE+sA==,PersonX fills the room,X06ql6fHrvue/uB0U9fWSg==,PersonX fills PersonX's mind
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",eiZxkzhIDRMHjbwteR65yg==,PersonX puts PersonY in a jar,Ps2XBV0ZGepySD9X3MlbZg==,PersonX does n't have much money,FCSusJj6XEopGNdta3FuRA==,PersonX keeps PersonY in touch
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",o4V+dW3KnqMZUaKRugnq5w==,PersonX searches for hours,fiR9Bq79igyFdP2tzzJ53w==,PersonX is really hot,xGM3sUbgJevY2sabZtjkTQ==,PersonX tells a lie
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",3gHTAhjProT+fU6dB5DoNQ==,PersonX goes out with PersonY's friends,M1WVqphOHFqV8Kp+eFcmSQ==,PersonX brushes past PersonY,9wJ8Cs6Bx3X9l1bW1tzILw==,PersonX closes PersonY's eyes for a moment
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",sddiVy37Up7hL/HURUyamQ==,PersonX would n't budge,7lUn89DEGbF/2Jt04g5Faw==,PersonX changes the tire,wkMcVy2V4CCXMuN8J/3zCg==,PersonX enters upon a career
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",7+XuQ5YAuU5WYtNtfIb8yQ==,PersonX rides an elephant,bJ4v4BcYJRt35GNEst9uAg==,PersonX implements PersonY system,xARdIlWRRDpQxGf7j0stUQ==,PersonX wants PersonX's friends
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",BERVwtRooTb7Ppk1Ed9hCw==,PersonX shows all PersonX's friends,nPVJ9MnDLM3yGACn4Q6jKg==,PersonX knocks out of the box,tKllE4euNF/qVT/k94JCPQ==,PersonX breaks PersonX's nose
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",vp3IrcGa3D9lcoLrqHBZBQ==,PersonX gets sick to PersonX's stomach,RhJaQjRksqkYua/0ez0V1Q==,PersonX has PersonY by the balls,InVJnF7LKBn5jCqDLi/UeA==,PersonX works on PersonY's car
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",g+IlGg9RReUMW5+wqdEbbA==,PersonX would pay for it,0ynDx+kH4Jf+oK1xrF9w0A==,PersonX is heart broken,LFUTatoPIelFxxCmOt0CXg==,PersonX removes PersonY's shoes
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",vQWu6R3P22MedhxhUVecAQ==,PersonX presses charges,EVH7+K7Y7BtiR5Ye//8Kpw==,PersonX hits by lightning,D06cQBqj6tiBCl7DM092fw==,PersonX cuts corners
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",9l0GX0StKHg2PPSw3xF3VQ==,PersonX plays very well,YqyBTBTa8bjLd5uM4KbiXQ==,PersonX lands on the ground,zCg5UqUerc3YsNkp8yXFdQ==,PersonX lands on PersonY's back
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",GUwAZ143cZLpo/S3JRYeBA==,PersonX visits PersonY friend,vQLkkQd+SpmaaJzaWB2PWg==,PersonX keeps PersonY's hands,47u39967LYk04Iy/nF0oKg==,PersonX gets PersonY opportunity
