Title,Description,Keywords,orig,foil,url,correct,ending0,ending1,ending2,ending3,image_id,label,Answer.c0,Answer.uc
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The people are crossing the streets to get to the other side.,"['The people are running down the streets to get to the other side.', 'The people are fighting in the streets to get to the other side.', 'they are playing a videogame']",https://web-instruct.s3.amazonaws.com/sherlock-four/3088_WHATS_YOUR_NUMBER_00.04.38.319-00.04.47.398@1.jpg,0,they are playing a videogame,The people are running down the streets to get to the other side.,The people are fighting in the streets to get to the other side.,The people are crossing the streets to get to the other side.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_3088_WHATS_YOUR_NUMBER/3088_WHATS_YOUR_NUMBER_00.04.38.319-00.04.47.398@1.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The people are crossing the streets to get to the other side.,"['The people are running down the streets to get to the other side.', 'The people are fighting in the streets to get to the other side.', 'they are playing a videogame']",https://web-instruct.s3.amazonaws.com/sherlock-four/3088_WHATS_YOUR_NUMBER_00.04.38.319-00.04.47.398@1.jpg,0,they are playing a videogame,The people are running down the streets to get to the other side.,The people are fighting in the streets to get to the other side.,The people are crossing the streets to get to the other side.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_3088_WHATS_YOUR_NUMBER/3088_WHATS_YOUR_NUMBER_00.04.38.319-00.04.47.398@1.jpg,3,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The people are crossing the streets to get to the other side.,"['The people are running down the streets to get to the other side.', 'The people are fighting in the streets to get to the other side.', 'they are playing a videogame']",https://web-instruct.s3.amazonaws.com/sherlock-four/3088_WHATS_YOUR_NUMBER_00.04.38.319-00.04.47.398@1.jpg,0,they are playing a videogame,The people are running down the streets to get to the other side.,The people are fighting in the streets to get to the other side.,The people are crossing the streets to get to the other side.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_3088_WHATS_YOUR_NUMBER/3088_WHATS_YOUR_NUMBER_00.04.38.319-00.04.47.398@1.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The people are crossing the streets to get to the other side.,"['The people are running down the streets to get to the other side.', 'The people are fighting in the streets to get to the other side.', 'they are playing a videogame']",https://web-instruct.s3.amazonaws.com/sherlock-four/3088_WHATS_YOUR_NUMBER_00.04.38.319-00.04.47.398@1.jpg,0,they are playing a videogame,The people are running down the streets to get to the other side.,The people are fighting in the streets to get to the other side.,The people are crossing the streets to get to the other side.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_3088_WHATS_YOUR_NUMBER/3088_WHATS_YOUR_NUMBER_00.04.38.319-00.04.47.398@1.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",these are photographs of the family that live in the house,"['these are photographs of the family that visited the house', 'The man is going to paddle through the water.', 'they are crossing the street']",https://web-instruct.s3.amazonaws.com/sherlock-four/4276.jpg,1,these are photographs of the family that visited the house,The man is going to paddle through the water.,these are photographs of the family that live in the house,they are crossing the street,https://cs.stanford.edu/people/rak248/VG_100K_2/4276.jpg,2,e0,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",these are photographs of the family that live in the house,"['these are photographs of the family that visited the house', 'The man is going to paddle through the water.', 'they are crossing the street']",https://web-instruct.s3.amazonaws.com/sherlock-four/4276.jpg,1,these are photographs of the family that visited the house,The man is going to paddle through the water.,these are photographs of the family that live in the house,they are crossing the street,https://cs.stanford.edu/people/rak248/VG_100K_2/4276.jpg,2,e2,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",these are photographs of the family that live in the house,"['these are photographs of the family that visited the house', 'The man is going to paddle through the water.', 'they are crossing the street']",https://web-instruct.s3.amazonaws.com/sherlock-four/4276.jpg,1,these are photographs of the family that visited the house,The man is going to paddle through the water.,these are photographs of the family that live in the house,they are crossing the street,https://cs.stanford.edu/people/rak248/VG_100K_2/4276.jpg,2,e2,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",these are photographs of the family that live in the house,"['these are photographs of the family that visited the house', 'The man is going to paddle through the water.', 'they are crossing the street']",https://web-instruct.s3.amazonaws.com/sherlock-four/4276.jpg,1,these are photographs of the family that visited the house,The man is going to paddle through the water.,these are photographs of the family that live in the house,they are crossing the street,https://cs.stanford.edu/people/rak248/VG_100K_2/4276.jpg,2,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",these are photographs of the family that live in the house,"['these are photographs of the family that visited the house', 'The man is going to paddle through the water.', 'they are crossing the street']",https://web-instruct.s3.amazonaws.com/sherlock-four/4276.jpg,1,these are photographs of the family that visited the house,The man is going to paddle through the water.,these are photographs of the family that live in the house,they are crossing the street,https://cs.stanford.edu/people/rak248/VG_100K_2/4276.jpg,2,e2,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are running away from a predator,"['they are swimming away from a predator', 'they are eating away from a predator', 'he needs to see clearly']",https://web-instruct.s3.amazonaws.com/sherlock-four/2373720.jpg,1,they are swimming away from a predator,they are eating away from a predator,he needs to see clearly,they are running away from a predator,https://cs.stanford.edu/people/rak248/VG_100K/2373720.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are running away from a predator,"['they are swimming away from a predator', 'they are eating away from a predator', 'he needs to see clearly']",https://web-instruct.s3.amazonaws.com/sherlock-four/2373720.jpg,1,they are swimming away from a predator,they are eating away from a predator,he needs to see clearly,they are running away from a predator,https://cs.stanford.edu/people/rak248/VG_100K/2373720.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are running away from a predator,"['they are swimming away from a predator', 'they are eating away from a predator', 'he needs to see clearly']",https://web-instruct.s3.amazonaws.com/sherlock-four/2373720.jpg,1,they are swimming away from a predator,they are eating away from a predator,he needs to see clearly,they are running away from a predator,https://cs.stanford.edu/people/rak248/VG_100K/2373720.jpg,3,e0,
