Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4693817697,The woman is outdoor .,entailment,A woman is outdoors in a park.,4693817697.jpg,-,e_snli_ve_embed_objects_q_a_to_r,woman,park,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3459578742,Someone is in the water .,entailment,A woman is someone.,3459578742.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6002955320,a young man in a deli orders a sandwich,contradiction,A man can not be skateboarding and ordering a sandwich at the same time.,6002955320.jpg,-,e_snli_ve_text_objects_q_a_to_r,time,man,sandwich,-,-,-,-,-,-,same time,-,-,-,-,ordering sandwich,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4198759209,A man walking home from work in the city .,contradiction,A man can not be hiking and walking home at the same time.,4198759209.jpg,-,e_snli_ve_embed_situ_q_a_to_r,man,time,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4726652809,The people in the office only have a view of the river .,contradiction,The people can not be in an office and in a street at the same time.,4726652809.jpg,-,e_snli_ve_text_situation_q_a_to_r,time,street,people,office,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5135072759,A group playing music,entailment,A band is a group of people playing music.,5135072759.jpg,-,e_snli_ve_embed_objects_q_a_to_r,band,group,people,music,-,-,-,-,-,-,-,-,-,-,playing music,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",254148000,Two men stand near the water at the beach .,entailment,The men are near the water because they are standing on the beach.,254148000.jpg,-,e_snli_ve_text_situation_q_a_to_r,beach,water,men,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",543291644,A woman is dancing to music .,entailment,A woman is dancing to music is a rephrasing of a woman dancing to music.,543291644.jpg,-,e_snli_ve_embed_situ_q_a_to_r,woman,rephrasing,music,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3722433576,Two people are working on a car .,entailment,A man and a woman are two people.,3722433576.jpg,-,e_snli_ve_text_objects_q_a_to_r,woman,man,people,-,-,-,-,-,-,two people,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2197552440,someone is playing a sport outside .,entailment,A skateboarder is someone.,2197552440.jpg,-,e_snli_ve_text_situation_q_a_to_r,skateboarder,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6848969811,The woman is blond .,contradiction,The woman can not be both blond and dark-haired.,6848969811.jpg,-,e_snli_ve_embed_situ_q_a_to_r,woman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4459462025,The woman is standing outside .,entailment,A woman is standing outside in a city.,4459462025.jpg,-,e_snli_ve_embed_objects_q_a_to_r,woman,city,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2969370354,A girl and boy are playing tennis,entailment,A girl and boy are playing tennis is a rephrasing of a girl and boy are playing tennis.,2969370354.jpg,-,e_snli_ve_text_situation_q_a_to_r,girl,tennis,boy,rephrasing,-,-,-,-,-,-,-,-,-,-,are playing tennis,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3496410435,Some individuals just zoomed off in their motorcycles as cops follow behind them,contradiction,The bicyclists can not be riding their bikes and zoomed off in their motorcycles at the same time.,3496410435.jpg,-,e_snli_ve_embed_situ_q_a_to_r,motorcycles,bikes,time,bicyclists,-,-,-,-,-,same time,-,-,-,-,can not be riding bikes,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5444724,The pilot is in an airport .,entailment,A pilot in an airport is a rephrasing of a pilot is in an airport.,5444724.jpg,-,e_snli_ve_embed_objects_q_a_to_r,airport,pilot,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2399665042,"A child sits very still so as not to upset what he carries , and another child is close by .",entailment,"A child sits very still so as not to upset what he carries, and another child is another way to say a boy.",2399665042.jpg,-,e_snli_ve_text_situation_q_a_to_r,way,child,boy,-,-,-,-,-,-,another way,another child,-,-,-,carries what,to say boy,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1733676900,a man inside of a sbarro eats pizza,contradiction,A man can not be inside a sbarro and in a cemetery at the same time.,1733676900.jpg,-,e_snli_ve_text_situation_q_a_to_r,cemetery,man,sbarro,time,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3687250043,a boy watches a truck go by,entailment,A boy watches a truck go by is a rephrasing of a boy watches a truck go by.,3687250043.jpg,-,e_snli_ve_text_situation_q_a_to_r,truck,boy,rephrasing,-,-,-,-,-,-,-,-,-,-,-,watches truck,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6718814177,Hockey players skating past each other .,entailment,Hockey players are skating past each other.,6718814177.jpg,-,e_snli_ve_embed_objects_q_a_to_r,players,-,-,-,-,-,-,-,-,hockey players,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3159424456,The baby is not on the floor .,entailment,The baby is sitting on the floor so it is not on the floor.,3159424456.jpg,-,e_snli_ve_embed_situ_q_a_to_r,floor,baby,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4934467462,The mall is indoor .,contradiction,The mall can not be indoor and outdoor at the same time.,4934467462.jpg,-,e_snli_ve_text_objects_q_a_to_r,time,mall,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6848904367,A bartender is at home drinking water .,contradiction,A bartender can not be at home drinking water and at a bar at the same time.,6848904367.jpg,-,e_snli_ve_text_situation_q_a_to_r,home,water,time,bar,bartender,-,-,-,-,same time,drinking water,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4782619449,Two men are happy,entailment,Two men are smiling and laughing.,4782619449.jpg,-,e_snli_ve_embed_objects_q_a_to_r,men,-,-,-,-,-,-,-,-,two men,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6944127567,Two men racing horses on an outside track .,entailment,Two men racing horses on an outside track is a rephrasing of two men racing horses on an outside track.,6944127567.jpg,-,e_snli_ve_text_objects_q_a_to_r,track,horses,men,rephrasing,-,-,-,-,-,outside track,two men,-,-,-,racing horses,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1517682494,a man holds a pink balloon,entailment,A man holds a pink balloon is a rephrasing of a man holds a pink balloon.,1517682494.jpg,-,e_snli_ve_text_situation_q_a_to_r,balloon,man,rephrasing,-,-,-,-,-,-,pink balloon,-,-,-,-,holds balloon,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1478294229,A person on a bike .,entailment,A person on a bike is a bicyclist.,1478294229.jpg,-,e_snli_ve_text_situation_q_a_to_r,bike,bicyclist,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4037148542,A person reading notes off a paper .,entailment,A man is a person.,4037148542.jpg,-,e_snli_ve_embed_situ_q_a_to_r,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7774468390,Stevie Wonder is blind,entailment,Blind people are blind.,7774468390.jpg,-,e_snli_ve_text_situation_q_a_to_r,people,-,-,-,-,-,-,-,-,blind people,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4132372244,The choir is outside .,contradiction,The choir can not be outside and in a church at the same time.,4132372244.jpg,-,e_snli_ve_text_situation_q_a_to_r,choir,time,church,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",157308126,Three people are swimming in a race .,entailment,Three people are swimming in a race is a rephrasing of three people are swimming in a race.,157308126.jpg,-,e_snli_ve_embed_objects_q_a_to_r,race,people,rephrasing,-,-,-,-,-,-,three people,-,-,-,-,-,-,-,-,-,-
