Title,Description,Keywords,example,generic,always_generic,only_generic,ex_iloc,file_name,ex_num,pattern_num,pnum_gpt3,ppl_gpt3,need_anns,Answer.always_generic,Answer.is_tricky,Answer.only_generic
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",in some buildings a private office may consist of a single room,a private office is composed of any number of different rooms .,All private offices are composed of any number of different rooms .,A private office is only composed of any number of different rooms .,928,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,429,gpt3_typeP1_gens,1,1.859205651,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",assets are valued based on how likely they are to bring a future return,assets are valued based on their current market value .,All assets are valued based on their current market value .,Assets are only valued based on their current market value .,725,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,336,gpt3_typeP4_gens,4,9.808560223,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",assets are valued based on how likely they are to bring a future return,assets are valued based on their current market value .,All assets are valued based on their current market value .,Assets are only valued based on their current market value .,725,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,336,gpt3_typeP4_gens,4,9.808560223,3,2,on,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",assets are valued based on how likely they are to bring a future return,assets are valued based on their current market value .,All assets are valued based on their current market value .,Assets are only valued based on their current market value .,725,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,336,gpt3_typeP4_gens,4,9.808560223,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",one may use riverbanks as a path,riverbanks is used for recreational purposes .,All riverbanks are used for recreational purposes .,A riverbanks is only used for recreational purposes .,537,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,47,gpt3_typeP3_gens,3,1.583356982,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",one may use riverbanks as a path,riverbanks is used for recreational purposes .,All riverbanks are used for recreational purposes .,A riverbanks is only used for recreational purposes .,537,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,47,gpt3_typeP3_gens,3,1.583356982,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",one may use riverbanks as a path,riverbanks is used for recreational purposes .,All riverbanks are used for recreational purposes .,A riverbanks is only used for recreational purposes .,537,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,47,gpt3_typeP3_gens,3,1.583356982,3,0,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",riverbanks may be used for building purposes,riverbanks is used for recreational purposes .,All riverbanks are used for recreational purposes .,A riverbanks is only used for recreational purposes .,538,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,47,gpt3_typeP3_gens,3,1.859205651,3,0,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",riverbanks may be used for building purposes,riverbanks is used for recreational purposes .,All riverbanks are used for recreational purposes .,A riverbanks is only used for recreational purposes .,538,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,47,gpt3_typeP3_gens,3,1.859205651,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",riverbanks may be used for building purposes,riverbanks is used for recreational purposes .,All riverbanks are used for recreational purposes .,A riverbanks is only used for recreational purposes .,538,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,47,gpt3_typeP3_gens,3,1.859205651,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge","intangibles, such as patents, are valued based on their projected cash flow",assets are valued based on their current market value .,All assets are valued based on their current market value .,Assets are only valued based on their current market value .,726,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,336,gpt3_typeP4_gens,4,9.975102217,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge","intangibles, such as patents, are valued based on their projected cash flow",assets are valued based on their current market value .,All assets are valued based on their current market value .,Assets are only valued based on their current market value .,726,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,336,gpt3_typeP4_gens,4,9.975102217,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge","intangibles, such as patents, are valued based on their projected cash flow",assets are valued based on their current market value .,All assets are valued based on their current market value .,Assets are only valued based on their current market value .,726,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,336,gpt3_typeP4_gens,4,9.975102217,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",the office of a very small business can be composed of just one room,a private office is composed of any number of different rooms .,All private offices are composed of any number of different rooms .,A private office is only composed of any number of different rooms .,929,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,429,gpt3_typeP2_gens,2,2.441154736,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",the office of a very small business can be composed of just one room,a private office is composed of any number of different rooms .,All private offices are composed of any number of different rooms .,A private office is only composed of any number of different rooms .,929,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,429,gpt3_typeP2_gens,2,2.441154736,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",the office of a very small business can be composed of just one room,a private office is composed of any number of different rooms .,All private offices are composed of any number of different rooms .,A private office is only composed of any number of different rooms .,929,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,429,gpt3_typeP2_gens,2,2.441154736,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge","when selling one's house, the market value is usually higher than the purchase price",assets are valued based on their current market value .,All assets are valued based on their current market value .,Assets are only valued based on their current market value .,727,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,336,gpt3_typeP3_gens,3,10.07672156,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge","when selling one's house, the market value is usually higher than the purchase price",assets are valued based on their current market value .,All assets are valued based on their current market value .,Assets are only valued based on their current market value .,727,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,336,gpt3_typeP3_gens,3,10.07672156,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge","when selling one's house, the market value is usually higher than the purchase price",assets are valued based on their current market value .,All assets are valued based on their current market value .,Assets are only valued based on their current market value .,727,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,336,gpt3_typeP3_gens,3,10.07672156,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge","in some parts of the world, riverbanks may be used for fishing",riverbanks is used for recreational purposes .,All riverbanks are used for recreational purposes .,A riverbanks is only used for recreational purposes .,539,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,47,gpt3_typeP3_gens,3,2.441154736,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge","in some parts of the world, riverbanks may be used for fishing",riverbanks is used for recreational purposes .,All riverbanks are used for recreational purposes .,A riverbanks is only used for recreational purposes .,539,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,47,gpt3_typeP3_gens,3,2.441154736,3,0,,0
