Title,Description,Keywords,object_use_id1,object_id1,object1,use_id1,use1,object_use_id2,object_id2,object2,use_id2,use2,object_use_id3,object_id3,object3,use_id3,use3,object_use_id4,object_id4,object4,use_id4,use4,Answer.obj1_category,Answer.obj1_typicality,Answer.obj2_category,Answer.obj2_typicality,Answer.obj3_category,Answer.obj3_typicality,Answer.obj4_category,Answer.obj4_typicality
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",uFyyY8AyLgJ1xx_8mvDYFQ==,AgDJW3ClMxmA8g4YRZmhvQ==,liniment,3Xqpf1c0Bf6T8NBEZnZBCg==,massage into shoulders,uG0mUP9m32vR9qDGQF0fBg==,rj0XINL6bqLkScjt-Vjlnw==,broth,ugK-O1yB76PhVye1-9Yfyg==,get blood sugar up,uG70fcIrS6P0B9WIrIwQIw==,DMiI__0k49ms4kDjncBHzg==,discovery channel,rJPL0dPgpHeeJDUq7ywVhw==,annoy a pet,uGAbJU9Mv_qWDgEnMBL7TA==,FkyIswJiLhcFCvUsiZRdRA==,jetty,VRs5lQbYWoJW2WTqFiRZJQ==,throw evidence from,object,typicality_3,object,typicality_1,object,typicality_1,object,typicality_1
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",uFyyY8AyLgJ1xx_8mvDYFQ==,AgDJW3ClMxmA8g4YRZmhvQ==,liniment,3Xqpf1c0Bf6T8NBEZnZBCg==,massage into shoulders,uG0mUP9m32vR9qDGQF0fBg==,rj0XINL6bqLkScjt-Vjlnw==,broth,ugK-O1yB76PhVye1-9Yfyg==,get blood sugar up,uG70fcIrS6P0B9WIrIwQIw==,DMiI__0k49ms4kDjncBHzg==,discovery channel,rJPL0dPgpHeeJDUq7ywVhw==,annoy a pet,uGAbJU9Mv_qWDgEnMBL7TA==,FkyIswJiLhcFCvUsiZRdRA==,jetty,VRs5lQbYWoJW2WTqFiRZJQ==,throw evidence from,object,typicality_3,object,typicality_1,object,typicality_0,object,typicality_0
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",vZ7AFi68rJhwm6YU-H7qog==,N7GYFhCaMhBtEJ6Du7PJfQ==,range,ScLj-dm0EhEl7mFO2LA3qw==,use on a movie set,vZAJT4GnWEGoh8eAMOW8Wg==,5NI-hB2OiAQZACe84xgPpQ==,tag,Cvsbr_wPFTKwsMtPlcggaw==,mark sections on the shelves,vZdxCj6G8JkMJ4WU5M4BIg==,uUaoS_iJzCUFMTMrhf1lRA==,plants,7LrCwWrfUWwVYiPs09mETg==,Practice skills on,vZrjkz0c3biYd1zU-2xM8g==,CSKNrBVWM7E3gFUrwB3C4A==,kitchen,92RaeJW6PyAPknD6Of_7sA==,house the cupboard,object,typicality_3,object,typicality_3,object,typicality_3,place,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",vZ7AFi68rJhwm6YU-H7qog==,N7GYFhCaMhBtEJ6Du7PJfQ==,range,ScLj-dm0EhEl7mFO2LA3qw==,use on a movie set,vZAJT4GnWEGoh8eAMOW8Wg==,5NI-hB2OiAQZACe84xgPpQ==,tag,Cvsbr_wPFTKwsMtPlcggaw==,mark sections on the shelves,vZdxCj6G8JkMJ4WU5M4BIg==,uUaoS_iJzCUFMTMrhf1lRA==,plants,7LrCwWrfUWwVYiPs09mETg==,Practice skills on,vZrjkz0c3biYd1zU-2xM8g==,CSKNrBVWM7E3gFUrwB3C4A==,kitchen,92RaeJW6PyAPknD6Of_7sA==,house the cupboard,object,typicality_3,object,typicality_4,object,typicality_1,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",4X_LbHq4O2vo8PHITq-lxg==,J93NZpI8oESxCor1qSMurQ==,face mask,zvoioa723BNU7KdCl_70_w==,wear to avoid inhaling chemicals,4Xbzy5TJcnggazimTJtd8g==,24x3sVxbzYkOi3cIbG8V1A==,doggy bags,iFeQbvhK6-Hv-UOf1-VP_g==,pick up poop,4XfF_9Il9ifegDG8oP6xrw==,V3zuzC7SOz5ACJDAiZnRMg==,cross necklace,HtvPBxzYejQkYxeUFeRvaw==,keep vampires away,4Xp3fjjde9vaDHEU_eOahg==,b579w0OujTU06SXIPMaz5w==,store location,52atKjDqwCi4IafJ8dAbwA==,meet a drug dealer at.,object,typicality_4,object,typicality_4,object,typicality_2,place,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",4X_LbHq4O2vo8PHITq-lxg==,J93NZpI8oESxCor1qSMurQ==,face mask,zvoioa723BNU7KdCl_70_w==,wear to avoid inhaling chemicals,4Xbzy5TJcnggazimTJtd8g==,24x3sVxbzYkOi3cIbG8V1A==,doggy bags,iFeQbvhK6-Hv-UOf1-VP_g==,pick up poop,4XfF_9Il9ifegDG8oP6xrw==,V3zuzC7SOz5ACJDAiZnRMg==,cross necklace,HtvPBxzYejQkYxeUFeRvaw==,keep vampires away,4Xp3fjjde9vaDHEU_eOahg==,b579w0OujTU06SXIPMaz5w==,store location,52atKjDqwCi4IafJ8dAbwA==,meet a drug dealer at.,object,typicality_4,object,typicality_4,object,typicality_3,place,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",8EhKdtBPRCOKn7w8vlexDw==,3lOpfHcknKOz8WpTf6qSQw==,maps app,fgJ4ivcPkMGaVMJcILh8Og==,see where movie is playing,8FEHbLDNRLC2802dq3GOnw==,oifPa0a-iIcvICpV1TLp5g==,web camera,wb4cH5mXVY8m8Coy6MNUOA==,participate in sexting,8FTUacN-uMcoFYpjzJ1HWA==,3zyu7X5TBpqjMIvJvw0uvg==,hairbrush,UhoVoYQxlx2AHrKlLyiEgg==,whack someone up-side the head,8FZcEiLTKioslQRik_ZijQ==,YIrhAPKAt1ejp0g_86JZBQ==,phone numbers,Mou2p4-bNTO5Hr6UmhkrWQ==,call the friends,object,typicality_4,object,typicality_3,object,typicality_2,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",8EhKdtBPRCOKn7w8vlexDw==,3lOpfHcknKOz8WpTf6qSQw==,maps app,fgJ4ivcPkMGaVMJcILh8Og==,see where movie is playing,8FEHbLDNRLC2802dq3GOnw==,oifPa0a-iIcvICpV1TLp5g==,web camera,wb4cH5mXVY8m8Coy6MNUOA==,participate in sexting,8FTUacN-uMcoFYpjzJ1HWA==,3zyu7X5TBpqjMIvJvw0uvg==,hairbrush,UhoVoYQxlx2AHrKlLyiEgg==,whack someone up-side the head,8FZcEiLTKioslQRik_ZijQ==,YIrhAPKAt1ejp0g_86JZBQ==,phone numbers,Mou2p4-bNTO5Hr6UmhkrWQ==,call the friends,object,typicality_4,object,typicality_2,object,typicality_2,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",D1POo68HL5HPz4ZnM4QS3A==,clRfP4b60EWibtVKvSu7nw==,queen,q16JRrR6mP5cAe1PgJwgUw==,govern the people,D1PyttEpRewukorc1lKPfQ==,ronUEYgD3eDjumswzoei1A==,enterntainment center,IertsvBF8aE9ibsr24wnwA==,decorate for holidays,D1RllPZHwLFyaT8FUxJlEw==,0grVbrCGHv6OdQ1NllzzKw==,booth,VnLbpl171i6rA-ZB0RLXeg==,at the market,D1W48LLAUqA_XR50EVzT-Q==,TeQklSsqD8ofICbafxOn5Q==,white coat,PVwuULAPnqXGelvzUR_aiQ==,wear in the winter,object,typicality_3,object,typicality_2,object,typicality_3,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",D1POo68HL5HPz4ZnM4QS3A==,clRfP4b60EWibtVKvSu7nw==,queen,q16JRrR6mP5cAe1PgJwgUw==,govern the people,D1PyttEpRewukorc1lKPfQ==,ronUEYgD3eDjumswzoei1A==,enterntainment center,IertsvBF8aE9ibsr24wnwA==,decorate for holidays,D1RllPZHwLFyaT8FUxJlEw==,0grVbrCGHv6OdQ1NllzzKw==,booth,VnLbpl171i6rA-ZB0RLXeg==,at the market,D1W48LLAUqA_XR50EVzT-Q==,TeQklSsqD8ofICbafxOn5Q==,white coat,PVwuULAPnqXGelvzUR_aiQ==,wear in the winter,object,typicality_4,object,typicality_3,object,typicality_3,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",Mhk421NU1quKb_rFEksGlA==,CSKNrBVWM7E3gFUrwB3C4A==,kitchen,EBBOkKy8vdJfeW7NBuPZKA==,start a bakery business,Mhso7KOWUwH1hXLBmfvcKQ==,XwFazXrXwMHmRHWlpGLcRQ==,wages,7M8cZYvQ8XBzGVHkG2CDgg==,have taxes taken out of,MhxYMUo5053rh7qHk07cpw==,56gPSary9l3pPfpL9VIoXQ==,clothes,NJUH6615O3JPRPVM422vhQ==,Wear underneath,MiGHPbwqNkIfUw_seh3ARw==,kStJii8vWRPB0KjJE6yLAQ==,cal,kBj1Kxa5Fkb73T9EQpaNaA==,call 911,place,typicality_2,object,typicality_4,object,typicality_2,other,typicality_0
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",Mhk421NU1quKb_rFEksGlA==,CSKNrBVWM7E3gFUrwB3C4A==,kitchen,EBBOkKy8vdJfeW7NBuPZKA==,start a bakery business,Mhso7KOWUwH1hXLBmfvcKQ==,XwFazXrXwMHmRHWlpGLcRQ==,wages,7M8cZYvQ8XBzGVHkG2CDgg==,have taxes taken out of,MhxYMUo5053rh7qHk07cpw==,56gPSary9l3pPfpL9VIoXQ==,clothes,NJUH6615O3JPRPVM422vhQ==,Wear underneath,MiGHPbwqNkIfUw_seh3ARw==,kStJii8vWRPB0KjJE6yLAQ==,cal,kBj1Kxa5Fkb73T9EQpaNaA==,call 911,place,typicality_3,object,typicality_2,object,typicality_3,other,typicality_0
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",Rtnurmcf84pTHxk95H-7tA==,Gmma1eBqqKbbO8-c-y8A8g==,boy,P9CHd5uFGAnH-iIEbSnJ6g==,fix the plumbing,RturemwCJSG-wvSYnOotvA==,PFhmA6F6-ZqZgF01Lc-VVw==,guide about spain,Xl1jnr9rCKuv49nIiSr38g==,sell online,RuA5CP8ymIsIE_cHLIM32w==,-lRzUw5NGloeHrU9L-2xDA==,employee,3rM68BN9GzLOGCIuWRvEqg==,run quickly after them and apprehend them,RuJw7b0kOKO3Lqsj6iOo3w==,waIDgJHuw4Epi22GZPzmHA==,profile,SrYRcDKGpNrSZRYRKKZ9Vw==,take a professional head shot for their career,person,typicality_3,object,typicality_4,person,typicality_2,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",Rtnurmcf84pTHxk95H-7tA==,Gmma1eBqqKbbO8-c-y8A8g==,boy,P9CHd5uFGAnH-iIEbSnJ6g==,fix the plumbing,RturemwCJSG-wvSYnOotvA==,PFhmA6F6-ZqZgF01Lc-VVw==,guide about spain,Xl1jnr9rCKuv49nIiSr38g==,sell online,RuA5CP8ymIsIE_cHLIM32w==,-lRzUw5NGloeHrU9L-2xDA==,employee,3rM68BN9GzLOGCIuWRvEqg==,run quickly after them and apprehend them,RuJw7b0kOKO3Lqsj6iOo3w==,waIDgJHuw4Epi22GZPzmHA==,profile,SrYRcDKGpNrSZRYRKKZ9Vw==,take a professional head shot for their career,person,typicality_2,object,typicality_2,person,typicality_1,other,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",Y2NV9jTX4__NIVdiWwaojA==,Df1h8rTrUmE634oE98TMnw==,doctor's appointment,fJW7rXiy-DE4etxcqROpWA==,report on symptoms,Y2SpTCyZhy0LsRtTLkDaqg==,DVWeUZ2vdYJpr6fzXO2xAw==,grove,_wbSrod8tA4NDuoFScpiLw==,hide in,Y2nFXX0GiU5Kw0BEc8Z0fw==,ux9_knTcTYmpB0j4520N3Q==,toner,7rYsJgujsauhCupc2mQJOQ==,to flatten things out,Y2tJpTrur6Plqm7aUBemFQ==,piQB7BcV4PaL5uWJ-8qehQ==,matchbox strip,LxIyb-zhcYPiBxovvQyILg==,scratch something with,other,typicality_4,place,typicality_4,object,typicality_2,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",Y2NV9jTX4__NIVdiWwaojA==,Df1h8rTrUmE634oE98TMnw==,doctor's appointment,fJW7rXiy-DE4etxcqROpWA==,report on symptoms,Y2SpTCyZhy0LsRtTLkDaqg==,DVWeUZ2vdYJpr6fzXO2xAw==,grove,_wbSrod8tA4NDuoFScpiLw==,hide in,Y2nFXX0GiU5Kw0BEc8Z0fw==,ux9_knTcTYmpB0j4520N3Q==,toner,7rYsJgujsauhCupc2mQJOQ==,to flatten things out,Y2tJpTrur6Plqm7aUBemFQ==,piQB7BcV4PaL5uWJ-8qehQ==,matchbox strip,LxIyb-zhcYPiBxovvQyILg==,scratch something with,object,typicality_4,object,typicality_3,object,typicality_2,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",e1JTNiDp-gm1bBT2_EaMCw==,PkTxGKNQ0ukC_L6mA87E2g==,cool head,1jw9db5IlH597drM1v9ZRQ==,focus during a mass shooting,e1KQyKrGTkE1QP60EZiIGA==,kASSxiptell4UN5weFXSEw==,show tickets,uLWUCzw1yHashLkLLoJ4HQ==,To save to show their grandchildren they were there,e1PQ7pMyG6QxeM1EsHOQTg==,uU4Oe1r8EAvhxwgGW1aCsg==,domicile,OXKVlErWjREbrlgH25xCjQ==,sell to a buyer,e1V69D7R90i8lxVtP4EtRw==,6AwTwCwxOuBVKQdWV7C5aA==,house information,tq_0q5tM8our5pgoL3DVUA==,have furniture delivered,other,typicality_1,object,typicality_2,place,typicality_4,place,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",e1JTNiDp-gm1bBT2_EaMCw==,PkTxGKNQ0ukC_L6mA87E2g==,cool head,1jw9db5IlH597drM1v9ZRQ==,focus during a mass shooting,e1KQyKrGTkE1QP60EZiIGA==,kASSxiptell4UN5weFXSEw==,show tickets,uLWUCzw1yHashLkLLoJ4HQ==,To save to show their grandchildren they were there,e1PQ7pMyG6QxeM1EsHOQTg==,uU4Oe1r8EAvhxwgGW1aCsg==,domicile,OXKVlErWjREbrlgH25xCjQ==,sell to a buyer,e1V69D7R90i8lxVtP4EtRw==,6AwTwCwxOuBVKQdWV7C5aA==,house information,tq_0q5tM8our5pgoL3DVUA==,have furniture delivered,object,typicality_1,object,typicality_4,object,typicality_3,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",kWXwFYZbqbQ78_uiknCg1w==,kHLOuw2tw_Yp3cfFZ1Sj_w==,understanding neighbours,dsl07ry0O2giZxlEn9EgyQ==,have someone next door you trust,kWXyLmEq9uUOR9cWnXwNEQ==,c9fk67XK_gbsVxPOZXjQJw==,surplus water,--v_7vawxlgxrmqWO2w__w==,put in dishes for stray cats,kWZg4sP8KkKVgnvs7RkK0w==,gW82TIGuxfRnmz3JlAfssw==,student card,2EInRfBQzHau-rwzp6-H9Q==,boast about an education,kWa2vDq-pB9qPkrCiLRnnw==,nXPPOaD480m5UkuqQFf77A==,weight plan,ZBk3oDAsLJgVwkpZuI8AJg==,have a better chance at a relationship.,person,typicality_3,object,typicality_3,object,typicality_3,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",kWXwFYZbqbQ78_uiknCg1w==,kHLOuw2tw_Yp3cfFZ1Sj_w==,understanding neighbours,dsl07ry0O2giZxlEn9EgyQ==,have someone next door you trust,kWXyLmEq9uUOR9cWnXwNEQ==,c9fk67XK_gbsVxPOZXjQJw==,surplus water,--v_7vawxlgxrmqWO2w__w==,put in dishes for stray cats,kWZg4sP8KkKVgnvs7RkK0w==,gW82TIGuxfRnmz3JlAfssw==,student card,2EInRfBQzHau-rwzp6-H9Q==,boast about an education,kWa2vDq-pB9qPkrCiLRnnw==,nXPPOaD480m5UkuqQFf77A==,weight plan,ZBk3oDAsLJgVwkpZuI8AJg==,have a better chance at a relationship.,object,typicality_4,object,typicality_4,object,typicality_2,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",u_Tn4g1NPZ00TlW3OxH8oA==,tSRDsw5UpNokaxWOr4wDyA==,hair cut,jotI_BuPRFgz5cZpLYzU2g==,look their best for interviews,u_UlLkVG8nJGSsXHVeoe_A==,ALJXcpMYFRzEs-1_1Noc_A==,guidebook,zMZ78N95g-Rr4doZu7AH-g==,hold above for shade in the sun,u_n-vkpag4Opb9BuLIlxuw==,xEwFVKQVXts7NC9S4D3x4g==,lnventory list,DVp_zcAyFkSRkY2CA6q7zg==,put on a dream board,u_oNggNxyCLQUHdGJyPG4g==,ycF9s9Kd6aTTUl2g8r3-IA==,packets,MNnTMrBhDajkXfgyDQEX4A==,go through,object,typicality_3,object,typicality_1,object,typicality_4,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",u_Tn4g1NPZ00TlW3OxH8oA==,tSRDsw5UpNokaxWOr4wDyA==,hair cut,jotI_BuPRFgz5cZpLYzU2g==,look their best for interviews,u_UlLkVG8nJGSsXHVeoe_A==,ALJXcpMYFRzEs-1_1Noc_A==,guidebook,zMZ78N95g-Rr4doZu7AH-g==,hold above for shade in the sun,u_n-vkpag4Opb9BuLIlxuw==,xEwFVKQVXts7NC9S4D3x4g==,lnventory list,DVp_zcAyFkSRkY2CA6q7zg==,put on a dream board,u_oNggNxyCLQUHdGJyPG4g==,ycF9s9Kd6aTTUl2g8r3-IA==,packets,MNnTMrBhDajkXfgyDQEX4A==,go through,action,typicality_4,object,typicality_2,object,typicality_2,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",sfN9lk22N33iD528NJVgMw==,BhH3YIQjPZoqjaHVFYRohg==,photograph,aaCcNJZobJVC9Ym0eRmRNQ==,talk about,sfP6I0zllVERGX30mxdbIA==,TvJNmynTJu15HlaBuVV1ew==,conscience,X0cyNj5wWbbaBB-vbjrN3Q==,ignore and shoot the person anyway,sfTZzE_gazPXuDGRC6BMpA==,5tllAlltfniHt2ZGxfYV2Q==,car,5Yfrh3xmZYuqk1P1lX-gxg==,travel to emergency room,sfUT2ycZGVNi1sBZ0_1IiQ==,T5no7nl6x3J2AM5LxbKOXw==,costume,E3qNMYtKbYNDDT02URz5Xw==,at in a show,object,typicality_4,action,typicality_1,object,typicality_3,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",sfN9lk22N33iD528NJVgMw==,BhH3YIQjPZoqjaHVFYRohg==,photograph,aaCcNJZobJVC9Ym0eRmRNQ==,talk about,sfP6I0zllVERGX30mxdbIA==,TvJNmynTJu15HlaBuVV1ew==,conscience,X0cyNj5wWbbaBB-vbjrN3Q==,ignore and shoot the person anyway,sfTZzE_gazPXuDGRC6BMpA==,5tllAlltfniHt2ZGxfYV2Q==,car,5Yfrh3xmZYuqk1P1lX-gxg==,travel to emergency room,sfUT2ycZGVNi1sBZ0_1IiQ==,T5no7nl6x3J2AM5LxbKOXw==,costume,E3qNMYtKbYNDDT02URz5Xw==,at in a show,object,typicality_3,object,typicality_2,object,typicality_3,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",6YqMKhlcf2wd8TV5o2EEVA==,3en89u_guchkpfs7eEPSsg==,new hire packet,KNREvLm9fzMrWqblAjfW6w==,throw in the face of your old boss,6YxXdGBd28_duVebuW3Jsg==,B6TotOFOk3MyhmK6VPOGsg==,buy a fitbit,rHTSXfkyNOf5Ua8d3i_Ovw==,wear for fashion,6ZeUI9bzd4v8Vv2YHZqslQ==,dxwBWax1TGLNwcWYHRQS-Q==,yelp,Jo24IG6NR6DU7Qy6RDbvlg==,write a review on a restaurant,6ZoNMgc2cmyKsVfccigtvg==,EZqzCCOYzri-ijIRAS-X_g==,extra,DGXfo0t8e7_BIcZNt7CuPg==,audition for a comedy role,object,typicality_2,action,typicality_2,object,typicality_4,other,typicality_0
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",6YqMKhlcf2wd8TV5o2EEVA==,3en89u_guchkpfs7eEPSsg==,new hire packet,KNREvLm9fzMrWqblAjfW6w==,throw in the face of your old boss,6YxXdGBd28_duVebuW3Jsg==,B6TotOFOk3MyhmK6VPOGsg==,buy a fitbit,rHTSXfkyNOf5Ua8d3i_Ovw==,wear for fashion,6ZeUI9bzd4v8Vv2YHZqslQ==,dxwBWax1TGLNwcWYHRQS-Q==,yelp,Jo24IG6NR6DU7Qy6RDbvlg==,write a review on a restaurant,6ZoNMgc2cmyKsVfccigtvg==,EZqzCCOYzri-ijIRAS-X_g==,extra,DGXfo0t8e7_BIcZNt7CuPg==,audition for a comedy role,object,typicality_2,object,typicality_2,object,typicality_4,object,typicality_3
