Title,Description,Keywords,Adjective,ClusterId,Cluster,Answer.order
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",better.a,1,good ::: fine ::: greater ::: brighter ::: perfect ::: better,||| fine :::  ||| good :::  ||| better :::  ||| brighter :::  ||| greater :::  ||| perfect :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",outstanding.a,1,satisfactory ::: finest ::: remarkable ::: positive ::: awesome ::: magnificent ::: marvelous ::: first-rate ::: best ::: outstanding,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",outstanding.a,1,satisfactory ::: finest ::: remarkable ::: positive ::: awesome ::: magnificent ::: marvelous ::: first-rate ::: best ::: outstanding,first-rate ::: satisfactory :::  ||| positive ::: best ::: finest :::  ||| remarkable :::  |||  ||| awesome :::  |||  |||  |||  ||| outstanding ::: marvelous :::  |||  ||| magnificent :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",outstanding.a,1,satisfactory ::: finest ::: remarkable ::: positive ::: awesome ::: magnificent ::: marvelous ::: first-rate ::: best ::: outstanding,satisfactory ::: positive :::  |||  ||| remarkable :::  ||| awesome ::: marvelous :::  |||  ||| magnificent ::: best ::: first-rate :::  |||  |||  ||| outstanding ::: finest :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",weak.a,15,precarious ::: tenuous ::: weak,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",weak.a,15,precarious ::: tenuous ::: weak,|||  ||| weak ::: precarious ::: tenuous :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",weak.a,15,precarious ::: tenuous ::: weak,tenuous :::  ||| precarious :::  |||  ||| weak :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",better.a,3,desirable ::: better,||| better ::: desirable :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",better.a,3,desirable ::: better,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",better.a,3,desirable ::: better,||| better :::  ||| desirable :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",outstanding.a,7,prominent ::: outstanding,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",outstanding.a,7,prominent ::: outstanding,outstanding ::: prominent :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",outstanding.a,7,prominent ::: outstanding,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",better.a,2,helpful ::: better,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",better.a,2,helpful ::: better,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",better.a,2,helpful ::: better,better :::  ||| helpful :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",weak.a,16,lightweight ::: weak,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",weak.a,16,lightweight ::: weak,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",weak.a,16,lightweight ::: weak,weak :::  ||| lightweight :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",outstanding.a,6,high ::: strong ::: right ::: outstanding,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",outstanding.a,6,high ::: strong ::: right ::: outstanding,right :::  ||| high ::: strong :::  |||  ||| outstanding :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",outstanding.a,6,high ::: strong ::: right ::: outstanding,strong :::  ||| high :::  ||| outstanding :::  ||| right :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",better.a,4,easier ::: better,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",better.a,4,easier ::: better,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",better.a,4,easier ::: better,easier :::  ||| better :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",particular.a,1,defined ::: precise ::: specific ::: particularly ::: specifically ::: particular,defined :::  ||| precise :::  ||| specific ::: particularly :::  |||  ||| specifically :::  ||| particular :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",particular.a,1,defined ::: precise ::: specific ::: particularly ::: specifically ::: particular,precise ::: defined :::  |||  |||  ||| particular ::: particularly ::: specific :::  ||| specifically :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",particular.a,1,defined ::: precise ::: specific ::: particularly ::: specifically ::: particular,|||  ||| defined :::  ||| specific :::  ||| particularly ::: particular :::  ||| specifically :::  ||| precise :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",perfect.a,1,fantastic ::: magnificent ::: awesome ::: best ::: perfect,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",perfect.a,1,fantastic ::: magnificent ::: awesome ::: best ::: perfect,best ::: perfect ::: fantastic ::: awesome :::  ||| magnificent :::  |||  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",perfect.a,1,fantastic ::: magnificent ::: awesome ::: best ::: perfect,best ::: perfect ::: awesome ::: fantastic :::  ||| magnificent :::  |||  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",perfect.a,3,right ::: okay ::: well ::: appropriate ::: faultless ::: a-okay ::: fine ::: perfect,right :::  ||| okay :::  ||| well :::  ||| appropriate :::  |||  ||| a-okay :::  ||| fine :::  ||| faultless ::: perfect :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",perfect.a,3,right ::: okay ::: well ::: appropriate ::: faultless ::: a-okay ::: fine ::: perfect,right :::  ||| okay ::: a-okay ::: fine :::  ||| well :::  ||| appropriate :::  ||| faultless :::  |||  |||  ||| perfect :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",perfect.a,3,right ::: okay ::: well ::: appropriate ::: faultless ::: a-okay ::: fine ::: perfect,a-okay :::  ||| okay :::  ||| well :::  ||| right :::  ||| fine :::  ||| appropriate :::  ||| faultless :::  ||| perfect :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",big.a,1,tremendous ::: staggering ::: awesome ::: substantial ::: major ::: big,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",big.a,1,tremendous ::: staggering ::: awesome ::: substantial ::: major ::: big,big ::: substantial ::: major ::: awesome ::: tremendous :::  ||| staggering :::  |||  |||  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",big.a,1,tremendous ::: staggering ::: awesome ::: substantial ::: major ::: big,big :::  ||| major :::  ||| substantial :::  |||  ||| awesome :::  ||| staggering :::  ||| tremendous :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",perfect.a,7,beautiful ::: handsome ::: perfect,||| handsome ::: beautiful :::  ||| perfect :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",perfect.a,7,beautiful ::: handsome ::: perfect,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",perfect.a,7,beautiful ::: handsome ::: perfect,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",weird.a,1,insane ::: psycho ::: screwy ::: crazy ::: demented ::: weird,insane :::  ||| psycho :::  ||| screwy :::  ||| crazy :::  |||  ||| weird ::: demented :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",weird.a,1,insane ::: psycho ::: screwy ::: crazy ::: demented ::: weird,screwy ::: crazy :::  ||| insane ::: psycho :::  |||  |||  ||| demented :::  ||| weird :::  |||
