Title,Description,Keywords,word10b,word1a,word1b,word5a,word5b,word3b,word3a,word11a,word11b,word6a,word6b,word17b,word17a,word8b,word8a,word13a,word15a,word10a,word19a,word19b,word18b,word18a,word15b,word2a,word2b,word0b,word0a,word4b,word4a,word13b,word7b,word7a,word12a,word12b,word16a,word16b,word9a,word9b,word14b,word14a,Answer.Q0Answer,Answer.Q0Meaning,Answer.Q10Answer,Answer.Q10Meaning,Answer.Q11Answer,Answer.Q11Meaning,Answer.Q12Answer,Answer.Q12Meaning,Answer.Q13Answer,Answer.Q13Meaning,Answer.Q14Answer,Answer.Q14Meaning,Answer.Q15Answer,Answer.Q15Meaning,Answer.Q16Answer,Answer.Q16Meaning,Answer.Q17Answer,Answer.Q17Meaning,Answer.Q18Answer,Answer.Q18Meaning,Answer.Q19Answer,Answer.Q19Meaning,Answer.Q1Answer,Answer.Q1Meaning,Answer.Q2Answer,Answer.Q2Meaning,Answer.Q3Answer,Answer.Q3Meaning,Answer.Q4Answer,Answer.Q4Meaning,Answer.Q5Answer,Answer.Q5Meaning,Answer.Q6Answer,Answer.Q6Meaning,Answer.Q7Answer,Answer.Q7Meaning,Answer.Q8Answer,Answer.Q8Meaning,Answer.Q9Answer,Answer.Q9Meaning
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",choice,conditions,requirement,mean,thought,keen,penetrative,makes,markers,complement,associate,requirement,re quire,codified,enforced,affect,jape,choice,choice,aim,says,expressions,laughs,pinned,pin,escape,fleeing,develop,complement,disturbs,scheduled,rescheduled,constrained,limited,necessity,essential,odd,unsettling,implicates,categorize,escape,5,,5,makes,1,limited,5,affect,3,categorize,2,laughs,4,necessity,5,requirement,5,says,5,aim,1,requirement,2,,5,keen,1,complement,1,thought,1,complement,1,scheduled,4,enforced,3,odd,3
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",standard,implicates,culpable,implicates,frustrate,unprecedented,unparalleled,elaboration,elaborateness,quake,earthquake,rehabilitation,spala poland,indicate,formulated,disturbs,driven,natures,recite,compose,help,complement,keep,insulting,rude,constrained,severely impacted,imbalances,dissymmetries,vexed,determinations,objection,uncertainty,insecurity,concern,alarmed,blend,complement,internecine strife,instability,severely impacted,4,standard,1,,4,,4,disturbs,5,instability,4,keep,1,concern,5,rehabilitation,1,help,3,compose,3,implicates,4,,5,unprecedented,3,imbalances,2,frustrate,2,,5,objection,2,indicate,1,blend,3
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",standard,implicates,culpable,implicates,frustrate,unprecedented,unparalleled,elaboration,elaborateness,quake,earthquake,rehabilitation,spala poland,indicate,formulated,disturbs,driven,natures,recite,compose,help,complement,keep,insulting,rude,constrained,severely impacted,imbalances,dissymmetries,vexed,determinations,objection,uncertainty,insecurity,concern,alarmed,blend,complement,internecine strife,instability,,3,standard,1,elaboration,5,uncertainty,3,disturbs,4,instability,2,keep,1,,4,rehabilitation,1,help,2,,4,implicates,3,rude,5,unparalleled,4,imbalances,4,frustrate,1,quake,5,objection,2,indicate,2,blend,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",standard,implicates,culpable,implicates,frustrate,unprecedented,unparalleled,elaboration,elaborateness,quake,earthquake,rehabilitation,spala poland,indicate,formulated,disturbs,driven,natures,recite,compose,help,complement,keep,insulting,rude,constrained,severely impacted,imbalances,dissymmetries,vexed,determinations,objection,uncertainty,insecurity,concern,alarmed,blend,complement,internecine strife,instability,constrained,2,,1,elaboration,4,,4,disturbs,3,instability,1,keep,1,,2,rehabilitation,1,help,1,recite,2,,3,rude,4,,4,imbalances,3,frustrate,1,quake,4,objection,1,indicate,2,blend,2
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",standard,implicates,culpable,implicates,frustrate,unprecedented,unparalleled,elaboration,elaborateness,quake,earthquake,rehabilitation,spala poland,indicate,formulated,disturbs,driven,natures,recite,compose,help,complement,keep,insulting,rude,constrained,severely impacted,imbalances,dissymmetries,vexed,determinations,objection,uncertainty,insecurity,concern,alarmed,blend,complement,internecine strife,instability,constrained,4,standard,4,elaboration,5,insecurity,5,disturbs,5,instability,5,driven,3,concern,4,rehabilitation,1,help,4,recite,5,implicates,4,rude,5,unparalleled,5,imbalances,5,frustrate,4,quake,5,objection,4,indicate,5,blend,2
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",standard,implicates,culpable,implicates,frustrate,unprecedented,unparalleled,elaboration,elaborateness,quake,earthquake,rehabilitation,spala poland,indicate,formulated,disturbs,driven,natures,recite,compose,help,complement,keep,insulting,rude,constrained,severely impacted,imbalances,dissymmetries,vexed,determinations,objection,uncertainty,insecurity,concern,alarmed,blend,complement,internecine strife,instability,,3,,1,,4,,4,,4,instability,3,,1,,5,rehabilitation,1,,2,,3,implicates,1,,5,,1,imbalances,1,,3,,4,,3,,4,,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",standard,implicates,culpable,implicates,frustrate,unprecedented,unparalleled,elaboration,elaborateness,quake,earthquake,rehabilitation,spala poland,indicate,formulated,disturbs,driven,natures,recite,compose,help,complement,keep,insulting,rude,constrained,severely impacted,imbalances,dissymmetries,vexed,determinations,objection,uncertainty,insecurity,concern,alarmed,blend,complement,internecine strife,instability,constrained,1,standard,1,elaboration,1,uncertainty,5,disturbs,5,instability,4,keep,1,concern,4,rehabilitation,1,help,3,recite,3,implicates,4,rude,4,unprecedented,2,imbalances,5,frustrate,1,earthquake,5,objection,1,indicate,1,complement,2
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",standard,implicates,culpable,implicates,frustrate,unprecedented,unparalleled,elaboration,elaborateness,quake,earthquake,rehabilitation,spala poland,indicate,formulated,disturbs,driven,natures,recite,compose,help,complement,keep,insulting,rude,constrained,severely impacted,imbalances,dissymmetries,vexed,determinations,objection,uncertainty,insecurity,concern,alarmed,blend,complement,internecine strife,instability,constrained,3,standard,1,,5,uncertainty,5,disturbs,5,instability,4,keep,1,concern,4,rehabilitation,1,help,3,compose,1,implicates,4,rude,4,unprecedented,4,imbalances,4,frustrate,1,quake,5,objection,1,indicate,2,blend,4
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",requirement,constrained,consist,thought,consider,collect,formulated,facial expression,expressions,formulated,mooted,complement,meld,six-month,standard,believe,empowered,regulation,graco strollers,recall,negotiate,formulated,produce,constrained,discourage,genuine,good naturedness,reckon,wave,thought,access,accessibility,accessibility,the,notifying,consult,constrained,adversely impacted,excoriated,formulated,genuine,3,,5,expressions,3,accessibility,1,,5,formulated,3,produce,2,,5,meld,1,,4,graco strollers,1,consist,1,discourage,1,formulated,1,wave,1,,5,,5,,5,six-month,1,adversely impacted,3
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",requirement,constrained,consist,thought,consider,collect,formulated,facial expression,expressions,formulated,mooted,complement,meld,six-month,standard,believe,empowered,regulation,graco strollers,recall,negotiate,formulated,produce,constrained,discourage,genuine,good naturedness,reckon,wave,thought,access,accessibility,accessibility,the,notifying,consult,constrained,adversely impacted,excoriated,formulated,genuine,2,,3,expressions,4,the,1,,3,formulated,1,produce,1,,1,complement,1,negotiate,1,recall,1,consist,1,,2,collect,1,wave,1,,4,formulated,1,access,4,,1,constrained,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",requirement,constrained,consist,thought,consider,collect,formulated,facial expression,expressions,formulated,mooted,complement,meld,six-month,standard,believe,empowered,regulation,graco strollers,recall,negotiate,formulated,produce,constrained,discourage,genuine,good naturedness,reckon,wave,thought,access,accessibility,accessibility,the,notifying,consult,constrained,adversely impacted,excoriated,formulated,genuine,3,requirement,4,expressions,4,the,1,thought,5,formulated,1,produce,1,consult,1,complement,3,formulated,1,recall,1,consist,1,discourage,1,collect,1,wave,1,thought,4,formulated,1,access,4,six-month,1,constrained,3
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",requirement,constrained,consist,thought,consider,collect,formulated,facial expression,expressions,formulated,mooted,complement,meld,six-month,standard,believe,empowered,regulation,graco strollers,recall,negotiate,formulated,produce,constrained,discourage,genuine,good naturedness,reckon,wave,thought,access,accessibility,accessibility,the,notifying,consult,constrained,adversely impacted,excoriated,formulated,genuine,4,requirement,4,expressions,4,the,1,believe,3,formulated,1,produce,1,notifying,1,meld,1,negotiate,1,graco strollers,1,consist,2,discourage,2,collect,1,wave,1,thought,4,formulated,1,access,5,six-month,1,constrained,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",requirement,constrained,consist,thought,consider,collect,formulated,facial expression,expressions,formulated,mooted,complement,meld,six-month,standard,believe,empowered,regulation,graco strollers,recall,negotiate,formulated,produce,constrained,discourage,genuine,good naturedness,reckon,wave,thought,access,accessibility,accessibility,the,notifying,consult,constrained,adversely impacted,excoriated,formulated,genuine,3,regulation,1,expressions,4,the,1,believe,3,formulated,3,empowered,1,notifying,4,meld,1,formulated,1,recall,1,constrained,1,constrained,1,collect,1,wave,1,thought,3,formulated,1,access,4,standard,1,constrained,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",requirement,constrained,consist,thought,consider,collect,formulated,facial expression,expressions,formulated,mooted,complement,meld,six-month,standard,believe,empowered,regulation,graco strollers,recall,negotiate,formulated,produce,constrained,discourage,genuine,good naturedness,reckon,wave,thought,access,accessibility,accessibility,the,notifying,consult,constrained,adversely impacted,excoriated,formulated,genuine,3,requirement,4,,4,the,1,thought,5,formulated,2,produce,1,consult,1,meld,2,,3,recall,1,consist,1,discourage,2,collect,1,wave,1,thought,5,formulated,1,access,5,six-month,1,constrained,2
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",requirement,constrained,consist,thought,consider,collect,formulated,facial expression,expressions,formulated,mooted,complement,meld,six-month,standard,believe,empowered,regulation,graco strollers,recall,negotiate,formulated,produce,constrained,discourage,genuine,good naturedness,reckon,wave,thought,access,accessibility,accessibility,the,notifying,consult,constrained,adversely impacted,excoriated,formulated,genuine,4,requirement,5,expressions,5,the,1,thought,2,formulated,1,produce,1,notifying,4,complement,1,negotiate,1,recall,1,consist,1,discourage,1,collect,1,wave,1,thought,3,formulated,1,access,4,standard,1,constrained,4
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",notifying,requirement,de minimis exemption,wheel,wheelchairs,associate,implicates,pardon,rehabilitation,somebody,'s,reason,determinations,everybody,somebody,recall,sticking,note,dubiety,uncertainty,homemade qassam rockets,rocket,binding,keen,penetrating,worrisome,alarming,essential,requirement,thought,concludes,conclusion,encrypted,code,one,complement,formulated,conceptualized,formulated,formed,worrisome,4,note,1,pardon,1,code,5,thought,3,formed,5,sticking,4,one,1,reason,1,rocket,2,uncertainty,3,requirement,1,keen,1,associate,1,essential,4,wheel,2,'s,1,concludes,5,somebody,2,formulated,4
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",notifying,requirement,de minimis exemption,wheel,wheelchairs,associate,implicates,pardon,rehabilitation,somebody,'s,reason,determinations,everybody,somebody,recall,sticking,note,dubiety,uncertainty,homemade qassam rockets,rocket,binding,keen,penetrating,worrisome,alarming,essential,requirement,thought,concludes,conclusion,encrypted,code,one,complement,formulated,conceptualized,formulated,formed,alarming,2,note,5,pardon,1,code,5,thought,5,,5,binding,4,one,1,reason,3,rocket,5,uncertainty,2,requirement,1,keen,1,associate,1,essential,3,wheel,4,somebody,4,,5,somebody,5,formulated,4
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",notifying,requirement,de minimis exemption,wheel,wheelchairs,associate,implicates,pardon,rehabilitation,somebody,'s,reason,determinations,everybody,somebody,recall,sticking,note,dubiety,uncertainty,homemade qassam rockets,rocket,binding,keen,penetrating,worrisome,alarming,essential,requirement,thought,concludes,conclusion,encrypted,code,one,complement,formulated,conceptualized,formulated,formed,,4,note,1,pardon,1,code,4,thought,3,formed,4,sticking,5,one,1,reason,4,rocket,3,uncertainty,5,requirement,4,,3,associate,2,,4,,1,'s,1,,3,,2,formulated,3
