Title,Description,Keywords,pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights,Answer.isParaphrase,Answer.possAlignments,Answer.sourceHighlights,Answer.sureAlignments,Answer.targetHighlights
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,urd-WL-77-174260-7483866-8-2,urd-WL-77-174260-7483866,8,HITTestInput,That freedom may be as short lived as 24-48 hours .,"Whether , this independence continues for 24 or 48 hours .",that freedom may be a short live a 24-48 hour .,"whether , this independence continue for 24 or 48 hour .",0.894736842,0,10-10 9-9 8-6 8-8,{},{},{},0-2 1-3 8-6 8-7 8-8 9-9 10-10,2-0 2-4 3-0 3-4 4-0 4-4 5-0 5-4 6-0 6-4 7-5,{},{},,0-2 2-0 3-0 4-4 4-5 5-4 5-5 6-4 6-5 7-4 7-5,{},1-3 8-6 8-8 9-9 10-10,1 7
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,urd-WL-77-174260-7483866-8-2,urd-WL-77-174260-7483866,8,HITTestInput,That freedom may be as short lived as 24-48 hours .,"Whether , this independence continues for 24 or 48 hours .",that freedom may be a short live a 24-48 hour .,"whether , this independence continue for 24 or 48 hour .",0.894736842,0,10-10 9-9 8-6 8-8,{},{},{},0-2 1-3 8-6 8-7 8-8 9-9 10-10,2-0 2-4 3-0 3-4 4-0 4-4 5-0 5-4 6-0 6-4 7-5,{},{},,{},unchanged,2-5 5-0 5-7 6-2 8-6 8-8 9-9 10-10,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,urd-WL-77-174260-7483866-8-2,urd-WL-77-174260-7483866,8,HITTestInput,That freedom may be as short lived as 24-48 hours .,"Whether , this independence continues for 24 or 48 hours .",that freedom may be a short live a 24-48 hour .,"whether , this independence continue for 24 or 48 hour .",0.894736842,0,10-10 9-9 8-6 8-8,{},{},{},0-2 1-3 8-6 8-7 8-8 9-9 10-10,2-0 2-4 3-0 3-4 4-0 4-4 5-0 5-4 6-0 6-4 7-5,{},{},,5-Jul,{},0-2 1-3 2-4 3-4 4-4 5-4 6-4 8-6 8-7 8-8 9-9 10-10,{}
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,urd-WL-77-174260-7483866-8-2,urd-WL-77-174260-7483866,8,HITTestInput,That freedom may be as short lived as 24-48 hours .,"Whether , this independence continues for 24 or 48 hours .",that freedom may be a short live a 24-48 hour .,"whether , this independence continue for 24 or 48 hour .",0.894736842,0,10-10 9-9 8-6 8-8,{},{},{},0-2 1-3 8-6 8-7 8-8 9-9 10-10,2-0 2-4 3-0 3-4 4-0 4-4 5-0 5-4 6-0 6-4 7-5,{},{},,2-4 2-5 3-4 3-5 4-4 4-5 5-4 5-5 6-4 6-5 7-4 7-5,unchanged,0-2 1-3 8-6 8-7 8-8 9-9 10-10,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,urd-WL-77-174260-7483866-8-2,urd-WL-77-174260-7483866,8,HITTestInput,That freedom may be as short lived as 24-48 hours .,"Whether , this independence continues for 24 or 48 hours .",that freedom may be a short live a 24-48 hour .,"whether , this independence continue for 24 or 48 hour .",0.894736842,0,10-10 9-9 8-6 8-8,{},{},{},0-2 1-3 8-6 8-7 8-8 9-9 10-10,2-0 2-4 3-0 3-4 4-0 4-4 5-0 5-4 6-0 6-4 7-5,{},{},,5-4 6-4,2 3 4,1-3 8-6 8-8 9-9 10-10,0 1 2 5 7
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-NG-31-117651-7396532-17-4,cmn-NG-31-117651-7396532,17,HITTestInput,"Furthermore , how effective will such anti-corruption work be ?",What results can we expect from an anti-corruption campaign like this ?,"furthermore , how effective will such anti-corruption work be ?",what result can we expect from an anti-corruption campaign like this ?,0.9,2,9-11 6-7,{},{},{},2-0 2-1 2-2 2-3 2-4 2-5 3-0 3-1 3-2 3-3 3-4 3-5 4-0 4-1 4-2 4-3 4-4 4-5 5-9 5-10 6-7 8-0 8-1 8-2 8-3 8-4 8-5 9-11,8-Jul,0,{},,{},unchanged,6-7 9-0 9-1 9-2 9-3 9-4 9-5 9-6 9-8 9-9 9-10 9-11,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-NG-31-117651-7396532-17-4,cmn-NG-31-117651-7396532,17,HITTestInput,"Furthermore , how effective will such anti-corruption work be ?",What results can we expect from an anti-corruption campaign like this ?,"furthermore , how effective will such anti-corruption work be ?",what result can we expect from an anti-corruption campaign like this ?,0.9,2,9-11 6-7,{},{},{},2-0 2-1 2-2 2-3 2-4 2-5 3-0 3-1 3-2 3-3 3-4 3-5 4-0 4-1 4-2 4-3 4-4 4-5 5-9 5-10 6-7 8-0 8-1 8-2 8-3 8-4 8-5 9-11,8-Jul,0,{},,{},{},2-0 2-1 3-0 3-1 6-7 7-8 9-11,{}
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-NG-31-117651-7396532-17-4,cmn-NG-31-117651-7396532,17,HITTestInput,"Furthermore , how effective will such anti-corruption work be ?",What results can we expect from an anti-corruption campaign like this ?,"furthermore , how effective will such anti-corruption work be ?",what result can we expect from an anti-corruption campaign like this ?,0.9,2,9-11 6-7,{},{},{},2-0 2-1 2-2 2-3 2-4 2-5 3-0 3-1 3-2 3-3 3-4 3-5 4-0 4-1 4-2 4-3 4-4 4-5 5-9 5-10 6-7 8-0 8-1 8-2 8-3 8-4 8-5 9-11,8-Jul,0,{},,{},unchanged,0-0 2-7 4-5 5-2 6-7 6-8 9-11,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-NG-31-117651-7396532-17-4,cmn-NG-31-117651-7396532,17,HITTestInput,"Furthermore , how effective will such anti-corruption work be ?",What results can we expect from an anti-corruption campaign like this ?,"furthermore , how effective will such anti-corruption work be ?",what result can we expect from an anti-corruption campaign like this ?,0.9,2,9-11 6-7,{},{},{},2-0 2-1 2-2 2-3 2-4 2-5 3-0 3-1 3-2 3-3 3-4 3-5 4-0 4-1 4-2 4-3 4-4 4-5 5-9 5-10 6-7 8-0 8-1 8-2 8-3 8-4 8-5 9-11,8-Jul,0,{},,{},unchanged,6-7 9-0 9-1 9-2 9-3 9-4 9-5 9-6 9-11,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-NG-31-117651-7396532-17-4,cmn-NG-31-117651-7396532,17,HITTestInput,"Furthermore , how effective will such anti-corruption work be ?",What results can we expect from an anti-corruption campaign like this ?,"furthermore , how effective will such anti-corruption work be ?",what result can we expect from an anti-corruption campaign like this ?,0.9,2,9-11 6-7,{},{},{},2-0 2-1 2-2 2-3 2-4 2-5 3-0 3-1 3-2 3-3 3-4 3-5 4-0 4-1 4-2 4-3 4-4 4-5 5-9 5-10 6-7 8-0 8-1 8-2 8-3 8-4 8-5 9-11,8-Jul,0,{},,2-0 6-6 7-8 8-3 8-4,0,3-1 4-2 5-9 5-10 6-7 9-11,3 4
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-NG-31-117651-7396532-17-4,cmn-NG-31-117651-7396532,17,HITTestInput,"Furthermore , how effective will such anti-corruption work be ?",What results can we expect from an anti-corruption campaign like this ?,"furthermore , how effective will such anti-corruption work be ?",what result can we expect from an anti-corruption campaign like this ?,0.9,2,9-11 6-7,{},{},{},2-0 2-1 2-2 2-3 2-4 2-5 3-0 3-1 3-2 3-3 3-4 3-5 4-0 4-1 4-2 4-3 4-4 4-5 5-9 5-10 6-7 8-0 8-1 8-2 8-3 8-4 8-5 9-11,8-Jul,0,{},,2-0 2-1 3-0 3-1 7-2 7-3 7-4 8-2 8-3 8-4,unchanged,5-9 5-10 6-7 9-11,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-NG-31-117651-7396532-17-4,cmn-NG-31-117651-7396532,17,HITTestInput,"Furthermore , how effective will such anti-corruption work be ?",What results can we expect from an anti-corruption campaign like this ?,"furthermore , how effective will such anti-corruption work be ?",what result can we expect from an anti-corruption campaign like this ?,0.9,2,9-11 6-7,{},{},{},2-0 2-1 2-2 2-3 2-4 2-5 3-0 3-1 3-2 3-3 3-4 3-5 4-0 4-1 4-2 4-3 4-4 4-5 5-9 5-10 6-7 8-0 8-1 8-2 8-3 8-4 8-5 9-11,8-Jul,0,{},,2-Apr,unchanged,6-7 9-11,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-NG-31-117651-7396532-17-4,cmn-NG-31-117651-7396532,17,HITTestInput,"Furthermore , how effective will such anti-corruption work be ?",What results can we expect from an anti-corruption campaign like this ?,"furthermore , how effective will such anti-corruption work be ?",what result can we expect from an anti-corruption campaign like this ?,0.9,2,9-11 6-7,{},{},{},2-0 2-1 2-2 2-3 2-4 2-5 3-0 3-1 3-2 3-3 3-4 3-5 4-0 4-1 4-2 4-3 4-4 4-5 5-9 5-10 6-7 8-0 8-1 8-2 8-3 8-4 8-5 9-11,8-Jul,0,{},,{},8,2-0 2-1 3-0 3-1 6-7 7-8 9-11,2 3 4 5 6 9 10
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-NG-31-117651-7396532-17-4,cmn-NG-31-117651-7396532,17,HITTestInput,"Furthermore , how effective will such anti-corruption work be ?",What results can we expect from an anti-corruption campaign like this ?,"furthermore , how effective will such anti-corruption work be ?",what result can we expect from an anti-corruption campaign like this ?,0.9,2,9-11 6-7,{},{},{},2-0 2-1 2-2 2-3 2-4 2-5 3-0 3-1 3-2 3-3 3-4 3-5 4-0 4-1 4-2 4-3 4-4 4-5 5-9 5-10 6-7 8-0 8-1 8-2 8-3 8-4 8-5 9-11,8-Jul,0,{},,2-0 2-1 2-2 2-3 2-4 2-5 3-0 3-1 3-2 3-3 3-4 3-5 4-0 4-1 4-2 4-3 4-4 4-5 8-0 8-1 8-2 8-3 8-4 8-5,0 1,5-6 5-7 5-8 5-9 5-10 6-6 6-7 6-8 6-9 6-10 7-6 7-7 7-8 7-9 7-10 9-11,{}
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-NG-31-117651-7396532-17-4,cmn-NG-31-117651-7396532,17,HITTestInput,"Furthermore , how effective will such anti-corruption work be ?",What results can we expect from an anti-corruption campaign like this ?,"furthermore , how effective will such anti-corruption work be ?",what result can we expect from an anti-corruption campaign like this ?,0.9,2,9-11 6-7,{},{},{},2-0 2-1 2-2 2-3 2-4 2-5 3-0 3-1 3-2 3-3 3-4 3-5 4-0 4-1 4-2 4-3 4-4 4-5 5-9 5-10 6-7 8-0 8-1 8-2 8-3 8-4 8-5 9-11,8-Jul,0,{},,0-5 6-11,unchanged,0-2 0-3 0-4 0-7 2-0 4-0 4-11 5-0 6-0 6-7 8-6 9-2 9-4 9-11,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-NG-31-117651-7396532-17-4,cmn-NG-31-117651-7396532,17,HITTestInput,"Furthermore , how effective will such anti-corruption work be ?",What results can we expect from an anti-corruption campaign like this ?,"furthermore , how effective will such anti-corruption work be ?",what result can we expect from an anti-corruption campaign like this ?,0.9,2,9-11 6-7,{},{},{},2-0 2-1 2-2 2-3 2-4 2-5 3-0 3-1 3-2 3-3 3-4 3-5 4-0 4-1 4-2 4-3 4-4 4-5 5-9 5-10 6-7 8-0 8-1 8-2 8-3 8-4 8-5 9-11,8-Jul,0,{},,2-0 2-1 3-0 3-1,0 1 4 5,6-7 7-8 9-11,2 3 4 5 6 9 10
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,cmn-NG-31-117651-7396532-17-4,cmn-NG-31-117651-7396532,17,HITTestInput,"Furthermore , how effective will such anti-corruption work be ?",What results can we expect from an anti-corruption campaign like this ?,"furthermore , how effective will such anti-corruption work be ?",what result can we expect from an anti-corruption campaign like this ?,0.9,2,9-11 6-7,{},{},{},2-0 2-1 2-2 2-3 2-4 2-5 3-0 3-1 3-2 3-3 3-4 3-5 4-0 4-1 4-2 4-3 4-4 4-5 5-9 5-10 6-7 8-0 8-1 8-2 8-3 8-4 8-5 9-11,8-Jul,0,{},,{},unchanged,0-0 0-1 0-4 0-8 0-9 0-10 1-5 1-7 2-2 3-0 3-10 3-11 4-1 4-2 4-4 4-5 4-7 4-9 4-11 5-2 5-8 7-2 7-4 7-8 8-0 8-1 8-5 8-7 8-11 9-0 9-1 9-2 9-3 9-5 9-11,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,AFC20030130.0014-3-4,AFC20030130.0014,3,HITTestInput,The U.S. Olympic Committee is dysfunctional because of fierce internal feuds earlier .,The dysfunctioning USOC has shown serious inner squabbling .,the u.s. olympic committee be dysfunctional because of fierce internal feud earlier .,the dysfunctioning usoc have show serious inner squabbling .,0.9,4,12-8 5-1 9-6,{},{},{},0-0 1-2 2-2 3-2 5-1 8-5 9-6 10-7 12-8,6-3 6-4 7-3 7-4,11,{},{},{},unchanged,5-1 9-6 11-3 11-4 12-0 12-1 12-2 12-5 12-8,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,AFC20030130.0014-3-4,AFC20030130.0014,3,HITTestInput,The U.S. Olympic Committee is dysfunctional because of fierce internal feuds earlier .,The dysfunctioning USOC has shown serious inner squabbling .,the u.s. olympic committee be dysfunctional because of fierce internal feud earlier .,the dysfunctioning usoc have show serious inner squabbling .,0.9,4,12-8 5-1 9-6,{},{},{},0-0 1-2 2-2 3-2 5-1 8-5 9-6 10-7 12-8,6-3 6-4 7-3 7-4,11,{},,{},unchanged,0-0 5-1 12-2 12-3 12-4 12-5 12-6 12-7,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,AFC20030130.0014-3-4,AFC20030130.0014,3,HITTestInput,The U.S. Olympic Committee is dysfunctional because of fierce internal feuds earlier .,The dysfunctioning USOC has shown serious inner squabbling .,the u.s. olympic committee be dysfunctional because of fierce internal feud earlier .,the dysfunctioning usoc have show serious inner squabbling .,0.9,4,12-8 5-1 9-6,{},{},{},0-0 1-2 2-2 3-2 5-1 8-5 9-6 10-7 12-8,6-3 6-4 7-3 7-4,11,{},,6-4 7-4,unchanged,0-0 1-2 1-3 2-2 2-3 3-2 3-3 4-2 4-3 5-1 8-5 8-6 8-7 9-5 9-6 9-7 10-5 10-6 10-7 12-8,unchanged
