Title,Description,Keywords,id,test_type,out_type,noise,idx,question,choice_0,choice_1,choice_2,choice_3,choice_4,answer,prediction,rationale,cvi,Answer.me5_valid,Answer.q00_ans
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",222,gen,OR,0,937,Where would you store glue when it's not in use?,desk drawer,art room,classroom,bathroom,school,desk drawer,desk drawer,Desk drawer is a place to store glue when it's not in use.,0.130645193,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",420,gold,O,0,1440,Where could you get some knives if you are planning to bring them outside with you?,sporting goods store,backpack,kitchen,sharp edges,dog house,kitchen,kitchen,Kitchen is a room or area where food is prepared and cooked. We could get some knives in a kitchen if we are planning to bring them outside with us.,0.080092115,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",420,gold,O,0,1440,Where could you get some knives if you are planning to bring them outside with you?,sporting goods store,backpack,kitchen,sharp edges,dog house,kitchen,kitchen,Kitchen is a room or area where food is prepared and cooked. We could get some knives in a kitchen if we are planning to bring them outside with us.,0.080092115,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",420,gold,O,0,1440,Where could you get some knives if you are planning to bring them outside with you?,sporting goods store,backpack,kitchen,sharp edges,dog house,kitchen,kitchen,Kitchen is a room or area where food is prepared and cooked. We could get some knives in a kitchen if we are planning to bring them outside with us.,0.080092115,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",29,gen,R,0,559,"The class of children walked around the place in a line, their guide took them to what?",to school,see exhibits,tickle,view video,jump rope,see exhibits,see exhibits,,0.0,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",29,gen,R,0,559,"The class of children walked around the place in a line, their guide took them to what?",to school,see exhibits,tickle,view video,jump rope,see exhibits,see exhibits,,0.0,,no
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",29,gen,R,0,559,"The class of children walked around the place in a line, their guide took them to what?",to school,see exhibits,tickle,view video,jump rope,see exhibits,see exhibits,,0.0,,no
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",223,gen,RO,0,1356,Why do people engage in chatting with friends in class?,necessity,answers,inspiration,love,fun,answers,answers,Chatting with friends is a form of social interaction. People engage in chatting with their friends in class to get answers.,-0.063144088,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",223,gen,RO,0,1356,Why do people engage in chatting with friends in class?,necessity,answers,inspiration,love,fun,answers,answers,Chatting with friends is a form of social interaction. People engage in chatting with their friends in class to get answers.,-0.063144088,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",223,gen,RO,0,1356,Why do people engage in chatting with friends in class?,necessity,answers,inspiration,love,fun,answers,answers,Chatting with friends is a form of social interaction. People engage in chatting with their friends in class to get answers.,-0.063144088,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",421,gold,O,0,1175,Where can leaves slide from and end up in a gutter?,trees,spout,roof,ground,street,roof,roof,Roof is the structure forming the upper covering of a building or vehicle. Leaves can slide from roof and end up in a gutter.,2.232253671,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",421,gold,O,0,1175,Where can leaves slide from and end up in a gutter?,trees,spout,roof,ground,street,roof,roof,Roof is the structure forming the upper covering of a building or vehicle. Leaves can slide from roof and end up in a gutter.,2.232253671,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",421,gold,O,0,1175,Where can leaves slide from and end up in a gutter?,trees,spout,roof,ground,street,roof,roof,Roof is the structure forming the upper covering of a building or vehicle. Leaves can slide from roof and end up in a gutter.,2.232253671,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",224,gen,RO,0,888,Where is known to be a wealth of information?,park,internet,meeting,library,book,library,library,Library is known to be a wealth of information.,0.470666707,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",224,gen,RO,0,888,Where is known to be a wealth of information?,park,internet,meeting,library,book,library,library,Library is known to be a wealth of information.,0.470666707,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",224,gen,RO,0,888,Where is known to be a wealth of information?,park,internet,meeting,library,book,library,library,Library is known to be a wealth of information.,0.470666707,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",30,gen,OR,0,2183,"His studying was going nowhere, he returned the dictionary to under the wobbly leg of the what?",chair,library,table,classroom,shelf,table,table,A table is a piece of furniture that is used for studying. A wobbly leg on the table means it is not stable.,0.172292527,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",30,gen,OR,0,2183,"His studying was going nowhere, he returned the dictionary to under the wobbly leg of the what?",chair,library,table,classroom,shelf,table,table,A table is a piece of furniture that is used for studying. A wobbly leg on the table means it is not stable.,0.172292527,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",30,gen,OR,0,2183,"His studying was going nowhere, he returned the dictionary to under the wobbly leg of the what?",chair,library,table,classroom,shelf,table,table,A table is a piece of furniture that is used for studying. A wobbly leg on the table means it is not stable.,0.172292527,3.0,yes
