Title,Description,Keywords,clip,sent,phrase,Answer.answer,Answer.bad_sent,Answer.commentbox,Answer.question
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.19.919-00.11.22.022,Her husband wakes up.,wakes,yes,,{},Her husband wakes up.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.31.30.412-01.31.31.412,In distant downtown skyscrapers burn like Roman candles.,burn,yes,,{},In distant downtown skyscrapers burn like Roman candles.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.31.30.412-01.31.31.412,In distant downtown skyscrapers burn like Roman candles.,burn,yes,,{},In distant downtown skyscrapers burn like Roman candles.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.31.30.412-01.31.31.412,In distant downtown skyscrapers burn like Roman candles.,burn,yes,,{},In distant downtown skyscrapers burn like Roman candles.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.31.30.412-01.31.31.412,In distant downtown skyscrapers burn like Roman candles.,burn,yes,,{},In distant downtown skyscrapers burn like Roman candles.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.31.30.412-01.31.31.412,In distant downtown skyscrapers burn like Roman candles.,burn,yes,,{},In distant downtown skyscrapers burn like Roman candles.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.25.000-00.11.30.579,"Later, Martinez pins a gold bar to each of his collar flaps.",pins,yes,,{},"Later, Martinez pins a gold bar to each of his collar flaps."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.25.000-00.11.30.579,"Later, Martinez pins a gold bar to each of his collar flaps.",pins,yes,,{},"Later, Martinez pins a gold bar to each of his collar flaps."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.25.000-00.11.30.579,"Later, Martinez pins a gold bar to each of his collar flaps.",pins,yes,,{},"Later, Martinez pins a gold bar to each of his collar flaps."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.25.000-00.11.30.579,"Later, Martinez pins a gold bar to each of his collar flaps.",pins,yes,,{},"Later, Martinez pins a gold bar to each of his collar flaps."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.25.000-00.11.30.579,"Later, Martinez pins a gold bar to each of his collar flaps.",pins,yes,,{},"Later, Martinez pins a gold bar to each of his collar flaps."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.31.30.412-01.31.31.412,In distant downtown skyscrapers burn like Roman candles.,burn like,yes,,{},In distant downtown skyscrapers burn like Roman candles.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.31.30.412-01.31.31.412,In distant downtown skyscrapers burn like Roman candles.,burn like,yes,,{},In distant downtown skyscrapers burn like Roman candles.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.31.30.412-01.31.31.412,In distant downtown skyscrapers burn like Roman candles.,burn like,yes,,{},In distant downtown skyscrapers burn like Roman candles.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.31.30.412-01.31.31.412,In distant downtown skyscrapers burn like Roman candles.,burn like,yes,,{},In distant downtown skyscrapers burn like Roman candles.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.31.30.412-01.31.31.412,In distant downtown skyscrapers burn like Roman candles.,burn like,yes,,{},In distant downtown skyscrapers burn like Roman candles.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.41.056-00.11.48.531,"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly.",turns,yes,,{},"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.41.056-00.11.48.531,"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly.",turns,yes,,{},"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.41.056-00.11.48.531,"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly.",turns,yes,,{},"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.41.056-00.11.48.531,"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly.",turns,yes,,{},"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.41.056-00.11.48.531,"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly.",turns,yes,,{},"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.35.14.016-01.35.17.905,Then they run.,run,yes,,{},Then they run.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.35.14.016-01.35.17.905,Then they run.,run,yes,,{},Then they run.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.35.14.016-01.35.17.905,Then they run.,run,no,,{},Then they run.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.35.14.016-01.35.17.905,Then they run.,run,yes,True,{},Then they run.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.35.14.016-01.35.17.905,Then they run.,run,yes,,{},Then they run.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.37.35.948-01.37.38.605,"Two jacking towers jet from its tower, protruding through a hole in the ceiling.",protruding,yes,,{},"Two jacking towers jet from its tower, protruding through a hole in the ceiling."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.37.35.948-01.37.38.605,"Two jacking towers jet from its tower, protruding through a hole in the ceiling.",protruding,no,,{},"Two jacking towers jet from its tower, protruding through a hole in the ceiling."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.37.35.948-01.37.38.605,"Two jacking towers jet from its tower, protruding through a hole in the ceiling.",protruding,yes,,{},"Two jacking towers jet from its tower, protruding through a hole in the ceiling."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.37.35.948-01.37.38.605,"Two jacking towers jet from its tower, protruding through a hole in the ceiling.",protruding,yes,,{},"Two jacking towers jet from its tower, protruding through a hole in the ceiling."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.37.35.948-01.37.38.605,"Two jacking towers jet from its tower, protruding through a hole in the ceiling.",protruding,no,,{},"Two jacking towers jet from its tower, protruding through a hole in the ceiling."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.41.056-00.11.48.531,"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly.",kisses,yes,,{},"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.41.056-00.11.48.531,"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly.",kisses,yes,,{},"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.41.056-00.11.48.531,"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly.",kisses,yes,,{},"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.41.056-00.11.48.531,"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly.",kisses,yes,,{},"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.41.056-00.11.48.531,"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly.",kisses,yes,,{},"Stopping at the front door, Martinez turns and kisses his wife's pregnant belly."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.39.20.000-01.39.25.000,Kerns glances up at some soaring drums as Kerns makes his way to a crumbled building.,glances up at,no,True,{},Kerns glances up at some soaring drums as Kerns makes his way to a crumbled building.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.39.20.000-01.39.25.000,Kerns glances up at some soaring drums as Kerns makes his way to a crumbled building.,glances up at,no,,{},Kerns glances up at some soaring drums as Kerns makes his way to a crumbled building.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.39.20.000-01.39.25.000,Kerns glances up at some soaring drums as Kerns makes his way to a crumbled building.,glances up at,yes,,{},Kerns glances up at some soaring drums as Kerns makes his way to a crumbled building.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.39.20.000-01.39.25.000,Kerns glances up at some soaring drums as Kerns makes his way to a crumbled building.,glances up at,yes,,{},Kerns glances up at some soaring drums as Kerns makes his way to a crumbled building.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_01.39.20.000-01.39.25.000,Kerns glances up at some soaring drums as Kerns makes his way to a crumbled building.,glances up at,yes,,{},Kerns glances up at some soaring drums as Kerns makes his way to a crumbled building.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.51.000-00.11.54.664,"Now, Marines ride inside a truck following a Humvee across sandy terrain.",ride,yes,,{},"Now, Marines ride inside a truck following a Humvee across sandy terrain."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.51.000-00.11.54.664,"Now, Marines ride inside a truck following a Humvee across sandy terrain.",ride,yes,,{},"Now, Marines ride inside a truck following a Humvee across sandy terrain."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.51.000-00.11.54.664,"Now, Marines ride inside a truck following a Humvee across sandy terrain.",ride,yes,,{},"Now, Marines ride inside a truck following a Humvee across sandy terrain."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.51.000-00.11.54.664,"Now, Marines ride inside a truck following a Humvee across sandy terrain.",ride,yes,,{},"Now, Marines ride inside a truck following a Humvee across sandy terrain."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.11.51.000-00.11.54.664,"Now, Marines ride inside a truck following a Humvee across sandy terrain.",ride,yes,,{},"Now, Marines ride inside a truck following a Humvee across sandy terrain."
