Title,Description,Keywords,tgt,pos,bogus,unsorted,sorted,seeded,num_classes,num_anno,latest_timestamp,crowdstarter,Answer.bogus,Answer.crowdstarter,Answer.goldclass1,Answer.goldclass10,Answer.goldclass11,Answer.goldclass12,Answer.goldclass13,Answer.goldclass14,Answer.goldclass15,Answer.goldclass16,Answer.goldclass17,Answer.goldclass18,Answer.goldclass19,Answer.goldclass2,Answer.goldclass20,Answer.goldclass21,Answer.goldclass22,Answer.goldclass3,Answer.goldclass4,Answer.goldclass5,Answer.goldclass6,Answer.goldclass7,Answer.goldclass8,Answer.goldclass9,Answer.latest_timestamp,Answer.merged0,Answer.merged1,Answer.merged10,Answer.merged2,Answer.merged3,Answer.merged4,Answer.merged5,Answer.merged6,Answer.merged7,Answer.merged8,Answer.merged9,Answer.newbox1,Answer.newbox2,Answer.newbox3,Answer.newbox4,Answer.newbox5,Answer.newbox6,Answer.newbox7,Answer.newbox8,Answer.num_anno,Answer.num_classes,Answer.pos,Answer.seeded,Answer.sorted,Answer.test,Answer.tgt,Answer.trash,Answer.unsorted
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,run,v,murky,"['be_taken', 'obligated', 'structured', 'can_be_done', 'are_used', 'broken', 'have_worked', 'launched', 'steered', 'observed']","[['enhanced', 'conducted', 'owned', 'accredited', 'commenced', 'be_performed'], ['are_complete', 'finished', 'being_managed', 'bound', 'planned', 'exhausted'], [""'re_going_away"", ""'m_going"", 'was_going', ""'il_be_gone"", 'is_going', 'be_running'], ['designated', 'registered', 'decreed'], ['being_pursued', 'be_pursued'], ['operates', 'functioning']]",True,6,6,20151006_155537,"{""1"": [""enhanced"", ""conducted"", ""owned"", ""accredited"", ""commenced"", ""be_performed""], ""2"": [""are_complete"", ""finished"", ""being_managed"", ""bound"", ""planned"", ""exhausted""], ""3"": [""'re_going_away"", ""'m_going"", ""was_going"", ""'il_be_gone"", ""is_going"", ""be_running""], ""4"": [""designated"", ""registered"", ""decreed""], ""5"": [""being_pursued"", ""be_pursued""], ""6"": [""operates"", ""functioning""]}",murky,{,enhanced@!conducted@!obligated@!steered@!owned@!accredited@!commenced@!launched@!structured@!be_performed@!observed@!,,,,,,,,,,,are_complete@!finished@!being_managed@!bound@!planned@!exhausted@!can_be_done@!have_worked@!,,,,'re_going_away@!'m_going@!was_going@!'il_be_gone@!is_going@!be_running@!,designated@!are_used@!registered@!decreed@!,being_pursued@!be_pursued@!,operates@!functioning@!broken@!,,,,20151006_155537,,,,,,,,,,,,be_taken@!,,,,,,,,6,6,v,True,"[['enhanced', 'conducted', 'owned', 'accredited', 'commenced', 'be_performed'], ['are_complete', 'finished', 'being_managed', 'bound', 'planned', 'exhausted'], [",{},run,murky@!,"[be_taken, obligated, structured, can_be_done, are_used, broken, have_worked, launched, steered, observed]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,run,v,murky,"['be_taken', 'obligated', 'structured', 'can_be_done', 'are_used', 'broken', 'have_worked', 'launched', 'steered', 'observed']","[['enhanced', 'conducted', 'owned', 'accredited', 'commenced', 'be_performed'], ['are_complete', 'finished', 'being_managed', 'bound', 'planned', 'exhausted'], [""'re_going_away"", ""'m_going"", 'was_going', ""'il_be_gone"", 'is_going', 'be_running'], ['designated', 'registered', 'decreed'], ['being_pursued', 'be_pursued'], ['operates', 'functioning']]",True,6,6,20151006_155537,"{""1"": [""enhanced"", ""conducted"", ""owned"", ""accredited"", ""commenced"", ""be_performed""], ""2"": [""are_complete"", ""finished"", ""being_managed"", ""bound"", ""planned"", ""exhausted""], ""3"": [""'re_going_away"", ""'m_going"", ""was_going"", ""'il_be_gone"", ""is_going"", ""be_running""], ""4"": [""designated"", ""registered"", ""decreed""], ""5"": [""being_pursued"", ""be_pursued""], ""6"": [""operates"", ""functioning""]}",murky,{,enhanced@!conducted@!owned@!accredited@!commenced@!be_performed@!,,,,,,,,,,,are_complete@!finished@!being_managed@!bound@!planned@!can_be_done@!be_taken@!exhausted@!,,,,'re_going_away@!'m_going@!was_going@!'il_be_gone@!is_going@!are_used@!be_running@!,designated@!structured@!observed@!obligated@!registered@!decreed@!,being_pursued@!be_pursued@!,operates@!functioning@!,,,,20151006_155537,,,,,,,,,,,,have_worked@!,launched@!,broken@!,,,,,,6,6,v,True,"[['enhanced', 'conducted', 'owned', 'accredited', 'commenced', 'be_performed'], ['are_complete', 'finished', 'being_managed', 'bound', 'planned', 'exhausted'], [",{},run,murky@!steered@!,"[be_taken, obligated, structured, can_be_done, are_used, broken, have_worked, launched, steered, observed]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,show,v,admiral,"['turns_out', 'be_identified', 'displays', 'been_established', 'is_lodged', 'been_here', 'requests', 'got', 'showed', 'display']","[['were_issued', 'had_shown', 'has_been_issued', 'been_issued', 'is_submitted', 'were_coming'], ['been_proven', 'be_proven', 'be_displayed', 'has_proven', 'demonstrates', 'be_noted'], ['is_presented', 'shown', 'is_shown', 'will_be_shown', 'be_demonstrated', 'has_demonstrated'], ['found_that'], ['be_shown', 'shows_that'], ['details']]",True,6,6,20151006_155537,"{""1"": [""were_issued"", ""had_shown"", ""has_been_issued"", ""been_issued"", ""is_submitted"", ""were_coming""], ""2"": [""been_proven"", ""be_proven"", ""be_displayed"", ""has_proven"", ""demonstrates"", ""be_noted""], ""4"": [""is_presented"", ""shown"", ""is_shown"", ""will_be_shown"", ""be_demonstrated"", ""has_demonstrated""], ""5"": [""found_that""], ""6"": [""be_shown"", ""shows_that""], ""8"": [""details""]}",admiral,{,were_issued@!had_shown@!has_been_issued@!been_issued@!is_submitted@!were_coming@!found_that@!,,,,,,,,,,,been_proven@!be_proven@!be_displayed@!has_proven@!showed@!display@!been_established@!displays@!be_identified@!demonstrates@!be_noted@!,,,,,is_presented@!shown@!is_shown@!will_be_shown@!be_demonstrated@!has_demonstrated@!be_shown@!is_lodged@!shows_that@!turns_out@!,,,,details@!,,20151006_155537,"goldclass4,goldclass6","goldclass1,goldclass5",,,,,,,,,,,,,,,,,,6,6,v,True,"[['were_issued', 'had_shown', 'has_been_issued', 'been_issued', 'is_submitted', 'were_coming'], ['been_proven', 'be_proven', 'be_displayed', 'has_proven', 'demonstrates', 'be_noted'], ['is_presented', 'shown', 'is_shown', 'will_be_shown', 'be_demonstrated', 'has_demonstrated'], ['found_that'], ['be_shown', 'shows_that'], ['details']]",{},show,requests@!got@!been_here@!admiral@!,"[turns_out, be_identified, displays, been_established, is_lodged, been_here, requests, got, showed, display]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,show,v,admiral,"['turns_out', 'be_identified', 'displays', 'been_established', 'is_lodged', 'been_here', 'requests', 'got', 'showed', 'display']","[['were_issued', 'had_shown', 'has_been_issued', 'been_issued', 'is_submitted', 'were_coming'], ['been_proven', 'be_proven', 'be_displayed', 'has_proven', 'demonstrates', 'be_noted'], ['is_presented', 'shown', 'is_shown', 'will_be_shown', 'be_demonstrated', 'has_demonstrated'], ['found_that'], ['be_shown', 'shows_that'], ['details']]",True,6,6,20151006_155537,"{""1"": [""were_issued"", ""had_shown"", ""has_been_issued"", ""been_issued"", ""is_submitted"", ""were_coming""], ""2"": [""been_proven"", ""be_proven"", ""be_displayed"", ""has_proven"", ""demonstrates"", ""be_noted""], ""4"": [""is_presented"", ""shown"", ""is_shown"", ""will_be_shown"", ""be_demonstrated"", ""has_demonstrated""], ""5"": [""found_that""], ""6"": [""be_shown"", ""shows_that""], ""8"": [""details""]}",admiral,{,were_issued@!had_shown@!has_been_issued@!been_issued@!is_submitted@!were_coming@!,,,,,,,,,,,been_proven@!be_proven@!be_displayed@!has_proven@!demonstrates@!display@!be_noted@!displays@!,,,,,is_presented@!shown@!is_shown@!will_be_shown@!be_demonstrated@!showed@!has_demonstrated@!be_shown@!shows_that@!,found_that@!turns_out@!,,,details@!,,20151006_155537,"goldclass4,goldclass6",,,,,,,,,,,been_established@!,be_identified@!,been_here@!,is_lodged@!,requests@!,got@!,,,6,6,v,True,"[['were_issued', 'had_shown', 'has_been_issued', 'been_issued', 'is_submitted', 'were_coming'], ['been_proven', 'be_proven', 'be_displayed', 'has_proven', 'demonstrates', 'be_noted'], ['is_presented', 'shown', 'is_shown', 'will_be_shown', 'be_demonstrated', 'has_demonstrated'], ['found_that'], ['be_shown', 'shows_that'], ['details']]",{},show,admiral@!,"[turns_out, be_identified, displays, been_established, is_lodged, been_here, requests, got, showed, display]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,show,v,admiral,"['turns_out', 'be_identified', 'displays', 'been_established', 'is_lodged', 'been_here', 'requests', 'got', 'showed', 'display']","[['were_issued', 'had_shown', 'has_been_issued', 'been_issued', 'is_submitted', 'were_coming'], ['been_proven', 'be_proven', 'be_displayed', 'has_proven', 'demonstrates', 'be_noted'], ['is_presented', 'shown', 'is_shown', 'will_be_shown', 'be_demonstrated', 'has_demonstrated'], ['found_that'], ['be_shown', 'shows_that'], ['details']]",True,6,6,20151006_155537,"{""1"": [""were_issued"", ""had_shown"", ""has_been_issued"", ""been_issued"", ""is_submitted"", ""were_coming""], ""2"": [""been_proven"", ""be_proven"", ""be_displayed"", ""has_proven"", ""demonstrates"", ""be_noted""], ""4"": [""is_presented"", ""shown"", ""is_shown"", ""will_be_shown"", ""be_demonstrated"", ""has_demonstrated""], ""5"": [""found_that""], ""6"": [""be_shown"", ""shows_that""], ""8"": [""details""]}",admiral,{,were_issued@!had_shown@!has_been_issued@!been_issued@!is_submitted@!were_coming@!showed@!,,,,,,,,,,,been_proven@!be_proven@!be_displayed@!display@!has_proven@!demonstrates@!be_noted@!is_lodged@!is_presented@!shown@!is_shown@!displays@!been_established@!will_be_shown@!be_demonstrated@!has_demonstrated@!,,,,,,found_that@!be_identified@!,be_shown@!shows_that@!been_here@!,,details@!,,20151006_155537,"goldclass2,goldclass4",,,,,,,,,,,turns_out@!,,,,,,,,6,6,v,True,"[['were_issued', 'had_shown', 'has_been_issued', 'been_issued', 'is_submitted', 'were_coming'], ['been_proven', 'be_proven', 'be_displayed', 'has_proven', 'demonstrates', 'be_noted'], ['is_presented', 'shown', 'is_shown', 'will_be_shown', 'be_demonstrated', 'has_demonstrated'], ['found_that'], ['be_shown', 'shows_that'], ['details']]",{},show,admiral@!requests@!got@!,"[turns_out, be_identified, displays, been_established, is_lodged, been_here, requests, got, showed, display]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,show,v,admiral,"['turns_out', 'be_identified', 'displays', 'been_established', 'is_lodged', 'been_here', 'requests', 'got', 'showed', 'display']","[['were_issued', 'had_shown', 'has_been_issued', 'been_issued', 'is_submitted', 'were_coming'], ['been_proven', 'be_proven', 'be_displayed', 'has_proven', 'demonstrates', 'be_noted'], ['is_presented', 'shown', 'is_shown', 'will_be_shown', 'be_demonstrated', 'has_demonstrated'], ['found_that'], ['be_shown', 'shows_that'], ['details']]",True,6,6,20151006_155537,"{""1"": [""were_issued"", ""had_shown"", ""has_been_issued"", ""been_issued"", ""is_submitted"", ""were_coming""], ""2"": [""been_proven"", ""be_proven"", ""be_displayed"", ""has_proven"", ""demonstrates"", ""be_noted""], ""4"": [""is_presented"", ""shown"", ""is_shown"", ""will_be_shown"", ""be_demonstrated"", ""has_demonstrated""], ""5"": [""found_that""], ""6"": [""be_shown"", ""shows_that""], ""8"": [""details""]}",admiral,{,,,,,,,,,,,,been_proven@!be_proven@!be_displayed@!be_identified@!has_proven@!been_established@!demonstrates@!be_noted@!,,,,,is_presented@!shown@!is_shown@!will_be_shown@!be_demonstrated@!has_demonstrated@!were_issued@!had_shown@!has_been_issued@!been_issued@!is_submitted@!were_coming@!found_that@!be_shown@!shows_that@!,,,,details@!,,20151006_155537,"goldclass1,goldclass5,goldclass6","goldclass4,goldclass1",,,,,,,,,,display@!showed@!displays@!,,,,,,,,6,6,v,True,"[['were_issued', 'had_shown', 'has_been_issued', 'been_issued', 'is_submitted', 'were_coming'], ['been_proven', 'be_proven', 'be_displayed', 'has_proven', 'demonstrates', 'be_noted'], ['is_presented', 'shown', 'is_shown', 'will_be_shown', 'be_demonstrated', 'has_demonstrated'], ['found_that'], ['be_shown', 'shows_that'], ['details']]",{},show,is_lodged@!been_here@!requests@!admiral@!turns_out@!got@!,"[turns_out, be_identified, displays, been_established, is_lodged, been_here, requests, got, showed, display]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,show,v,admiral,"['turns_out', 'be_identified', 'displays', 'been_established', 'is_lodged', 'been_here', 'requests', 'got', 'showed', 'display']","[['were_issued', 'had_shown', 'has_been_issued', 'been_issued', 'is_submitted', 'were_coming'], ['been_proven', 'be_proven', 'be_displayed', 'has_proven', 'demonstrates', 'be_noted'], ['is_presented', 'shown', 'is_shown', 'will_be_shown', 'be_demonstrated', 'has_demonstrated'], ['found_that'], ['be_shown', 'shows_that'], ['details']]",True,6,6,20151006_155537,"{""1"": [""were_issued"", ""had_shown"", ""has_been_issued"", ""been_issued"", ""is_submitted"", ""were_coming""], ""2"": [""been_proven"", ""be_proven"", ""be_displayed"", ""has_proven"", ""demonstrates"", ""be_noted""], ""4"": [""is_presented"", ""shown"", ""is_shown"", ""will_be_shown"", ""be_demonstrated"", ""has_demonstrated""], ""5"": [""found_that""], ""6"": [""be_shown"", ""shows_that""], ""8"": [""details""]}",admiral,{,were_issued@!had_shown@!has_been_issued@!been_issued@!is_submitted@!is_lodged@!were_coming@!,,,,,,,,,,,been_proven@!be_proven@!be_displayed@!has_proven@!demonstrates@!be_noted@!be_shown@!shows_that@!turns_out@!,,,,,is_presented@!shown@!is_shown@!be_identified@!will_be_shown@!be_demonstrated@!has_demonstrated@!found_that@!showed@!,,,,details@!,,20151006_155537,"goldclass2,goldclass6","goldclass4,goldclass5",,,,,,,,,,display@!displays@!,requests@!,been_established@!,got@!,been_here@!,,,,6,6,v,True,"[['were_issued', 'had_shown', 'has_been_issued', 'been_issued', 'is_submitted', 'were_coming'], ['been_proven', 'be_proven', 'be_displayed', 'has_proven', 'demonstrates', 'be_noted'], ['is_presented', 'shown', 'is_shown', 'will_be_shown', 'be_demonstrated', 'has_demonstrated'], ['found_that'], ['be_shown', 'shows_that'], ['details']]",{},show,admiral@!,"[turns_out, be_identified, displays, been_established, is_lodged, been_here, requests, got, showed, display]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,show,v,admiral,"['turns_out', 'be_identified', 'displays', 'been_established', 'is_lodged', 'been_here', 'requests', 'got', 'showed', 'display']","[['were_issued', 'had_shown', 'has_been_issued', 'been_issued', 'is_submitted', 'were_coming'], ['been_proven', 'be_proven', 'be_displayed', 'has_proven', 'demonstrates', 'be_noted'], ['is_presented', 'shown', 'is_shown', 'will_be_shown', 'be_demonstrated', 'has_demonstrated'], ['found_that'], ['be_shown', 'shows_that'], ['details']]",True,6,6,20151006_155537,"{""1"": [""were_issued"", ""had_shown"", ""has_been_issued"", ""been_issued"", ""is_submitted"", ""were_coming""], ""2"": [""been_proven"", ""be_proven"", ""be_displayed"", ""has_proven"", ""demonstrates"", ""be_noted""], ""4"": [""is_presented"", ""shown"", ""is_shown"", ""will_be_shown"", ""be_demonstrated"", ""has_demonstrated""], ""5"": [""found_that""], ""6"": [""be_shown"", ""shows_that""], ""8"": [""details""]}",admiral,{,were_issued@!had_shown@!has_been_issued@!been_here@!got@!turns_out@!been_issued@!is_submitted@!were_coming@!,,,,,,,,,,,,,,,,,found_that@!been_proven@!be_identified@!been_established@!be_proven@!be_displayed@!has_proven@!demonstrates@!be_noted@!is_presented@!shown@!is_shown@!will_be_shown@!be_demonstrated@!has_demonstrated@!,be_shown@!display@!shows_that@!displays@!showed@!,,details@!,,20151006_155537,"goldclass2,goldclass4","goldclass5,goldclass2",,,,,,,,,,,,,,,,,,6,6,v,True,"[['were_issued', 'had_shown', 'has_been_issued', 'been_issued', 'is_submitted', 'were_coming'], ['been_proven', 'be_proven', 'be_displayed', 'has_proven', 'demonstrates', 'be_noted'], ['is_presented', 'shown', 'is_shown', 'will_be_shown', 'be_demonstrated', 'has_demonstrated'], ['found_that'], ['be_shown', 'shows_that'], ['details']]",{},show,is_lodged@!requests@!admiral@!,"[turns_out, be_identified, displays, been_established, is_lodged, been_here, requests, got, showed, display]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,strike,v,honeybee,"['has_happened', 'are_included', 'determining', 'are_reached', 'be_prepared', 'are_located', 'batters', 'are_taking_place', 'be_received', 'went']","[['be_attained', 'being_sought', 'is_established', 'to_be_achieved', 'are_occurring', 'is_reached'], ['fired', 'were_beaten', 'fires', 'shelled', 'slams', 'be_struck']]",True,2,6,20151006_155537,"{""1"": [""be_attained"", ""being_sought"", ""is_established"", ""to_be_achieved"", ""are_occurring"", ""is_reached""], ""2"": [""fired"", ""were_beaten"", ""fires"", ""shelled"", ""slams"", ""be_struck""]}",honeybee,{,be_attained@!being_sought@!is_established@!to_be_achieved@!has_happened@!are_reached@!are_occurring@!are_located@!be_prepared@!is_reached@!,,,,,,,,,,,fired@!were_beaten@!fires@!shelled@!slams@!be_struck@!,,,,,,,,,,,20151006_155537,,,,,,,,,,,,are_included@!are_taking_place@!,,,,,,,,6,2,v,True,"[['be_attained', 'being_sought', 'is_established', 'to_be_achieved', 'are_occurring', 'is_reached'], ['fired', 'were_beaten', 'fires', 'shelled', 'slams', 'be_struck']]",{},strike,batters@!went@!be_received@!honeybee@!determining@!,"[has_happened, are_included, determining, are_reached, be_prepared, are_located, batters, are_taking_place, be_received, went]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,strike,v,honeybee,"['has_happened', 'are_included', 'determining', 'are_reached', 'be_prepared', 'are_located', 'batters', 'are_taking_place', 'be_received', 'went']","[['be_attained', 'being_sought', 'is_established', 'to_be_achieved', 'are_occurring', 'is_reached'], ['fired', 'were_beaten', 'fires', 'shelled', 'slams', 'be_struck']]",True,2,6,20151006_155537,"{""1"": [""be_attained"", ""being_sought"", ""is_established"", ""to_be_achieved"", ""are_occurring"", ""is_reached""], ""2"": [""fired"", ""were_beaten"", ""fires"", ""shelled"", ""slams"", ""be_struck""]}",honeybee,{,be_attained@!being_sought@!is_established@!to_be_achieved@!are_occurring@!are_reached@!determining@!is_reached@!,,,,,,,,,,,fired@!were_beaten@!fires@!shelled@!slams@!be_struck@!batters@!,,,,,,,,,,,20151006_155537,,,,,,,,,,,,be_received@!,are_included@!,went@!,are_located@!,are_taking_place@!,has_happened@!,be_prepared@!,,6,2,v,True,"[['be_attained', 'being_sought', 'is_established', 'to_be_achieved', 'are_occurring', 'is_reached'], ['fired', 'were_beaten', 'fires', 'shelled', 'slams', 'be_struck']]",{},strike,honeybee@!,"[has_happened, are_included, determining, are_reached, be_prepared, are_located, batters, are_taking_place, be_received, went]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,strike,v,honeybee,"['has_happened', 'are_included', 'determining', 'are_reached', 'be_prepared', 'are_located', 'batters', 'are_taking_place', 'be_received', 'went']","[['be_attained', 'being_sought', 'is_established', 'to_be_achieved', 'are_occurring', 'is_reached'], ['fired', 'were_beaten', 'fires', 'shelled', 'slams', 'be_struck']]",True,2,6,20151006_155537,"{""1"": [""be_attained"", ""being_sought"", ""is_established"", ""to_be_achieved"", ""are_occurring"", ""is_reached""], ""2"": [""fired"", ""were_beaten"", ""fires"", ""shelled"", ""slams"", ""be_struck""]}",honeybee,{,be_attained@!being_sought@!is_established@!to_be_achieved@!are_occurring@!is_reached@!,,,,,,,,,,,fired@!were_beaten@!fires@!shelled@!slams@!be_struck@!,,,,,,,,,,,20151006_155537,,,,,,,,,,,,,,,,,,,,6,2,v,True,"[['be_attained', 'being_sought', 'is_established', 'to_be_achieved', 'are_occurring', 'is_reached'], ['fired', 'were_beaten', 'fires', 'shelled', 'slams', 'be_struck']]",{},strike,be_received@!determining@!are_located@!has_happened@!batters@!be_prepared@!went@!are_reached@!honeybee@!are_taking_place@!are_included@!,"[has_happened, are_included, determining, are_reached, be_prepared, are_located, batters, are_taking_place, be_received, went]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,strike,v,honeybee,"['has_happened', 'are_included', 'determining', 'are_reached', 'be_prepared', 'are_located', 'batters', 'are_taking_place', 'be_received', 'went']","[['be_attained', 'being_sought', 'is_established', 'to_be_achieved', 'are_occurring', 'is_reached'], ['fired', 'were_beaten', 'fires', 'shelled', 'slams', 'be_struck']]",True,2,6,20151006_155537,"{""1"": [""be_attained"", ""being_sought"", ""is_established"", ""to_be_achieved"", ""are_occurring"", ""is_reached""], ""2"": [""fired"", ""were_beaten"", ""fires"", ""shelled"", ""slams"", ""be_struck""]}",honeybee,{,be_attained@!being_sought@!is_established@!to_be_achieved@!are_occurring@!is_reached@!be_received@!,,,,,,,,,,,fired@!were_beaten@!fires@!shelled@!slams@!be_struck@!batters@!,,,,,,,,,,,20151006_155537,,,,,,,,,,,,are_taking_place@!,are_located@!,are_included@!,went@!,determining@!,has_happened@!,are_reached@!,be_prepared@!,6,2,v,True,"[['be_attained', 'being_sought', 'is_established', 'to_be_achieved', 'are_occurring', 'is_reached'], ['fired', 'were_beaten', 'fires', 'shelled', 'slams', 'be_struck']]",{},strike,honeybee@!,"[has_happened, are_included, determining, are_reached, be_prepared, are_located, batters, are_taking_place, be_received, went]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,strike,v,honeybee,"['has_happened', 'are_included', 'determining', 'are_reached', 'be_prepared', 'are_located', 'batters', 'are_taking_place', 'be_received', 'went']","[['be_attained', 'being_sought', 'is_established', 'to_be_achieved', 'are_occurring', 'is_reached'], ['fired', 'were_beaten', 'fires', 'shelled', 'slams', 'be_struck']]",True,2,6,20151006_155537,"{""1"": [""be_attained"", ""being_sought"", ""is_established"", ""to_be_achieved"", ""are_occurring"", ""is_reached""], ""2"": [""fired"", ""were_beaten"", ""fires"", ""shelled"", ""slams"", ""be_struck""]}",honeybee,{,be_attained@!being_sought@!is_established@!to_be_achieved@!are_occurring@!are_included@!is_reached@!are_reached@!be_received@!has_happened@!be_prepared@!,,,,,,,,,,,fired@!were_beaten@!fires@!shelled@!slams@!be_struck@!,,,,,,,,,,,20151006_155537,,,,,,,,,,,,batters@!,,,,,,,,6,2,v,True,"[['be_attained', 'being_sought', 'is_established', 'to_be_achieved', 'are_occurring', 'is_reached'], ['fired', 'were_beaten', 'fires', 'shelled', 'slams', 'be_struck']]",{},strike,went@!are_taking_place@!honeybee@!determining@!are_located@!,"[has_happened, are_included, determining, are_reached, be_prepared, are_located, batters, are_taking_place, be_received, went]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,strike,v,honeybee,"['has_happened', 'are_included', 'determining', 'are_reached', 'be_prepared', 'are_located', 'batters', 'are_taking_place', 'be_received', 'went']","[['be_attained', 'being_sought', 'is_established', 'to_be_achieved', 'are_occurring', 'is_reached'], ['fired', 'were_beaten', 'fires', 'shelled', 'slams', 'be_struck']]",True,2,6,20151006_155537,"{""1"": [""be_attained"", ""being_sought"", ""is_established"", ""to_be_achieved"", ""are_occurring"", ""is_reached""], ""2"": [""fired"", ""were_beaten"", ""fires"", ""shelled"", ""slams"", ""be_struck""]}",honeybee,{,be_attained@!being_sought@!is_established@!to_be_achieved@!has_happened@!are_included@!determining@!are_occurring@!are_located@!are_taking_place@!are_reached@!be_received@!be_prepared@!is_reached@!went@!,,,,,,,,,,,fired@!were_beaten@!fires@!shelled@!slams@!batters@!be_struck@!,,,,,,,,,,,20151006_155537,,,,,,,,,,,,,,,,,,,,6,2,v,True,"[['be_attained', 'being_sought', 'is_established', 'to_be_achieved', 'are_occurring', 'is_reached'], ['fired', 'were_beaten', 'fires', 'shelled', 'slams', 'be_struck']]",{},strike,honeybee@!,"[has_happened, are_included, determining, are_reached, be_prepared, are_located, batters, are_taking_place, be_received, went]"
