Title,Description,Keywords,control,id0,text0,annotations0,id1,text1,annotations1,id2,text2,annotations2,id3,text3,annotations3,id4,text4,annotations4,id5,text5,annotations5,id6,text6,annotations6,id7,text7,annotations7,id8,text8,annotations8,id9,text9,annotations9,id10,text10,annotations10,id11,text11,annotations11,id12,text12,annotations12,id13,text13,annotations13,id14,text14,annotations14,id15,text15,annotations15,id16,text16,annotations16,id17,text17,annotations17,id18,text18,annotations18,id19,text19,annotations19
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",18,JebBushSent_4057,Kids,,JebBushSent_2586,olds,,JebBushSent_3218,ouija,,JebBushSent_3255,exed,,JebBushSent_2271,counsel,,JebBushSent_1350,fine,,JebBushSent_5352,hurting,,JebBushSent_270,recommend,,JebBushSent_5651,wind,,JebBushSent_5410,i.e.,,JebBushSent_1266,made,,JebBushSent_250,create,,JebBushSent_2390,error,,JebBushSent_370,personal,,JebBushSent_3426,WHO,,JebBushSent_6195,strengthen,,JebBushSent_3427,ARE,,JebBushSent_4951,Levy,,WordControl,zillion,Informal,JebBushSent_4846,impairment,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",0,WordControl,resulted,Formal,JebBushSent_1795,2.5,,JebBushSent_3453,Katie,,JebBushSent_3206,EFA,,JebBushSent_2051,34683,,JebBushSent_405,many,,JebBushSent_3287,FMPTA,,JebBushSent_1744,expanding,,JebBushSent_4577,votes,,JebBushSent_3818,8th,,JebBushSent_1172,mentioned,,JebBushSent_5313,taught,,JebBushSent_3413,IN,,JebBushSent_4658,Among,,JebBushSent_5989,agricolas,,JebBushSent_4590,Alliance,,JebBushSent_3509,06/11/02,,JebBushSent_3870,poised,,JebBushSent_5863,hospices,,JebBushSent_4800,P.P.S.,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",1,JebBushSent_3088,Trade,,WordControl,chilling,Informal,JebBushSent_6026,Sacramento,,JebBushSent_1992,available,,JebBushSent_3394,diligence...waiting,,JebBushSent_2003,justification,,JebBushSent_721,predict,,JebBushSent_2632,Leon,,JebBushSent_5258,listed,,JebBushSent_4911,juries,,JebBushSent_3046,begin,,JebBushSent_3312,ho,,JebBushSent_2276,wage,,JebBushSent_3985,Swann,,JebBushSent_4634,kidding,,JebBushSent_5759,T.K.,,JebBushSent_4886,Signs,,JebBushSent_984,involved,,JebBushSent_4874,compensated,,JebBushSent_104,J,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",12,JebBushSent_3351,tomorrow,,JebBushSent_5697,damaging,,JebBushSent_5255,core,,JebBushSent_3866,Estelle,,JebBushSent_1509,&apos; m,,JebBushSent_4030,FAPE,,JebBushSent_536,Sharon,,JebBushSent_2600,Reducing,,JebBushSent_2870,corporation,,JebBushSent_653,spilling,,JebBushSent_4616,locations,,JebBushSent_1773,feature,,WordControl,cancellations,Formal,JebBushSent_5186,prototype,,JebBushSent_3057,Orlando,,JebBushSent_5940,volved,,JebBushSent_5516,overcrowded,,JebBushSent_1850,disturbing,,JebBushSent_122,State,,JebBushSent_842,Sonny,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",4,JebBushSent_2426,brother,,JebBushSent_3348,MIGHT,,JebBushSent_857,fierce,,JebBushSent_3241,equal,,WordControl,represent,Formal,JebBushSent_2765,bill,,JebBushSent_2705,assistant,,JebBushSent_2482,Defenders,,JebBushSent_4985,mistake,,JebBushSent_4717,Telephone,,JebBushSent_2239,PREVENTION,,JebBushSent_308,FL,,JebBushSent_627,seagrass,,JebBushSent_3328,REMOVE,,JebBushSent_3530,http://www.tallahassee.com/images/component/divider_rail_top.gif,,JebBushSent_4413,colorful,,JebBushSent_1560,contributing,,JebBushSent_5468,8.5,,JebBushSent_691,gained,,JebBushSent_4721,www.grayharris.com,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",11,JebBushSent_2589,enrolling,,JebBushSent_1189,60,,JebBushSent_4896,detected,,JebBushSent_4683,pet,,JebBushSent_1580,reproach,,JebBushSent_6098,WAIVER,,JebBushSent_4207,Guardian,,JebBushSent_5169,Tracy,,JebBushSent_1453,sitting,,JebBushSent_484,medical,,JebBushSent_6011,East,,WordControl,busted,Informal,JebBushSent_1144,minutes,,JebBushSent_2180,regime,,JebBushSent_978,beatings,,JebBushSent_4749,Permanent,,JebBushSent_2619,exact,,JebBushSent_2158,DISABILITIES,,JebBushSent_1041,how,,JebBushSent_3515,participation,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",6,JebBushSent_284,If,,JebBushSent_5856,certified,,JebBushSent_4398,Appropriation,,JebBushSent_2200,duplication,,JebBushSent_2936,improve,,JebBushSent_1038,great,,WordControl,booze,Informal,JebBushSent_4372,powerful,,JebBushSent_2489,http://www.netzero.net/download/index.html,,JebBushSent_4657,====================================================,,JebBushSent_4764,equivalent,,JebBushSent_4327,ruin,,JebBushSent_871,fact,,JebBushSent_1148,quickest,,JebBushSent_709,F,,JebBushSent_1808,practice,,JebBushSent_5756,inaugeration,,JebBushSent_5063,thereafter,,JebBushSent_5953,hicimos,,JebBushSent_4109,initiativ=,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",18,JebBushSent_4980,mistakenly,,JebBushSent_5266,proved,,JebBushSent_1853,masturbating,,JebBushSent_596,Bob,,JebBushSent_5653,candid,,JebBushSent_4662,traps,,JebBushSent_5379,17th,,JebBushSent_3658,como,,JebBushSent_1231,teachers,,JebBushSent_4234,Voinovich,,JebBushSent_2894,Pendleton,,JebBushSent_5408,easy,,JebBushSent_1799,discussed,,JebBushSent_2411,contrast,,JebBushSent_302,Doctorate,,JebBushSent_5378,Adam,,JebBushSent_4389,Sydney,,JebBushSent_5147,LANE,,WordControl,discourages,Formal,JebBushSent_4445,culture,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",19,JebBushSent_2279,affordable,,JebBushSent_2353,Jennifer,,JebBushSent_3401,noted,,JebBushSent_6082,Hollywood,,JebBushSent_2145,18,,JebBushSent_2492,Take,,JebBushSent_3216,type,,JebBushSent_1220,quick,,JebBushSent_3160,haul,,JebBushSent_3061,lather,,JebBushSent_5094,financial,,JebBushSent_4958,transfer,,JebBushSent_6084,piping,,JebBushSent_718,liberal,,JebBushSent_4786,capstone,,JebBushSent_1177,site,,JebBushSent_3691,Cement,,JebBushSent_2762,irreversible,,JebBushSent_2685,citing,,WordControl,okiedokie,Informal
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",7,JebBushSent_3809,reciprocal,,JebBushSent_2638,aspects,,JebBushSent_1611,development,,JebBushSent_1286,strait,,JebBushSent_3903,light,,JebBushSent_527,ask,,JebBushSent_2796,Miltin,,WordControl,influenced,Formal,JebBushSent_4072,Sixta,,JebBushSent_4907,largest,,JebBushSent_4579,politically,,JebBushSent_1583,inviting,,JebBushSent_4475,scores,,JebBushSent_2714,Martnez,,JebBushSent_4344,convicted,,JebBushSent_397,though,,JebBushSent_3725,Deal,,JebBushSent_389,today,,JebBushSent_4700,aimed,,JebBushSent_1522,IDEA,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",18,JebBushSent_4667,deceit,,JebBushSent_5636,Optometric,,JebBushSent_412,real,,JebBushSent_3716,stores,,JebBushSent_5113,Hobbs,,JebBushSent_3912,stake,,JebBushSent_3517,Higher,,JebBushSent_5629,Judy,,JebBushSent_4931,Columba,,JebBushSent_1196,County,,JebBushSent_3678,cement,,JebBushSent_5733,efficiently,,JebBushSent_565,concept,,JebBushSent_512,reasons,,JebBushSent_1965,Owenby,,JebBushSent_5311,coarperative,,JebBushSent_3843,North,,JebBushSent_528,first,,WordControl,l8r,Informal,JebBushSent_1312,miss,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",16,JebBushSent_5772,reared,,JebBushSent_961,meted,,JebBushSent_988,brutal,,JebBushSent_5544,issued,,JebBushSent_2731,Summas,,JebBushSent_4495,Wendy,,JebBushSent_4472,Jersey,,JebBushSent_5053,outline,,JebBushSent_4186,resolve,,JebBushSent_5531,liked,,JebBushSent_3811,weapon,,JebBushSent_149,posted,,JebBushSent_5004,investor,,JebBushSent_5829,affecting,,JebBushSent_2637,broad,,JebBushSent_4392,medicaid,,WordControl,stoned,Informal,JebBushSent_2328,BCB,,JebBushSent_2677,corrective,,JebBushSent_2055,count,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",18,JebBushSent_4715,32301-7721,,JebBushSent_3787,persona,,JebBushSent_3461,detailed,,JebBushSent_1646,Giving,,JebBushSent_3419,TO,,JebBushSent_184,Anne,,JebBushSent_515,There,,JebBushSent_5159,elders,,JebBushSent_4618,places,,JebBushSent_2495,100,,JebBushSent_2798,su,,JebBushSent_2151,exploit,,JebBushSent_4935,Gore,,JebBushSent_5667,proposals,,JebBushSent_5389,23,,JebBushSent_5715,Powerful,,JebBushSent_1568,living,,JebBushSent_1538,&apos; d,,WordControl,hangout,Informal,JebBushSent_501,fighting,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",8,JebBushSent_3482,Advisory,,JebBushSent_1134,course,,JebBushSent_2058,God,,JebBushSent_5975,escribirle,,JebBushSent_3374,film,,JebBushSent_904,effort,,JebBushSent_1098,Several,,JebBushSent_3963,regrets,,WordControl,suffice,Formal,JebBushSent_4452,conversations,,JebBushSent_2981,Rosa,,JebBushSent_2902,exceptions,,JebBushSent_4809,circumstances,,JebBushSent_1348,better,,JebBushSent_5712,fuels,,JebBushSent_3445,sense,,JebBushSent_1981,Two,,JebBushSent_1993,accomplish,,JebBushSent_1111,telling,,JebBushSent_1526,IEP,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",10,JebBushSent_4652,Agency,,JebBushSent_2907,Lucie,,JebBushSent_1410,contribute,,JebBushSent_4841,O,,JebBushSent_2083,13-year,,JebBushSent_4159,Mourning,,JebBushSent_1419,abilities,,JebBushSent_873,area,,JebBushSent_3876,nobody,,JebBushSent_2459,trouble,,WordControl,fulfilled,Formal,JebBushSent_5091,reopen,,JebBushSent_5990,industria,,JebBushSent_3562,kudos,,JebBushSent_2781,96-&apos;02,,JebBushSent_4127,band,,JebBushSent_5646,trainer,,JebBushSent_2745,Rancourt,,JebBushSent_3892,dureing,,JebBushSent_5813,moral,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",2,JebBushSent_4596,http://www.hospicepatients.org/,,JebBushSent_421,good,,WordControl,decriminalize,Formal,JebBushSent_2331,stand,,JebBushSent_6170,opportunists,,JebBushSent_2254,file(s,,JebBushSent_4528,beg,,JebBushSent_5903,seriously,,JebBushSent_742,attend,,JebBushSent_3479,OR,,JebBushSent_3363,takes,,JebBushSent_5549,medically,,JebBushSent_1081,Executive,,JebBushSent_6036,Subject,,JebBushSent_1192,either,,JebBushSent_3907,judgement,,JebBushSent_935,Injury...It,,JebBushSent_5771,boosting,,JebBushSent_3777,Debajo,,JebBushSent_2335,legislative,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",10,JebBushSent_1123,able,,JebBushSent_4083,financiamos,,JebBushSent_5240,initial,,JebBushSent_3491,tripled,,JebBushSent_5588,pursue,,JebBushSent_2914,hard,,JebBushSent_4177,rejoice,,JebBushSent_5415,pertaining,,JebBushSent_445,coming,,JebBushSent_5576,PLEASE,,WordControl,intimidation,Formal,JebBushSent_4205,Especially,,JebBushSent_4217,calls,,JebBushSent_3975,developing,,JebBushSent_2256,is(are,,JebBushSent_5244,hunker,,JebBushSent_5529,Fugit,,JebBushSent_5984,juntos,,JebBushSent_5179,keeping,,JebBushSent_3565,reiterated,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",3,JebBushSent_3550,tubers,,JebBushSent_2198,something,,JebBushSent_5263,lawyer,,WordControl,resulted,Formal,JebBushSent_5459,Changes,,JebBushSent_5644,hire,,JebBushSent_913,--I,,JebBushSent_2285,heavy,,JebBushSent_6044,checks,,JebBushSent_4910,courts,,JebBushSent_3784,al,,JebBushSent_105,-,,JebBushSent_658,exporting,,JebBushSent_4566,Ranking,,JebBushSent_3221,DEP,,JebBushSent_2965,"1,500",,JebBushSent_1930,speculate,,JebBushSent_3765,este,,JebBushSent_4953,FL.,,JebBushSent_65,realized,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",17,JebBushSent_2227,Respectfully,,JebBushSent_956,two,,JebBushSent_5623,lens,,JebBushSent_4898,injured,,JebBushSent_164,prove,,JebBushSent_4061,application,,JebBushSent_686,practices,,JebBushSent_5817,aged,,JebBushSent_5954,varios,,JebBushSent_2747,19th,,JebBushSent_4443,Winter,,JebBushSent_3983,endorse,,JebBushSent_1925,moron,,JebBushSent_1020,..Sandra,,JebBushSent_5543,flies,,JebBushSent_4448,lawyers,,JebBushSent_737,Belle,,WordControl,busted,Informal,JebBushSent_5812,scandals,,JebBushSent_2196,somehow,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",6,JebBushSent_5596,WordPerfect,,JebBushSent_687,State.......all,,JebBushSent_2805,Lucy,,JebBushSent_2439,Veteran,,JebBushSent_2849,Known,,JebBushSent_4399,1817,,WordControl,hey,Informal,JebBushSent_982,rehabilitative,,JebBushSent_3541,www.neh.gov,,JebBushSent_3761,Note,,JebBushSent_1060,abstractly,,JebBushSent_394,years,,JebBushSent_5878,becomes,,JebBushSent_2223,Colonel,,JebBushSent_6080,WAGES,,JebBushSent_4597,www.hospicepatients.org,,JebBushSent_563,connecting,,JebBushSent_4650,Steve,,JebBushSent_5433,mentoring,,JebBushSent_1007,heels,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",4,JebBushSent_3758,ballot,,JebBushSent_3131,tapped,,JebBushSent_1261,restrictions,,JebBushSent_1055,test,,WordControl,pursuing,Formal,JebBushSent_820,else,,JebBushSent_1314,C&apos;mon,,JebBushSent_5737,NWFL.,,JebBushSent_5380,Van,,JebBushSent_27,so,,JebBushSent_579,Johnny,,JebBushSent_13,only,,JebBushSent_1685,educate,,JebBushSent_5739,JA,,JebBushSent_3305,1-800-334-7813,,JebBushSent_1001,become,,JebBushSent_457,Sec,,JebBushSent_4810,opposed,,JebBushSent_644,benefits,,JebBushSent_4682,tragic,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",9,JebBushSent_3615,identification,,JebBushSent_3527,opinions,,JebBushSent_4966,Remember,,JebBushSent_5439,continues...Laura,,JebBushSent_5288,assume,,JebBushSent_3311,largely,,JebBushSent_3383,hats,,JebBushSent_900,pieces,,JebBushSent_1815,31,,WordControl,cancellations,Formal,JebBushSent_3805,saber,,JebBushSent_735,really,,JebBushSent_1889,soon,,JebBushSent_1716,appropriations,,JebBushSent_3710,helmets,,JebBushSent_766,million,,JebBushSent_1317,annual,,JebBushSent_3267,Orange,,JebBushSent_2014,projected,,JebBushSent_5363,totally,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",13,JebBushSent_5377,Again,,JebBushSent_5013,Resources,,JebBushSent_137,At,,JebBushSent_4522,expose,,JebBushSent_1813,beyond,,JebBushSent_3923,weight,,JebBushSent_2040,Court,,JebBushSent_2767,provisions,,JebBushSent_2890,exceeding,,JebBushSent_4160,Journey,,JebBushSent_5669,censor,,JebBushSent_3362,legislation,,JebBushSent_1543,situation,,WordControl,hangout,Informal,JebBushSent_4521,darkness,,JebBushSent_249,signs,,JebBushSent_469,year,,JebBushSent_4533,loose,,JebBushSent_1351,job,,JebBushSent_3618,"4,284",
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",16,JebBushSent_2724,Brandi,,JebBushSent_3304,Robinson,,JebBushSent_2691,processed,,JebBushSent_4993,petitions,,JebBushSent_5749,burns,,JebBushSent_4005,flag,,JebBushSent_599,spread,,JebBushSent_1262,testing,,JebBushSent_5987,tanto,,JebBushSent_5170,Distric,,JebBushSent_1717,subcommittee,,JebBushSent_3971,Robin,,JebBushSent_1439,FAMU,,JebBushSent_5460,appeals,,JebBushSent_4263,alternatives,,JebBushSent_1620,Shay,,WordControl,discourages,Formal,JebBushSent_2035,SunCoast,,JebBushSent_3272,land,,JebBushSent_2712,Joaqun,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",18,JebBushSent_3355,tag,,JebBushSent_3651,visita,,JebBushSent_3822,Crist,,JebBushSent_1114,named,,JebBushSent_2804,thinking,,JebBushSent_5109,Gandy,,JebBushSent_2928,lesbian,,JebBushSent_2912,explained,,JebBushSent_546,fair,,JebBushSent_4936,marijuana,,JebBushSent_4073,hay,,JebBushSent_4058,LOVE,,JebBushSent_5528,Tempus,,JebBushSent_4905,liability,,JebBushSent_4444,Haven,,JebBushSent_3074,approximately,,JebBushSent_5032,totaly,,JebBushSent_3329,TWICE,,WordControl,pursue,Formal,JebBushSent_5044,SW,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",3,JebBushSent_5719,Space,,JebBushSent_3070,40,,JebBushSent_3586,charging,,WordControl,disadvantage,Formal,JebBushSent_493,obtained,,JebBushSent_1242,national,,JebBushSent_1229,wrong,,JebBushSent_5343,Polk,,JebBushSent_4494,www.tourofhope.org,,JebBushSent_5107,measure,,JebBushSent_2183,capitalism,,JebBushSent_2428,numerous,,JebBushSent_1565,implemented,,JebBushSent_5731,location,,JebBushSent_4989,selfish,,JebBushSent_1210,talk,,JebBushSent_4605,journalists.&lt;&lt;,,JebBushSent_416,capital,,JebBushSent_1958,Sincerly,,JebBushSent_4542,tells,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",4,JebBushSent_2720,once,,JebBushSent_726,EDUCATION---,,JebBushSent_4065,clinic,,JebBushSent_503,court,,WordControl,chilling,Informal,JebBushSent_5110,Detectives,,JebBushSent_2049,Harbor,,JebBushSent_2472,hundreds,,JebBushSent_6095,SPECIAL,,JebBushSent_1699,Act,,JebBushSent_945,unspeakable,,JebBushSent_3032,culprits,,JebBushSent_2114,violations,,JebBushSent_3139,stifled,,JebBushSent_985,corrections,,JebBushSent_5822,11-story,,JebBushSent_4514,Abortion,,JebBushSent_3186,Sorry,,JebBushSent_2779,enough,,JebBushSent_4500,Look,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",3,JebBushSent_3405,murderers,,JebBushSent_3368,voting,,JebBushSent_4855,opened,,WordControl,psycho,Informal,JebBushSent_2997,diploma,,JebBushSent_3306,207,,JebBushSent_5133,WEB,,JebBushSent_5995,UNF,,JebBushSent_2567,ways,,JebBushSent_1203,Go,,JebBushSent_967,society,,JebBushSent_3991,B.,,JebBushSent_4572,J.,,JebBushSent_1497,touch,,JebBushSent_3013,Fine,,JebBushSent_1812,extended,,JebBushSent_743,QUALITY,,JebBushSent_4576,counted,,JebBushSent_1137,refused,,JebBushSent_4000,Texas,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",16,JebBushSent_1778,computer,,JebBushSent_74,themselves,,JebBushSent_4826,superior,,JebBushSent_4188,bills,,JebBushSent_5672,enter,,JebBushSent_3458,Transition,,JebBushSent_5558,possessions,,JebBushSent_408,Coupled,,JebBushSent_315,Whippoorwill,,JebBushSent_1492,analysts,,JebBushSent_4042,retaliation,,JebBushSent_2086,catatonic,,JebBushSent_2943,Daylight,,JebBushSent_2556,Basham,,JebBushSent_1584,Educators,,JebBushSent_1935,concentration,,WordControl,l8r,Informal,JebBushSent_3650,la,,JebBushSent_3988,B,,JebBushSent_2120,regrettably,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",9,JebBushSent_4492,tour,,JebBushSent_116,access,,JebBushSent_3376,Auslander,,JebBushSent_5140,407-296-3108,,JebBushSent_4529,hours,,JebBushSent_3880,Roura,,JebBushSent_30,this,,JebBushSent_3465,resigned,,JebBushSent_4699,prograams,,WordControl,fortunate,Formal,JebBushSent_4706,crash,,JebBushSent_2171,economic,,JebBushSent_4676,5:26-28,,JebBushSent_2633,judge,,JebBushSent_1851,disgusting,,JebBushSent_4607,Revenue,,JebBushSent_4976,Budget,,JebBushSent_3257,culpability,,JebBushSent_4024,challenged,,JebBushSent_350,advocates,
